Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aaradhya Dis.,,AARADHYA,INE124401014,"Paper, Forest & Jute Products",Paper & Paper Products,87.5,39.28,123.71,113.69,18.02,15.85,15.85,9.67,1.59,0.08,13.3,0.51,44.46,64.42,2.26,40.86,5.0,38.4,12.17,-0.01,0.0,2.23,0.0,51.92
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,125.97,24.42,263.9,92.01,17.69,19.23,19.23,38.79,5.42,4.85,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,5.11,0.0,0.0,1.98,0.48,51.17
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,218.0,14.54,478.8,279.41,38.05,13.62,10.04,36.31,3.24,2.65,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.88,0.0,0.0,4.67,0.0,57.09
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,115.3,43.12,259.43,84.77,24.5,28.9,28.9,12.92,2.44,0.34,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,10.97,-0.43,0.19,0.1,0.0,59.11
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,77.0,43.3,122.51,75.39,19.62,26.02,30.64,14.05,1.49,0.08,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,10.68,-0.04,-0.01,0.0,0.0,54.1
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,75.0,44.06,129.15,118.21,12.04,10.19,10.19,18.12,2.57,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.8,0.0,0.0,2.18,0.0,51.8
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,162.9,51.87,328.98,138.05,29.53,21.39,21.99,10.86,2.12,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,21.64,-0.48,-0.21,0.01,0.92,62.88
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,56.0,55.98,350.62,50.55,8.77,17.35,17.35,70.26,6.74,5.16,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,2.68,0.0,0.0,4.28,0.0,51.6
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,557.75,47.07,689.51,239.64,35.66,14.88,14.88,30.82,5.75,0.61,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.16,0.0,0.0,0.0,0.17,51.42
Aprameya Enginee,,APRAMEYA,INE0LQG01010,Healthcare Equipment & Supplies,Medical Equipment & Supplies,178.35,36.26,339.58,168.57,36.8,21.83,17.98,13.82,4.78,0.47,14.68,0.53,36.78,71.27,0.5,112.36,15.69,4.46,9.9,-0.07,0.0,1.0,0.0,50.46
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,141.55,62.22,391.67,108.21,33.32,30.79,11.49,15.46,9.02,0.09,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,9.57,0.0,0.0,0.0,0.0,62.53
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,819.25,49.58,4527.3,1411.09,282.35,20.01,20.01,20.81,2.57,0.68,10.29,0.03,13.44,736.02,19.57,376.94,122.76,32.64,6.22,0.36,-0.48,0.22,0.48,50.82
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,410.0,45.55,142.71,100.59,28.1,27.94,27.94,15.79,2.42,1.46,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,8.81,0.0,0.0,2.18,0.04,60.23
