Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,114.30,51.77,257.19,77.23,21.92,28.38,26.49,14.58,2.70,0.16,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,10.89,-1.57,-0.84,0.03,59.47
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,65.00,39.34,111.93,78.14,12.86,16.46,13.15,13.26,2.33,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,10.00,-1.15,-0.03,1.22,58.23
Agarwal Toughene,,AGARWALTUF,INE0P8X01016,Industrial Products,Glass - Industrial,83.20,35.86,147.05,78.90,27.61,34.99,36.38,6.84,1.38,0.03,16.49,0.20,27.42,79.76,5.17,23.18,1.16,18.91,19.57,0.00,-0.36,0.70,52.20
AGI Greenpac,500187,AGI,INE415A01038,Industrial Products,Packaging,502.95,44.63,3253.95,2627.76,596.34,22.69,24.28,9.62,1.47,0.52,9.27,0.21,16.24,352.10,73.95,490.66,194.64,494.83,13.64,0.02,-0.25,0.91,50.15
Ahm. Steelcraft,522273,,INE868C01018,Industrial Products,Iron & Steel Products,104.00,27.84,156.96,234.56,26.13,11.14,7.03,8.30,1.27,0.05,14.03,0.00,18.35,119.92,0.01,184.33,62.84,0.00,16.73,0.00,0.00,0.00,65.68
Ajmera Realty,513349,AJMERA,INE298G01035,Realty,"Residential, Commercial Projects",108.69,40.00,2138.97,810.61,234.36,28.91,31.26,17.90,1.70,0.45,5.92,0.52,12.01,1710.97,7.56,322.18,62.60,1386.04,8.81,-0.01,-0.25,2.74,50.91
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,166.00,59.21,335.22,138.05,29.53,21.39,21.99,11.07,2.16,0.24,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,20.65,0.00,-0.90,0.01,65.09
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,41.53,55.71,260.02,52.43,8.54,16.29,9.09,51.59,5.24,1.09,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.76,0.00,0.00,0.50,67.05
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,474.30,47.94,586.36,202.86,38.80,19.13,32.27,21.51,5.17,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.35,0.00,0.00,0.00,58.68
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",208.21,39.56,900.51,522.23,118.05,22.60,20.90,19.83,2.56,2.05,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,7.10,0.03,0.04,6.85,55.52
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",102.67,42.87,1906.21,751.28,195.61,26.04,30.17,12.87,2.00,0.27,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.89,0.03,-0.04,0.88,51.95
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,112.90,49.34,312.39,108.21,33.32,30.79,11.49,12.33,7.19,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.91,-0.01,0.00,0.00,70.12
