Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,132.75,51.58,298.71,77.23,21.92,28.38,26.49,16.93,3.14,0.19,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,9.17,-1.57,-0.84,0.03,52.93
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,106.15,46.88,168.88,75.39,19.62,26.02,30.64,19.37,2.05,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.29,0.32,-1.46,0.00,51.08
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,173.95,38.58,351.28,138.05,29.53,21.39,21.99,11.60,2.26,0.25,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,19.10,0.00,-0.90,0.01,63.42
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,39.19,28.02,245.38,52.43,8.54,16.29,9.09,48.69,4.94,1.02,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.98,0.00,0.00,0.50,68.91
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,524.70,44.09,648.67,202.86,38.80,19.13,32.27,23.80,5.72,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.83,0.00,0.00,0.00,54.29
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),391.10,47.51,145.99,22.93,11.21,48.89,42.33,21.10,2.04,-1.25,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.55,0.00,0.00,1.70,55.44
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,138.88,61.19,384.28,108.21,33.32,30.79,11.49,15.16,8.85,0.09,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,8.86,-0.01,0.00,0.00,63.24
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,471.55,34.83,164.14,96.93,27.50,28.37,28.79,16.87,3.06,0.43,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,8.78,0.00,0.00,1.16,54.26
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,105.30,45.63,263.03,369.67,74.84,20.25,20.28,6.05,1.65,0.06,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,18.61,0.10,-0.03,2.46,51.70
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,307.90,21.69,2200.32,1423.03,513.97,36.12,33.70,37.51,4.41,0.91,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.80,-1.62,2.30,5.97,57.17
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,356.45,42.32,1125.16,612.44,93.91,15.33,15.28,21.51,2.31,-1.22,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.24,-0.03,0.06,2.83,52.15
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,418.40,40.67,870.27,560.92,78.83,14.05,15.90,16.53,2.10,0.80,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.07,0.00,-0.02,0.66,51.91
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,243.35,33.10,614.83,417.47,84.91,20.34,21.30,11.32,1.99,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,13.95,-0.59,-0.03,0.84,52.27
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,85.79,44.48,375.19,98.56,21.94,22.26,20.29,25.47,4.99,0.87,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,5.61,0.00,0.00,0.74,54.42
