Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.05,40.67,641.97,256.21,38.07,14.86,14.86,33.18,3.78,0.7,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.2,0.0,-0.69,2.42,0.05,57.34
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,200.65,34.21,442.85,298.68,39.85,13.34,13.34,33.41,2.89,0.37,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.89,0.0,0.0,5.12,0.0,60.5
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,83.8,34.57,188.57,84.77,24.5,28.9,28.9,9.39,1.77,0.25,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,15.63,-0.43,0.19,0.1,0.0,70.28
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,72.0,41.68,123.99,118.21,12.04,10.19,10.19,17.39,2.47,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.99,0.0,0.0,2.18,0.0,53.73
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,137.25,39.28,277.16,137.87,24.6,17.84,17.84,10.38,1.63,0.32,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,28.13,-0.48,-0.21,0.01,1.09,62.29
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,41.75,32.83,261.41,50.55,8.77,17.35,17.35,52.38,5.03,3.85,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.6,0.0,0.0,4.28,0.0,57.4
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,89.0,28.28,246.24,150.1,49.2,32.78,32.78,6.68,2.04,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,14.37,0.07,0.0,2.22,0.0,54.36
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,731.7,31.37,4055.87,1432.34,275.66,19.25,20.01,19.33,2.27,0.63,10.29,0.03,13.44,736.02,24.71,376.94,122.76,32.64,6.76,0.22,-0.27,0.23,0.54,51.45
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,277.7,35.78,559.85,688.95,92.55,13.43,13.43,9.91,3.46,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,14.69,0.01,0.0,0.52,0.04,52.04
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,71.35,57.17,178.22,420.75,77.19,18.35,18.35,4.23,0.97,0.08,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,19.81,0.08,0.0,2.76,0.0,65.2
