Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,134.40,56.10,302.42,72.73,19.67,27.05,26.49,19.21,3.18,0.21,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.07,-1.57,-0.84,0.04,52.34
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,101.50,35.23,161.48,75.39,19.62,26.02,30.64,18.52,1.96,0.10,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.63,0.32,-1.46,0.00,65.24
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),5.01,21.83,213.80,124.17,94.88,76.41,77.01,5.92,0.53,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,17.86,0.00,-0.17,4.08,51.41
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,204.50,49.40,412.97,138.34,30.32,21.92,21.99,13.60,2.66,0.29,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,14.83,0.00,-0.90,0.01,56.99
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,41.85,25.84,262.03,63.57,7.83,12.32,9.09,53.37,5.28,1.12,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,3.50,0.00,0.00,0.53,66.80
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,525.90,43.52,650.15,202.86,38.80,19.13,32.27,23.85,5.73,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.82,0.00,0.00,0.00,54.19
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),387.75,46.25,144.73,26.12,10.73,41.08,42.33,22.27,2.03,-1.31,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.25,0.00,0.00,1.79,55.82
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,106.60,40.88,294.96,61.20,15.64,25.56,11.49,23.03,4.31,0.13,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,5.81,-0.01,0.00,0.00,71.78
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,93.80,33.47,234.30,369.67,74.84,20.25,20.28,5.38,1.47,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.06,0.10,-0.03,2.46,58.02
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,354.05,40.54,1118.21,612.44,93.91,15.33,15.28,21.37,2.30,-1.21,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.27,-0.03,0.06,2.83,52.48
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,425.85,36.85,885.77,573.70,90.30,15.74,15.90,14.65,2.14,0.71,11.01,0.12,17.87,192.54,11.09,36.31,69.31,161.51,10.10,0.00,-0.02,0.59,51.05
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,85.00,44.34,371.74,95.04,21.23,22.34,20.29,26.48,4.95,0.91,9.71,0.21,19.89,20.50,1.19,26.86,16.54,29.84,5.45,0.00,0.00,0.77,54.84
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,97.95,36.48,128.05,170.36,21.49,12.61,15.24,10.36,0.89,0.35,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.20,0.00,0.00,3.00,59.15
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,20.24,43.43,169.91,342.28,163.37,47.73,20.63,0.94,0.41,0.03,6.47,1.05,53.67,278.70,83.88,0.19,3.72,0.00,131.77,0.00,0.00,2.34,55.31
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,421.30,29.42,7308.10,1179.07,439.93,37.31,36.67,20.74,5.82,1.15,24.16,0.02,30.24,748.98,57.99,311.83,40.65,196.79,6.69,1.02,-0.69,0.04,59.03
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,396.85,39.89,673.39,137.99,57.18,41.44,36.01,15.74,2.99,0.11,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,8.13,-1.86,-0.06,0.82,55.31
CapitalNumbers,544343,,INE0WXM01011,IT - Software,Computers - Software & Consulting,97.57,38.88,238.33,102.21,26.33,25.76,29.80,8.86,1.39,0.69,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,23.98,-0.87,-1.50,0.00,60.66
Chemkart India,544442,,INE0VWL01017,Food Products,Other Food Products,102.90,36.83,124.50,193.38,26.80,13.86,16.12,6.54,1.03,0.10,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,33.45,,,0.05,60.73
Chemtech Indust.,537326,,INE212P01011,Industrial Manufacturing,Industrial Products,67.41,29.96,120.92,35.27,6.43,18.23,19.83,16.08,1.21,0.11,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,19.75,0.00,0.00,0.00,69.08
Cohance Life,543064,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,380.65,22.69,14562.42,2252.45,579.88,25.74,31.34,42.39,3.84,-2.62,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,3.18,0.76,-0.50,0.95,71.34
Concord Biotech,543960,CONCORDBIO,INE338H01029,Pharmaceuticals & Biotechnology,Pharmaceuticals,1164.10,34.05,12178.37,1125.15,436.74,38.82,42.14,37.59,6.66,1.36,19.01,0.00,21.27,924.86,56.75,396.79,86.58,276.28,3.53,0.03,-0.45,0.00,52.52
Cybertech Sys.,532173,CYBERTECH,INE214A01019,IT - Software,Computers - Software & Consulting,132.85,45.30,413.57,237.04,25.55,10.78,13.47,11.66,2.15,0.72,12.15,0.02,14.94,156.56,25.41,18.72,26.36,0.00,15.79,0.00,0.01,0.08,51.66
