Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.5,38.34,670.74,256.21,38.07,14.86,14.86,34.65,4.01,0.73,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,4.95,0.01,0.66,2.42,0.05,55.43
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,124.45,49.29,260.64,92.01,17.69,19.23,19.23,38.33,5.37,4.8,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,4.98,0.0,0.0,1.98,0.47,51.76
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,232.75,59.6,511.24,298.68,39.85,13.34,13.34,38.54,3.36,0.43,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.18,0.0,0.0,5.12,0.0,54.18
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,101.7,41.45,228.83,84.77,24.5,28.9,28.9,11.45,2.13,0.3,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,12.25,-0.43,0.19,0.1,0.0,63.94
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,74.6,49.99,128.46,118.21,12.04,10.19,10.19,18.02,2.56,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.58,0.0,0.0,2.18,0.0,52.06
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,150.05,46.75,303.01,137.87,24.6,17.84,17.84,11.33,1.79,0.35,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,23.68,-0.48,-0.21,0.01,0.99,61.99
Almondz Global,531400.0,ALMONDZ,INE326B01035,Capital Markets,Stockbroking & Allied,13.25,40.17,231.74,173.54,25.31,14.58,14.58,8.08,0.85,0.36,7.82,0.18,11.25,94.43,17.79,54.13,9.15,0.0,13.55,0.12,-0.04,1.32,0.0,51.27
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,48.76,44.88,305.3,50.55,8.77,17.35,17.35,61.18,5.87,4.49,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,2.98,0.0,0.0,4.28,0.0,55.67
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,556.0,52.27,687.35,239.64,35.66,14.88,14.88,30.7,5.71,0.61,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.17,0.0,0.0,0.0,0.27,51.57
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,105.9,39.88,293.01,150.1,49.2,32.78,32.78,7.99,2.4,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,12.6,0.0,0.0,2.22,0.0,56.55
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,345.0,40.88,120.09,100.59,28.1,27.94,27.94,13.28,2.05,1.23,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,10.31,0.0,0.0,2.18,0.05,66.54
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,73.4,40.31,183.36,420.75,77.19,18.35,18.35,4.38,1.03,0.08,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,19.35,0.08,0.0,2.76,0.0,66.33
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,304.05,42.06,2175.92,1493.48,549.76,36.81,36.81,30.7,3.9,0.58,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.22,-0.04,-0.99,5.81,0.0,56.35
