Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,131.45,57.87,295.78,72.73,19.67,27.05,26.49,18.79,3.11,0.21,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.28,-1.57,-0.84,0.04,53.39
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,115.00,43.68,182.96,75.39,19.62,26.02,30.64,20.98,2.22,0.12,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,6.71,0.32,-1.46,0.00,66.55
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,205.60,34.62,415.19,138.34,30.32,21.92,21.99,13.68,2.67,0.29,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,14.71,0.00,-0.90,0.01,61.06
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,719.20,24.36,1837.05,1418.26,231.13,16.30,16.18,11.95,3.88,0.01,23.71,0.37,47.72,338.75,5.35,235.67,123.77,189.17,11.88,0.07,1.32,0.78,50.39
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,57.34,35.28,359.01,63.57,7.83,12.32,9.09,73.12,7.23,1.54,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.57,0.00,0.00,0.53,57.65
Antelopus Selan,530075,ANTELOPUS,INE818A01017,Oil,Oil Exploration & Production,359.50,30.70,1264.09,231.46,108.87,47.04,52.57,22.45,2.15,0.23,13.99,0.01,17.18,162.06,12.62,34.40,7.86,34.83,6.45,0.00,-1.47,0.05,56.79
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),406.55,49.56,151.75,26.12,10.73,41.08,42.33,23.35,2.13,-1.38,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,6.96,0.00,0.08,1.79,53.68
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,121.40,29.13,205.97,61.20,15.64,25.56,11.49,16.08,4.91,0.09,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,8.33,-0.01,0.00,0.00,67.87
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,136.40,39.26,337.38,272.00,39.93,14.68,15.37,19.65,2.41,0.24,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.10,-0.36,0.00,2.38,54.65
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,110.00,29.71,274.77,369.67,74.84,20.25,20.28,6.32,1.72,0.06,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,18.07,0.10,-0.03,2.46,53.98
