Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,248.95,14.45,546.77,279.41,38.05,13.62,10.04,41.48,3.7,3.03,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,3.6,0.0,0.0,4.67,50.99
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,137.0,60.11,308.26,77.23,21.92,28.38,26.49,17.49,3.24,0.19,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.11,-0.43,0.19,0.03,51.42
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,88.0,61.5,140.0,75.39,19.62,26.02,30.64,16.05,1.71,0.09,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,8.4,-0.04,-0.01,0.0,50.04
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,162.1,47.52,327.34,138.05,29.53,21.39,21.99,10.83,2.12,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,21.89,-0.48,-0.21,0.01,65.91
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,57.3,58.62,358.76,52.43,8.54,16.29,9.09,71.17,7.21,1.5,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.81,0.0,0.0,0.5,54.54
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,554.45,50.28,685.43,239.64,35.66,14.88,14.88,30.59,5.67,0.61,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.09,0.0,0.0,0.0,51.7
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,116.95,48.14,323.56,108.21,33.32,30.79,11.49,12.76,7.46,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.68,0.0,0.0,0.0,69.04
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,367.0,41.42,127.74,96.93,27.5,28.37,28.79,13.12,2.38,0.33,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,11.06,0.0,0.0,1.16,64.4
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,95.55,47.35,238.66,369.67,74.84,20.25,20.28,5.47,1.52,0.05,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,19.5,0.08,0.0,2.46,56.17
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,350.05,62.32,2504.28,1423.03,513.97,36.12,33.7,42.71,5.04,1.03,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.28,-0.04,-0.99,5.97,51.31
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,240.3,52.95,607.13,417.47,84.91,20.34,21.3,11.19,1.97,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.74,-0.75,0.11,0.84,52.86
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,88.0,56.38,384.87,98.56,21.94,22.26,20.29,26.11,5.12,0.89,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.59,0.0,0.0,0.74,53.24
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,84.45,46.68,110.39,170.36,21.49,12.61,15.24,8.91,0.74,0.3,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.36,0.0,0.0,3.0,60.02
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1394.0,43.64,2316.97,1240.35,189.2,15.25,14.95,16.3,1.93,-1.23,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,8.23,-0.38,0.11,0.47,54.0
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,443.75,54.92,7697.56,1053.1,362.8,34.45,36.67,26.25,6.11,1.45,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.84,-0.14,-0.25,0.05,56.84
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,950.0,46.38,5202.32,472.61,160.3,33.92,37.99,39.39,6.24,1.53,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.82,0.36,-0.75,0.05,56.15
Cenlub Industrie,522251.0,,INE627F01011,Industrial Manufacturing,Industrial Products,216.0,45.31,100.72,71.71,8.99,12.54,15.85,14.03,1.47,1.69,10.56,0.06,14.72,5.1,2.66,12.05,8.87,8.72,11.58,0.0,0.0,0.4,53.85
Chemkart India,544442.0,,INE0VWL01017,Food Products,Other Food Products,128.35,64.43,155.3,193.38,26.8,13.86,16.12,8.15,1.29,0.13,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,22.7,-2.45,-0.55,0.05,51.01
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,432.7,58.35,16553.71,2489.85,557.53,22.39,31.34,55.05,4.42,-3.4,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.94,0.22,-0.42,1.09,63.64
Concord Biotech,543960.0,CONCORDBIO,INE338H01029,Pharmaceuticals & Biotechnology,Pharmaceuticals,1059.7,37.3,11086.15,1159.06,444.6,38.36,42.25,34.93,6.04,1.3,19.09,0.0,21.35,923.08,43.29,396.79,86.05,276.28,3.97,-0.36,0.21,0.0,50.72
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,79.06,49.46,516.79,583.01,153.78,26.38,29.29,10.98,1.26,0.41,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.27,1.03,0.0,2.71,58.17
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,163.0,50.15,140.29,142.5,28.16,19.76,19.3,7.93,1.71,0.15,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.36,0.17,0.0,2.23,56.51
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,84.25,63.68,392.42,542.35,76.68,14.14,19.2,10.84,0.92,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,14.55,6.85,-0.07,2.02,54.61
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,94.88,54.04,1413.79,3012.75,337.2,11.19,14.53,43.52,1.71,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,9.23,-0.39,0.06,2.67,66.08
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,140.65,49.58,843.9,753.68,95.12,12.62,14.5,14.21,3.71,0.16,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,10.07,-0.1,-0.58,0.1,60.76
