Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,225.8,9.06,495.92,279.41,38.05,13.62,10.04,37.63,3.36,2.75,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.46,0.0,0.0,4.67,55.55
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,125.05,61.25,281.37,77.23,21.92,28.38,26.49,15.96,2.97,0.18,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,8.92,-0.43,0.19,0.03,55.66
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,75.1,64.29,129.33,78.14,12.86,16.46,13.15,15.33,2.7,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,7.97,0.0,0.0,1.22,51.74
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,168.75,53.58,340.76,138.05,29.53,21.39,21.99,11.25,2.2,0.24,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,19.64,-0.48,-0.21,0.01,64.51
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,56.1,55.3,351.27,52.43,8.54,16.29,9.09,69.7,7.07,1.47,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.87,0.0,0.0,0.5,55.49
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,115.25,51.26,318.87,108.21,33.32,30.79,11.49,12.56,7.36,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.5,0.0,0.0,0.0,69.49
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,397.6,46.1,138.41,96.93,27.5,28.37,28.79,14.23,2.58,0.36,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,10.73,0.0,0.0,1.16,61.44
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,99.3,44.58,248.03,369.67,74.84,20.25,20.28,5.68,1.54,0.06,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,19.82,0.08,0.0,2.46,54.45
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,350.9,64.44,2510.33,1423.03,513.97,36.12,33.7,42.82,5.03,1.04,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.2,-0.04,-0.99,5.97,51.19
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,239.7,57.97,605.6,417.47,84.91,20.34,21.3,11.15,1.96,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,13.91,-0.75,0.11,0.84,52.98
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,90.94,57.75,397.7,98.56,21.94,22.26,20.29,27.01,5.3,0.92,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.5,0.0,0.0,0.74,51.68
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,85.75,47.03,112.1,170.36,21.49,12.61,15.24,9.05,0.78,0.31,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.34,0.0,0.0,3.0,59.41
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1381.0,43.18,2295.37,1240.35,189.2,15.25,14.95,16.19,1.94,-1.22,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,8.26,-0.38,0.11,0.47,54.43
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,442.1,66.17,7668.97,1053.1,362.8,34.45,36.67,26.04,6.1,1.44,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.3,-0.14,-0.25,0.05,57.0
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,929.15,47.71,5088.08,472.61,160.3,33.92,37.99,38.62,6.12,1.5,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.79,0.36,-0.75,0.05,57.12
Cenlub Industrie,522251.0,,INE627F01011,Industrial Manufacturing,Industrial Products,217.75,56.96,101.53,71.71,8.99,12.54,15.85,14.1,1.48,1.69,10.56,0.06,14.72,5.1,2.66,12.05,8.87,8.72,10.12,0.0,0.0,0.4,53.47
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,467.9,80.24,17900.31,2489.85,557.53,22.39,31.34,59.58,4.7,-3.68,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.16,0.22,-0.42,1.09,60.35
Concord Enviro,544315.0,CEWATER,INE037Z01029,Other Utilities,Waste Management,331.05,57.34,685.15,558.81,67.98,12.17,15.66,12.31,1.25,0.27,6.98,0.3,12.03,371.38,18.69,179.31,145.7,201.33,10.78,-3.42,1.02,2.05,50.19
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,77.62,51.49,507.39,583.01,153.78,26.38,29.29,10.81,1.21,0.41,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.16,1.03,0.0,2.71,58.93
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,177.5,61.48,152.75,142.5,28.16,19.76,19.3,8.67,1.86,0.16,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,13.45,0.17,0.0,2.23,52.64
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,86.72,66.35,403.93,542.35,76.68,14.14,19.2,11.1,0.95,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,14.08,6.85,-0.07,2.02,53.28
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,98.77,56.74,1471.79,3012.75,337.2,11.19,14.53,45.25,1.74,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,9.05,-0.39,0.06,2.67,64.69
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,138.29,52.8,829.74,753.68,95.12,12.62,14.5,14.02,3.56,0.16,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,9.76,-0.1,-0.58,0.1,61.41
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,267.26,64.85,3766.6,336.62,113.65,33.76,35.15,37.77,4.08,1.58,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,3.58,-2.4,0.48,0.86,58.09
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,115.05,42.43,149.09,120.45,19.38,16.09,14.33,11.07,1.76,0.04,11.22,0.36,33.95,58.99,0.85,45.92,48.37,63.39,10.84,0.23,0.0,1.61,57.05
Escorp Asset Mgt,540455.0,,INE953W01016,Finance,Other Financial Services,105.4,53.65,117.17,4.76,4.3,90.34,97.55,25.19,1.66,0.62,26.65,0.0,28.07,21.66,1.29,0.02,0.04,0.0,5.3,0.0,0.0,0.0,50.5
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,227.0,42.9,338.77,132.21,28.13,21.28,18.8,40.33,8.66,0.11,6.59,3.26,35.33,51.26,0.98,2.82,13.28,0.31,4.63,0.0,0.0,5.89,63.39
Galaxy Bearings,526073.0,,INE020S01012,Industrial Products,Abrasives & Bearings,468.0,48.22,148.81,76.64,8.63,11.26,18.52,23.38,1.36,24.1,9.88,0.25,13.63,66.43,4.21,39.33,7.02,23.5,6.29,0.0,-0.1,2.4,57.45
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,86.9,51.74,371.24,764.6,90.0,11.77,9.73,5.83,1.75,,21.63,0.35,36.18,188.22,4.59,188.81,66.32,49.46,20.35,0.35,-0.16,0.82,68.94
Gem Aromatics,544491.0,GEMAROMA,INE06XZ01023,Chemicals & Petrochemicals,Specialty Chemicals,166.62,50.98,870.4,458.28,69.56,15.18,17.55,29.48,1.91,1.51,11.81,0.32,20.73,221.06,2.91,92.98,47.72,226.44,5.73,0.22,0.27,2.52,52.34
Genesys Intl.,506109.0,GENESYS,INE727B01026,IT - Services,IT Enabled Services,273.94,51.81,1144.82,317.76,125.01,39.34,46.0,26.53,1.72,-8.02,7.94,0.21,10.76,390.92,11.25,209.38,33.94,0.0,6.78,0.66,-2.99,1.88,63.84
GLEN Industries,544444.0,,INE0UMC01019,Industrial Products,Packaging,76.95,50.64,185.15,182.08,41.87,23.0,24.24,10.26,1.34,0.15,9.62,0.84,36.35,63.7,0.8,31.97,3.25,64.84,14.07,-2.41,-0.22,3.33,53.32
