Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.18,35.49,650.29,256.21,38.07,14.86,14.86,33.61,3.85,0.7,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.13,0.01,0.66,2.42,0.05,56.79
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,122.37,50.96,256.3,92.01,17.69,19.23,19.23,37.68,5.27,4.72,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,4.94,0.0,0.0,1.98,0.49,52.57
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,238.57,49.14,523.97,298.68,39.85,13.34,13.34,39.44,3.37,0.44,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.44,0.0,0.0,5.12,0.0,53.04
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,104.5,43.36,235.1,84.77,24.5,28.9,28.9,11.73,2.21,0.31,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,12.26,-0.43,0.19,0.1,0.0,62.94
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,73.0,46.14,125.72,118.21,12.04,10.19,10.19,17.63,2.5,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.81,0.0,0.0,2.18,0.0,53.08
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,144.6,49.15,292.02,137.87,24.6,17.84,17.84,10.93,1.71,0.34,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,23.02,-0.48,-0.21,0.01,1.04,62.92
Almondz Global,531400.0,ALMONDZ,INE326B01035,Capital Markets,Stockbroking & Allied,13.18,36.88,230.52,173.54,25.31,14.58,14.58,8.01,0.85,0.36,7.82,0.18,11.25,94.43,17.79,54.13,9.15,0.0,13.94,0.12,-0.04,1.32,0.0,51.53
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,49.0,41.73,306.8,50.55,8.77,17.35,17.35,61.5,5.9,4.52,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.07,0.0,0.0,4.28,0.0,55.43
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,533.0,46.83,658.92,239.64,35.66,14.88,14.88,29.43,5.48,0.59,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.28,0.0,0.0,0.0,0.28,53.57
Apt Packaging,506979.0,,INE046E01025,Industrial Products,Packaging,85.55,23.95,101.06,22.5,2.93,13.02,13.02,62.77,6.08,1.47,6.74,0.39,26.92,3.11,0.35,5.83,2.29,2.65,1.81,0.0,0.0,3.2,0.0,56.87
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,340.25,37.7,118.44,100.59,28.1,27.94,27.94,13.1,2.01,1.22,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,10.63,0.0,0.0,2.18,0.05,67.0
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,68.9,35.82,172.13,420.75,77.19,18.35,18.35,4.09,0.97,0.08,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,19.72,0.08,0.0,2.76,0.0,68.39
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,305.7,42.87,2187.68,1493.48,549.76,36.81,36.81,30.87,3.97,0.58,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.2,-0.04,-0.99,5.81,0.0,54.48
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,87.15,26.33,207.22,170.47,18.99,11.14,11.14,20.27,2.29,1.08,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.35,-0.66,0.0,2.29,0.0,52.82
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,207.9,39.73,525.25,407.8,85.2,20.89,20.89,10.29,1.56,0.46,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.6,-0.75,0.11,1.34,0.0,59.22
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,87.0,52.45,380.48,97.14,22.89,23.56,23.56,25.61,4.48,0.45,10.51,0.21,19.23,31.93,1.39,34.27,23.43,25.25,5.73,0.0,0.0,0.78,0.11,53.77
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1426.9,52.26,2371.66,1241.84,199.12,16.03,16.03,15.09,1.91,2.78,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,9.04,-0.38,0.11,0.01,0.03,52.91
Blue Cloud Soft.,539607.0,,INE373T01047,IT - Software,Software Products,18.06,50.49,1666.96,1001.9,125.39,12.52,12.52,27.61,1.45,,7.04,0.29,11.58,12.64,0.74,386.31,128.46,0.55,5.06,0.0,0.0,2.7,0.0,52.47
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,513.0,62.96,8898.79,947.32,294.1,31.05,31.05,35.86,6.52,2.27,16.2,0.03,19.88,729.58,68.65,339.05,56.92,187.39,3.87,-0.14,-0.25,0.12,0.23,50.11
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,886.0,51.77,4851.82,474.1,168.77,35.6,35.6,36.15,5.39,3.22,13.54,0.01,15.82,451.42,52.4,176.41,62.46,17.45,3.97,0.36,-0.75,0.04,0.39,55.7
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,399.0,51.87,677.04,137.99,57.18,41.44,36.01,15.85,3.0,0.11,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,7.99,-1.77,1.24,0.82,0.0,55.07
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,935.95,46.11,1959.67,660.7,146.03,22.1,22.1,14.58,2.9,0.23,17.82,0.08,24.76,536.19,27.72,149.59,155.53,0.82,9.47,-0.04,5.92,0.35,0.37,52.05
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,82.5,41.31,183.87,220.82,31.12,14.09,14.09,12.62,1.58,0.2,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,12.34,-4.31,-5.2,2.12,0.0,60.34
Earkart,544549.0,,INE1A8F01035,Healthcare Equipment & Supplies,Medical Equipment & Supplies,132.95,50.92,182.86,54.04,8.35,15.45,15.45,37.09,2.84,0.67,9.88,0.0,11.7,56.81,0.11,21.07,1.8,10.92,4.84,9.34,-5.14,0.0,0.0,50.01
