Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,118.0,54.8,265.52,77.23,21.92,28.38,26.49,15.05,2.79,0.17,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,10.49,-1.57,-0.84,0.03,58.16
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,68.45,47.33,117.87,78.14,12.86,16.46,13.15,13.97,2.46,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,9.55,-1.15,-0.03,1.22,56.01
AGI Greenpac,500187.0,AGI,INE415A01038,Industrial Products,Packaging,498.7,43.68,3219.73,2627.76,596.34,22.69,24.28,9.52,1.46,0.52,9.27,0.21,16.24,352.1,73.95,490.66,194.64,494.83,13.77,0.02,-0.25,0.91,50.57
Ahm. Steelcraft,522273.0,,INE868C01018,Industrial Products,Iron & Steel Products,124.8,40.51,188.35,234.56,26.13,11.14,7.03,9.96,1.52,0.06,14.03,0.0,18.35,119.92,0.01,184.33,62.84,0.0,13.92,0.0,0.0,0.0,58.81
Ajmera Realty,513349.0,AJMERA,INE298G01035,Realty,"Residential, Commercial Projects",110.06,41.64,2160.37,810.61,234.36,28.91,31.26,18.08,1.72,0.45,5.92,0.52,12.01,1710.97,7.56,322.18,62.6,1386.04,8.74,-0.01,-0.25,2.74,50.29
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,180.55,64.94,364.6,138.05,29.53,21.39,21.99,12.05,2.35,0.26,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,17.97,0.0,-0.9,0.01,62.03
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,40.6,52.36,254.2,52.43,8.54,16.29,9.09,50.44,5.12,1.06,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,3.85,0.0,0.0,0.5,67.79
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,497.15,53.28,614.61,202.86,38.8,19.13,32.27,22.55,5.42,0.11,25.97,0.0,35.03,34.31,1.78,19.26,13.79,5.29,5.1,0.0,0.0,0.0,56.69
Arihant Super.,506194.0,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",213.07,42.48,928.71,522.23,118.05,22.6,20.9,20.45,2.62,2.12,3.91,2.38,18.84,1083.45,6.64,128.83,89.2,817.55,6.98,0.03,0.04,6.85,54.49
Arkade,544261.0,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",104.72,46.5,1946.17,751.28,195.61,26.04,30.17,13.14,2.04,0.28,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.7,0.03,-0.04,0.88,50.99
