Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bharat Road,540700,BRNL,Construction,20.33,170.67,401.39,218.86,54.53,52.49,1.02,0.52,0.03,6.53,1.31,54.19,-127.79,21.94,0.94,3.35,0.00,42.16,0.00,0.01,2.58,62.28
Bodhi Tree,543767,BTML,Entertainment,8.31,149.99,89.31,11.34,12.70,10.11,23.44,4.58,1.59,6.41,0.66,16.27,25.29,1.43,23.35,24.94,24.01,7.28,3.29,-0.19,1.73,57.47
CapitalNumbers,544343,,IT - Software,119.45,291.78,99.73,29.72,29.80,29.80,11.31,1.86,0.62,21.77,0.00,23.00,145.64,5.96,6.42,1.01,0.00,16.77,,,0.00,56.41
Chemtech Indust.,537326,,Industrial Manufacturing,107.75,193.27,38.66,7.98,20.64,19.76,24.62,2.02,0.17,9.04,0.00,10.74,81.94,3.95,11.32,3.83,2.42,8.52,0.00,0.00,0.00,66.95
Coral Labs.,524506,,Pharmaceuticals & Biotechnology,472.30,168.61,102.17,17.70,17.32,22.82,9.13,0.84,0.21,11.37,0.02,13.06,151.59,8.82,33.64,6.62,9.87,27.43,0.00,0.00,0.14,52.72
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,219.39,1550.78,250.18,146.53,58.57,58.57,14.94,5.88,0.22,33.74,0.01,48.67,155.38,-0.04,24.77,0.24,0.00,10.64,-0.85,-1.49,0.03,51.98
Danlaw Tech.,532329,,Industrial Manufacturing,967.40,471.19,226.35,32.82,14.50,14.57,24.90,6.14,0.20,13.10,0.46,28.11,59.46,1.04,49.07,26.00,36.86,5.71,0.00,0.00,1.28,57.18
DCG Cables,,DCG,Industrial Products,71.30,129.41,127.56,16.04,12.57,12.57,15.98,1.63,0.09,7.92,0.44,15.69,40.39,1.12,13.28,0.86,36.48,8.95,0.00,0.00,2.42,53.25
Delaplex,,DELAPLEX,IT - Software,131.00,119.34,55.76,10.87,19.49,19.49,11.54,1.65,0.60,14.82,0.00,15.10,32.54,3.31,26.56,0.20,0.00,11.91,0.00,0.00,0.00,55.52
Delta Auto.,,DELTIC,Automobiles,70.25,107.41,83.19,10.99,13.21,13.21,12.79,1.47,,14.25,0.05,18.49,71.46,0.82,16.61,3.86,18.26,14.68,,,0.34,61.77
DJ Mediaprint,543193,DJML,Transport Services,103.61,341.68,84.59,17.25,20.39,21.84,48.81,5.29,1.65,8.13,0.28,13.49,39.32,0.22,25.66,15.98,19.79,3.14,0.00,-0.24,1.60,51.15
Dolat Algotech,505526,DOLATALGO,Capital Markets,80.97,1425.07,488.78,302.49,61.89,65.62,7.81,1.42,0.89,20.82,0.07,24.00,532.94,0.70,0.00,0.00,0.00,20.33,0.01,-0.01,0.22,56.58
DRC Systems,543268,DRCSYSTEMS,IT - Software,17.50,234.64,68.31,21.89,32.05,31.72,15.06,3.62,0.08,16.94,0.00,26.83,-2.60,0.54,9.74,2.09,0.00,7.51,0.00,0.01,0.01,50.14
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,139.05,191.14,274.74,36.48,13.28,13.28,11.26,1.03,0.11,7.63,0.64,12.54,91.91,2.10,89.52,13.71,27.97,12.64,0.00,0.00,3.15,65.61
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,8.81,3122.34,548.51,98.65,17.99,24.74,40.98,4.33,91.07,10.66,0.05,16.21,485.31,18.21,296.19,130.95,2.07,3.42,-0.43,-1.15,0.36,60.32
Eco Recyc.,530643,,Other Utilities,597.35,1152.69,41.80,27.85,66.63,70.47,50.56,13.11,0.70,24.46,0.08,30.46,29.69,4.68,7.62,1.26,11.85,2.72,0.06,-0.19,0.23,50.84
Ecos (India),544239,ECOSMOBLTY,Transport Services,291.60,1749.60,660.01,90.99,13.79,14.27,30.26,8.05,0.34,18.58,0.07,29.45,159.80,9.97,78.84,68.62,0.00,4.50,0.10,0.11,0.18,50.88
Electrost.Cast.,500128,ELECTCAST,Industrial Products,102.16,6315.37,6865.75,852.43,12.42,14.34,11.03,1.09,0.40,7.62,0.37,13.15,1780.49,127.00,1482.74,556.53,2463.97,10.06,-0.42,0.21,2.57,56.83
Emerald Finance,538882,,Finance,82.10,283.58,23.88,16.98,71.11,69.59,27.32,3.35,0.52,10.42,0.18,13.53,100.89,0.10,2.11,0.00,0.00,6.04,0.00,-3.40,0.92,51.03
Energy-Mission,,EMMIL,Industrial Manufacturing,189.20,214.30,150.49,21.27,14.13,14.13,17.05,2.52,0.31,10.50,0.29,21.05,52.26,0.46,17.01,14.18,69.52,8.07,2.34,-0.06,1.30,67.46
Forbes Precision,544186,,Industrial Manufacturing,171.80,886.39,233.30,49.84,21.36,22.01,31.98,5.33,,12.65,0.14,18.84,14.39,5.04,33.04,23.42,31.93,4.52,0.00,-0.16,0.55,51.86
G M Polyplast,543239,,Industrial Products,81.05,109.09,96.16,11.70,12.17,12.17,14.66,2.78,0.69,16.52,0.02,20.97,31.99,0.08,21.12,4.31,13.75,9.66,0.00,0.00,0.08,57.33
Gem Enviro,544199,,Other Utilities,63.95,144.21,59.20,7.35,12.42,12.42,23.68,2.95,-3.64,12.12,0.00,14.67,46.59,0.83,29.21,9.09,6.58,6.05,-0.94,-0.01,0.00,71.58
Gensol Engineer.,542851,GENSOL,Electrical Equipment,37.68,144.87,1451.84,329.58,22.70,23.86,1.41,0.24,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.34,0.14,4.25,4.66,96.28
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,73.79,2059.64,720.00,256.35,35.60,38.09,13.67,1.78,3.79,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,19.12,0.67,0.11,0.69,53.70
Go Fashion (I),543401,GOCOLORS,Retailing,697.40,3766.59,850.90,264.52,31.09,31.95,43.24,5.40,1.12,7.65,0.73,14.32,473.33,24.81,105.73,31.56,245.06,4.04,1.31,-2.02,3.11,50.46
IIRM Holdings,526530,,Commercial Services & Supplies,84.87,578.34,221.69,46.03,20.76,20.76,27.91,4.37,,13.13,0.22,18.59,78.31,0.37,72.38,3.61,0.00,5.54,0.00,0.00,0.89,50.64
Indian Emuls,,IEML,Chemicals & Petrochemicals,148.15,181.07,101.23,19.62,19.38,19.38,13.61,2.21,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.11,-1.13,-1.27,1.36,59.52
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,1826.70,1939.96,693.56,91.94,13.26,13.83,25.15,6.91,0.34,15.50,0.03,25.66,215.14,17.39,122.56,62.30,137.26,5.65,-0.25,-0.08,0.08,51.84
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,149.71,300.20,109.88,20.71,18.85,18.24,16.87,3.82,0.37,17.85,0.19,23.03,70.39,0.16,15.00,1.16,70.68,6.28,0.00,0.00,0.75,61.45
Insolation Ener,543620,,Power,233.85,5152.72,1269.56,159.92,12.60,12.60,42.23,11.76,0.26,42.22,0.06,49.87,333.37,2.77,32.12,14.66,22.46,3.19,0.27,-0.42,0.16,50.77
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,102.55,9355.53,5989.66,678.01,11.32,13.65,22.30,4.40,0.18,15.40,0.26,30.75,414.24,74.11,430.28,713.59,1248.21,6.64,0.00,0.07,0.86,57.27
Jay Bee Laminati,,JAYBEE,Industrial Products,212.95,480.58,367.45,43.00,11.70,11.70,18.93,3.26,0.31,14.12,0.16,24.13,117.82,0.92,78.14,45.04,76.23,8.25,-0.98,-3.43,0.57,53.30
Josts Engg. Co.,505750,,Industrial Manufacturing,315.65,373.31,238.09,27.00,11.34,12.29,25.45,4.75,0.44,12.55,0.30,26.40,38.67,0.70,80.87,43.20,13.09,6.20,0.00,0.00,0.96,52.33
Kabra Jewels,,KKJEWELS,Consumer Durables,97.25,101.97,210.88,26.60,12.61,12.61,8.94,1.27,0.32,6.92,1.19,20.50,97.87,0.33,2.18,7.66,150.24,13.86,,,3.74,63.30
Kamdhenu,532741,KAMDHENU,Industrial Products,27.74,780.56,758.74,81.93,10.80,10.09,11.68,2.43,0.37,18.66,0.00,21.99,238.29,12.51,44.67,27.26,17.15,12.07,0.14,-4.12,0.01,58.78
Kaycee Inds.,504084,,Electrical Equipment,1309.05,415.43,54.49,8.48,15.56,16.29,72.00,14.31,1.54,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,1.97,0.00,0.00,0.07,73.27
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,38.45,181.92,120.10,19.08,15.89,17.03,20.74,22.88,0.32,9.61,4.27,2912.12,-6.25,2.08,30.38,41.13,31.31,8.24,0.00,0.00,1.91,55.73
Kody Technolab,,KODYTECH,IT - Software,710.75,906.03,71.77,25.15,35.04,35.04,51.42,11.45,0.25,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.73,0.06,0.03,0.52,65.66
Lakshya Powertec,,LAKSHYA,Construction,135.50,136.64,160.10,22.64,14.14,14.14,8.64,1.43,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,14.51,-3.83,-4.27,1.09,64.05
Lorenzini Appar.,540952,LAL,Textiles & Apparels,10.75,185.69,57.43,6.84,11.91,12.27,37.59,3.90,0.14,8.66,0.20,15.88,45.26,3.49,11.45,7.42,40.48,4.30,0.00,-0.07,1.14,70.06
Macfos,543787,,Retailing,710.00,668.59,257.43,26.13,10.15,9.59,35.24,9.51,0.79,22.69,0.28,36.72,48.26,2.78,5.72,10.20,55.60,4.04,0.30,0.00,0.72,53.54
Madhav Infra,539894,,Construction,11.84,319.18,629.88,67.39,10.70,10.95,12.04,1.50,0.19,4.34,0.75,12.89,130.98,7.87,88.69,147.98,97.59,15.67,0.00,0.00,2.67,50.46
Marksans Pharma,524404,MARKSANS,Pharmaceuticals & Biotechnology,177.84,8059.06,2652.22,501.52,18.91,20.16,23.02,3.27,0.85,12.91,0.13,16.77,1726.04,59.89,540.04,305.70,845.52,6.19,0.95,-2.30,0.68,50.42
Maruti Interior,543464,,Consumer Durables,95.00,143.45,43.68,8.31,19.02,19.02,29.76,4.01,1.73,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.72,0.00,0.00,1.09,58.61
Maxposure,,MAXPOSURE,Entertainment,58.00,131.90,53.90,10.88,20.19,20.19,15.74,2.04,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,8.94,-0.32,-2.70,0.68,58.27
Mehai Technology,540730,,Commercial Services & Supplies,14.86,550.61,135.80,15.27,11.24,11.09,66.18,4.75,0.33,7.49,0.39,10.63,30.04,0.35,34.27,1.07,17.18,2.55,0.00,0.00,2.56,56.31
Mishtann Foods,539594,,Food Products,5.95,641.18,1382.05,351.02,25.40,24.64,1.85,0.67,,36.46,0.05,44.10,962.93,0.15,1158.45,128.02,2.92,50.97,0.00,-1.37,0.13,62.53
Multibase India,526169,,Chemicals & Petrochemicals,247.80,312.72,68.28,13.63,19.96,20.89,23.98,3.98,0.74,12.57,0.00,13.75,67.35,5.00,10.10,4.79,13.91,6.69,0.00,0.00,0.00,60.15
Nirman Agri,,NIRMAN,Agricultural Food & other Products,147.65,118.26,236.52,26.55,11.23,11.23,4.68,1.08,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,28.11,0.00,0.01,0.02,67.76
Nutricircle,530219,,Food Products,114.55,114.55,4.90,0.53,10.82,4.07,216.13,19.75,6.38,2.93,0.14,16.33,6.58,0.00,0.18,0.10,0.01,0.47,0.00,0.00,1.51,54.53
Owais Metal,,OWAIS,Ferrous Metals,459.15,834.84,213.41,65.90,30.88,30.88,16.76,7.47,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,7.60,-0.21,-0.12,0.39,69.99
Paisalo Digital,532900,PAISALO,Finance,30.31,2734.32,803.26,621.59,77.38,77.99,13.32,1.78,0.37,4.26,2.32,13.93,52.13,0.78,21.21,34.27,0.00,9.94,-0.43,-2.30,5.79,53.15
Pakka,516030,PAKKA,"Paper, Forest & Jute Products",163.24,733.73,391.23,47.29,12.09,14.71,26.75,2.39,60.80,7.40,0.53,14.92,110.30,13.79,43.74,12.37,86.47,5.29,0.00,-0.30,3.62,55.10
Panch.Organics,531726,,Pharmaceuticals & Biotechnology,152.50,200.87,105.35,18.19,17.27,16.41,14.90,1.50,0.82,8.56,0.04,10.65,64.45,2.32,34.80,16.39,45.90,9.06,-0.98,0.00,0.30,50.79
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,94.57,116.36,104.42,18.83,18.03,19.31,8.22,1.18,0.62,12.09,0.00,14.47,38.29,3.92,16.71,10.89,6.11,21.53,0.00,0.00,0.00,72.86
Pix Transmission,500333,PIXTRANS,Industrial Products,1378.60,1879.03,583.05,145.17,24.90,27.73,16.59,3.15,0.93,16.51,0.06,20.73,255.56,33.17,121.61,27.25,119.77,8.39,-0.01,0.23,0.23,50.76
PMC Fincorp,534060,,Finance,2.12,150.96,22.34,20.11,90.02,93.31,10.70,0.89,0.11,8.05,0.27,10.10,45.98,0.00,0.00,0.00,0.39,13.35,0.00,0.00,2.31,59.62
Prakash Pipes,542684,PPL,Industrial Products,328.45,785.60,779.08,101.11,12.98,15.08,11.55,1.77,0.54,15.53,0.09,20.55,311.33,9.37,87.16,43.38,66.56,17.34,0.00,-0.29,0.39,50.83
Pratham EPC,,PRATHAM,Construction,140.90,256.61,118.90,17.41,14.64,14.64,18.65,3.35,0.41,14.79,0.16,20.32,62.12,3.88,30.71,3.87,37.00,7.62,-0.02,-1.13,0.60,50.36
Quest Flow,543982,,Industrial Products,323.70,328.88,67.21,12.47,18.55,18.55,48.36,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,2.84,0.05,4.23,2.01,68.42
Rajeshwari Cans,543285,,Industrial Products,134.75,141.38,40.24,4.70,11.68,11.68,73.64,11.78,1.03,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.26,0.00,0.00,2.82,61.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,103.95,1857.33,287.86,58.03,20.16,18.37,38.97,10.45,1.06,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.38,4.45,3.72,0.00,68.78
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,460.05,464.79,321.75,42.95,13.35,13.35,15.77,3.30,0.11,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,8.83,0.00,0.01,0.28,56.14
Refractory Shap.,,REFRACTORY,Industrial Products,57.15,124.59,58.77,10.30,17.53,17.53,20.59,2.77,0.73,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,6.46,-0.15,0.37,1.92,72.39
Resgen,543805,,Petroleum Products,80.44,168.72,65.16,15.38,23.60,23.60,21.14,2.93,0.18,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.88,0.00,0.00,0.39,56.01
Revathi Equip,544246,RVTH,Industrial Manufacturing,845.20,259.22,148.77,20.50,13.78,16.82,20.36,2.05,1.14,8.49,0.29,17.37,12.62,10.74,25.15,29.51,68.46,10.01,0.00,-0.04,1.28,76.97
RKEC Projects,,RKEC,Construction,63.63,164.30,390.41,49.31,12.63,12.90,9.09,0.80,0.19,4.01,1.01,11.22,123.13,7.17,176.67,120.27,199.45,15.13,0.00,-0.13,4.09,57.15
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,227.10,128.52,55.44,10.50,18.94,18.94,23.62,3.17,0.10,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,5.95,-0.18,-0.03,0.93,66.59
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,66.99,252.53,195.11,26.70,13.68,14.35,12.35,1.33,-2.15,7.50,0.45,10.85,-46.29,5.18,0.18,4.82,9.13,8.06,0.00,0.00,3.16,63.55
Sar Televenture,,SARTELE,Telecom - Services,200.00,942.15,349.93,55.40,15.83,15.83,20.09,1.10,0.02,7.73,0.01,10.13,92.15,6.26,75.27,44.92,10.66,5.58,4.37,-0.96,0.16,51.66
Share India Sec.,540725,SHAREINDIA,Capital Markets,151.69,3319.36,1375.81,508.31,36.95,35.68,10.74,1.42,0.62,9.87,0.22,16.06,1935.41,17.40,33.66,413.29,0.00,36.97,-0.66,-0.90,1.01,56.01
Shivalic Power,,SPCL,Electrical Equipment,109.75,264.67,132.36,18.82,14.22,14.22,21.31,2.34,0.23,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,7.49,-0.34,-1.34,0.28,61.22
Shree Tirupati,,TIRUPATI,Industrial Products,493.90,500.32,208.30,24.67,11.84,11.84,34.82,5.43,1.29,8.05,0.97,16.94,65.54,3.85,48.60,9.80,66.22,4.38,0.00,0.00,3.46,50.60
Spright Agro,531205,,Commercial Services & Supplies,1.54,165.01,174.03,25.80,14.83,12.23,7.34,1.27,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,15.82,0.00,0.00,0.02,95.23
Srivari Spices &,,SSFL,Food Products,157.95,135.37,111.92,18.36,16.40,16.40,13.93,2.31,0.10,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,10.88,0.26,0.00,1.00,57.18
Star Delta Trans,539255,,Electrical Equipment,573.55,172.08,137.46,14.21,10.34,10.34,16.66,2.04,0.39,11.82,0.03,13.45,79.12,1.59,43.86,3.95,23.72,9.14,0.00,0.00,0.15,55.73
Starlineps Enter,540492,,Metals & Minerals Trading,6.33,164.19,73.35,7.37,10.05,10.05,24.99,5.00,,15.87,0.00,22.22,25.04,1.44,5.20,18.78,23.91,5.87,0.00,0.00,0.00,70.24
Std. Capital Mkt,511700,,Finance,0.65,159.55,140.86,122.72,87.12,84.54,3.85,0.32,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.14,0.00,0.00,8.02,62.21
Sterling Tools,530759,STERTOOLS,Auto Components,320.20,1158.62,936.70,99.61,10.63,10.68,23.71,2.32,0.72,7.77,0.31,12.31,231.84,12.54,65.45,62.31,174.06,6.43,-2.15,-0.42,2.07,56.98
Suraj Estate,544054,SURAJEST,Realty,324.45,1550.01,547.89,188.93,34.48,36.91,16.96,1.72,0.30,6.60,0.51,14.12,1209.53,3.88,56.54,42.86,904.06,9.56,-0.54,-0.14,2.45,60.82
Suraj Products,518075,,Industrial Products,262.50,299.25,314.44,33.57,10.68,11.40,15.49,2.00,-4.93,11.62,0.14,15.31,74.65,0.57,14.11,3.88,42.81,8.74,0.00,0.00,0.80,58.00
Suratwwala Busi.,543218,SBGLP,Realty,39.30,681.53,38.76,14.68,37.87,41.22,57.27,9.95,1.33,7.76,0.88,16.98,74.54,2.14,1.84,12.17,103.46,2.22,0.00,-0.05,3.67,72.53
Suyog Gurbaxani,543391,,Construction,122.00,303.32,53.01,17.50,33.01,33.01,34.90,12.40,0.72,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,2.80,0.00,0.00,7.90,55.56
Suyog Telematics,537259,SUYOG,Telecom - Services,846.75,947.48,198.20,116.53,58.79,57.19,23.29,2.35,-34.76,6.90,0.53,11.61,60.85,8.40,63.02,17.10,7.98,6.68,-0.01,-0.02,2.83,57.00
Systematix Corp.,526506,,Capital Markets,123.50,1686.24,147.74,46.63,31.56,25.08,30.95,5.62,0.82,12.42,0.07,20.24,243.61,29.49,35.00,88.13,0.00,5.05,0.00,0.11,0.28,63.23
Taylormade Renew,541228,,Industrial Manufacturing,203.90,252.79,84.64,21.88,25.85,28.45,22.67,2.67,0.07,10.60,0.09,15.52,76.16,0.10,60.21,20.32,22.57,7.68,0.00,0.00,0.42,62.31
TBI Corn,,TBI,Agricultural Food & other Products,91.10,165.42,211.60,23.75,11.22,11.22,12.14,1.63,,9.68,0.64,18.90,83.03,2.11,45.53,12.02,70.33,10.29,-1.91,-1.27,2.74,66.38
Techknowgreen,543991,,Commercial Services & Supplies,160.75,118.68,32.99,10.13,30.71,30.71,15.49,3.35,0.17,21.89,0.07,24.26,17.72,0.24,10.68,1.23,2.31,7.94,0.00,0.00,0.27,53.94
Teerth Gopicon,,TGL,Construction,108.25,129.90,118.27,24.61,20.81,20.81,10.12,1.71,0.03,8.32,0.44,26.96,61.27,0.29,27.43,6.82,62.79,12.66,0.00,-0.21,1.64,86.01
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,609.40,10770.21,7562.42,892.13,11.80,14.10,61.48,2.79,0.56,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,3.97,-0.13,-0.94,6.20,58.26
Tinna Rubber,530475,TINNARUBR,Industrial Products,823.90,1484.32,499.61,72.28,14.47,15.21,33.26,7.92,0.80,14.62,0.76,31.20,12.26,6.97,41.23,46.91,63.17,4.34,4.84,0.02,1.92,55.39
Titan Biotech,524717,,Chemicals & Petrochemicals,466.85,385.79,159.84,25.92,16.22,16.25,17.54,2.51,-76.26,13.00,0.02,15.01,61.30,4.01,18.82,5.22,50.72,6.70,0.02,0.00,0.11,54.13
Trident Techlabs,,TECHLABS,IT - Software,585.90,1012.50,76.57,18.78,24.53,24.53,88.12,17.44,0.54,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,1.79,-3.25,0.02,0.70,64.92
Trust Fintech,,TRUST,IT - Software,62.60,149.15,31.26,9.79,31.32,31.32,16.57,1.35,0.19,10.55,0.00,11.57,73.70,4.37,15.18,1.47,2.06,8.45,-0.67,-0.44,0.00,79.17
Twamev Constr.,532738,TICL,Construction,26.02,403.31,88.88,27.36,30.78,33.14,4.11,1.33,0.02,14.28,1.12,35.61,-185.01,35.36,44.78,15.05,25.00,14.33,0.15,0.00,3.22,56.07
Urban Enviro,,URBAN,Other Utilities,153.95,133.32,141.05,25.05,17.76,17.76,12.99,4.18,0.15,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,11.18,0.00,-0.04,1.55,55.71
Vertoz,,VERTOZ,Media,80.40,685.25,265.52,37.48,14.12,14.28,25.22,3.60,0.41,11.37,0.11,14.92,99.99,7.24,61.09,31.81,0.00,4.56,0.00,-0.28,0.67,79.12
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,169.50,417.13,270.63,48.79,18.03,18.03,14.24,2.64,0.24,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,9.47,0.00,-0.01,1.27,57.41
Winsol Engineers,,WINSOL,Construction,198.90,229.44,110.57,16.87,15.26,15.26,20.23,4.72,0.17,18.35,0.33,34.46,48.73,0.07,34.58,12.44,25.72,6.75,0.00,-0.70,0.98,50.25
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,70.20,120.38,133.32,13.58,10.19,10.19,16.25,1.74,0.51,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,7.84,0.00,-0.36,3.67,54.53
