Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,11.35,25.34,725.0,256.21,38.07,14.86,14.86,37.48,4.28,0.79,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,4.72,0.01,0.66,2.42,0.04,51.83
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,117.61,31.26,246.37,92.01,17.69,19.23,19.23,36.23,5.07,4.53,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,5.15,0.0,0.0,1.98,0.54,54.41
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,219.03,24.87,481.08,298.68,39.85,13.34,13.34,36.27,3.15,0.4,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.61,0.0,0.0,5.12,0.0,56.88
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,104.3,33.31,234.7,84.77,24.5,28.9,28.9,11.71,2.21,0.31,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,12.02,-0.43,0.19,0.1,0.0,63.01
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,76.0,42.87,130.87,118.21,12.04,10.19,10.19,18.35,2.59,0.22,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.9,0.0,0.0,2.18,0.0,51.16
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,139.8,41.39,282.33,137.87,24.6,17.84,17.84,10.56,1.67,0.33,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,23.47,-0.48,-0.21,0.01,1.07,67.02
Almondz Global,531400.0,ALMONDZ,INE326B01035,Capital Markets,Stockbroking & Allied,13.14,32.97,228.18,173.54,25.31,14.58,14.58,7.93,0.86,0.36,7.82,0.18,11.25,94.43,17.79,54.13,9.15,0.0,13.72,0.12,-0.04,1.32,0.0,51.67
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,52.99,45.22,331.78,50.55,8.77,17.35,17.35,66.49,6.38,4.88,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,2.88,0.0,0.0,4.28,0.0,51.83
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,542.0,43.67,670.06,239.64,35.66,14.88,14.88,29.98,5.58,0.6,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.27,0.0,0.0,0.0,0.18,52.79
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,121.1,54.5,335.06,150.1,49.2,32.78,32.78,9.08,2.75,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,10.88,0.0,0.0,2.22,0.0,67.95
