Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1105.80,23.51,8757.04,2604.99,1927.47,73.99,75.29,13.97,1.87,0.81,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.89,0.17,-1.16,7.63,50.60
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,116.50,51.02,262.14,77.23,21.92,28.38,26.49,14.86,2.76,0.16,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,10.65,-1.57,-0.84,0.03,58.69
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,79.80,30.08,126.96,75.39,19.62,26.02,30.64,14.56,1.54,0.08,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,9.81,0.32,-1.46,0.00,55.91
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,66.00,27.70,113.65,78.14,12.86,16.46,13.15,13.47,2.37,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,9.87,-1.15,-0.03,1.22,57.58
AGI Greenpac,500187,AGI,INE415A01038,Industrial Products,Packaging,501.85,35.45,3246.84,2627.76,596.34,22.69,24.28,9.60,1.46,0.52,9.27,0.21,16.24,352.10,73.95,490.66,194.64,494.83,13.67,0.02,-0.25,0.91,50.26
Ajmera Realty,513349,AJMERA,INE298G01035,Realty,"Residential, Commercial Projects",109.09,26.05,2146.84,810.61,234.36,28.91,31.26,17.97,1.70,0.45,5.92,0.52,12.01,1710.97,7.56,322.18,62.60,1386.04,8.78,-0.01,-0.25,2.74,50.73
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,144.25,36.09,291.30,138.05,29.53,21.39,21.99,9.62,1.88,0.21,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,26.59,0.00,-0.90,0.01,69.66
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.01,49.77,250.51,52.43,8.54,16.29,9.09,49.70,5.04,1.05,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.90,0.00,0.00,0.50,68.26
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,468.70,38.52,579.44,202.86,38.80,19.13,32.27,21.26,5.11,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.41,0.00,0.00,0.00,59.17
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),366.35,46.08,136.75,22.93,11.21,48.89,42.33,19.76,1.92,-1.17,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,8.00,0.00,0.00,1.70,58.26
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",216.60,29.76,936.79,522.23,118.05,22.60,20.90,20.63,2.67,2.14,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,6.95,0.03,0.04,6.85,53.73
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",102.77,29.60,1908.06,751.28,195.61,26.04,30.17,12.88,2.00,0.27,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.88,0.03,-0.04,0.88,51.91
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,388.35,46.54,585.94,216.02,70.25,32.52,36.42,11.40,2.77,0.11,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,13.33,0.10,0.02,0.04,52.52
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,114.60,48.10,317.09,108.21,33.32,30.79,11.49,12.51,7.30,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.75,-0.01,0.00,0.00,69.67
Ashoka Buildcon,533271,ASHOKA,INE442H01029,Construction,Civil Construction,112.94,27.74,3170.49,8260.00,2396.08,29.01,29.09,3.03,0.75,0.06,8.69,0.47,54.78,1978.72,2364.66,1417.82,897.89,465.85,64.54,0.39,0.01,0.81,51.07
ASM Technologies,526433,,INE867C01010,IT - Software,Computers - Software & Consulting,2204.20,37.84,3215.19,507.91,100.96,19.88,16.39,52.67,10.91,2.42,9.39,0.18,16.85,200.50,2.88,126.51,27.95,38.79,2.91,0.28,-0.03,0.57,52.04
Assoc.Alcohols,507526,ASALCBR,INE073G01016,Beverages,Breweries & Distilleries,722.30,35.71,1450.32,1023.39,138.12,13.50,11.91,16.61,2.33,1.56,12.19,0.13,17.27,115.08,5.53,54.42,44.25,114.32,7.99,0.04,-0.18,0.62,51.25
Atlantaa,532759,ATLANTAA,INE285H01022,Construction,Civil Construction,36.60,40.42,298.29,68.56,12.01,17.52,48.06,,1.55,,8.16,1.53,23.10,80.80,18.16,54.57,5.31,101.00,-3.19,0.00,0.00,-20.37,50.13
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,129.70,37.36,320.81,272.00,39.93,14.68,15.37,18.68,2.29,0.22,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.50,-0.36,0.00,2.38,51.60
Aurionpro Sol.,532668,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,810.15,37.13,4477.02,1392.47,281.45,20.21,20.61,21.97,2.79,0.58,11.26,0.02,15.30,790.03,11.26,387.51,96.67,33.19,6.05,-1.00,1.22,0.11,51.37
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,301.60,41.86,608.03,570.41,78.67,13.79,12.90,11.22,4.55,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.21,0.45,-0.79,0.42,53.88
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,366.30,32.21,127.50,96.93,27.50,28.37,28.79,13.10,2.37,0.33,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,11.05,0.00,0.00,1.16,64.47
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,91.85,40.12,229.43,369.67,74.84,20.25,20.28,5.27,1.44,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.33,0.10,-0.03,2.46,57.87
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,268.65,34.43,1921.94,1423.03,513.97,36.12,33.70,32.76,3.85,0.79,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.38,-1.62,2.30,5.97,62.63
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,302.25,38.47,1017.45,612.44,93.91,15.33,15.28,19.45,1.96,-1.10,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.78,-0.03,0.06,2.83,59.38
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,371.70,33.39,773.14,560.92,78.83,14.05,15.90,14.68,1.87,0.71,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,10.28,0.00,-0.02,0.66,57.28
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,180.80,24.01,456.79,417.47,84.91,20.34,21.30,8.41,1.48,0.03,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,19.34,-0.59,-0.03,0.84,64.54
Bata India,500043,BATAINDIA,INE176A01028,Consumer Durables,Footwear,647.95,14.03,8327.94,3476.07,733.65,21.11,21.57,43.38,5.46,1.31,6.74,0.90,15.59,741.96,61.28,162.57,380.50,781.22,4.33,-0.08,-0.71,3.47,50.18
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,76.31,40.91,333.73,98.56,21.94,22.26,20.29,22.66,4.44,0.78,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,6.28,0.00,0.00,0.74,59.45
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,80.30,28.82,104.98,170.36,21.49,12.61,15.24,8.49,0.73,0.29,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,12.77,0.00,0.00,3.00,66.51
BF Utilities,532430,BFUTILITIE,INE243D01012,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",411.50,28.34,1549.71,836.84,619.42,74.02,74.02,10.15,7.70,0.22,13.80,4.62,112.97,184.20,24.80,6.23,35.27,272.62,25.10,-0.04,-0.06,1.64,54.23
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,63.90,47.47,118.85,111.27,16.03,14.41,15.52,11.70,1.58,0.06,28.92,0.13,69.41,69.40,0.66,32.02,5.89,16.00,14.99,0.03,-1.09,0.62,50.41
