Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,136.15,56.84,306.35,72.73,19.67,27.05,26.49,19.46,3.22,0.22,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,7.95,-1.57,-0.84,0.04,51.72
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,103.95,40.37,165.38,75.39,19.62,26.02,30.64,18.97,2.01,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.45,0.32,-1.46,0.00,59.95
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),5.01,33.15,213.80,135.78,104.55,77.00,77.01,5.69,0.53,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,19.64,0.00,-0.17,3.71,51.41
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,179.75,37.20,362.99,138.34,30.32,21.92,21.99,11.96,2.34,0.26,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,18.13,0.00,-0.90,0.01,62.20
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,42.85,31.36,268.29,52.43,8.54,16.29,9.09,53.23,5.40,1.12,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.65,0.00,0.00,0.50,66.01
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,558.45,51.00,690.39,202.86,38.80,19.13,32.27,25.33,6.09,0.13,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.54,0.00,0.00,0.00,51.35
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),407.95,53.94,152.27,22.93,11.21,48.89,42.33,22.00,2.13,-1.30,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.28,0.00,0.00,1.70,53.52
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,129.55,59.36,358.46,61.20,15.64,25.56,11.49,27.98,5.24,0.16,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,4.77,-0.01,0.00,0.00,65.71
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,486.15,32.14,169.22,93.09,25.73,27.64,28.79,19.96,3.17,0.50,10.00,0.34,19.99,3.26,0.87,18.24,4.98,0.00,7.66,0.00,0.00,1.29,52.85
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,431.80,41.98,898.14,573.70,90.30,15.74,15.90,14.86,2.17,0.72,11.01,0.12,17.87,192.54,11.09,36.31,69.31,161.51,9.95,0.00,-0.02,0.59,50.37
