Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Gensol Engineer.,542851,GENSOL,Electrical Equipment,35.39,136.06,1451.84,329.58,22.70,23.86,1.33,0.23,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.51,0.14,4.25,4.66,96.33
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,77.26,2156.50,720.00,256.35,35.60,38.09,14.31,1.86,3.96,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,17.67,0.67,0.11,0.69,51.52
Harshil Agrotech,505336,,Industrial Manufacturing,1.58,112.37,112.05,18.59,16.59,17.27,7.01,0.98,0.03,14.66,0.00,16.43,112.81,0.07,46.46,2.49,0.00,29.49,0.00,0.00,0.02,91.82
IIRM Holdings,526530,,Commercial Services & Supplies,82.16,559.87,221.69,46.03,20.76,20.76,27.02,4.24,,13.13,0.22,18.59,78.31,0.37,72.38,3.61,0.00,5.71,0.00,0.00,0.89,52.22
Indian Emuls,,IEML,Chemicals & Petrochemicals,137.85,168.48,101.23,19.62,19.38,19.38,12.67,2.05,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.70,-1.13,-1.27,1.36,60.04
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,1826.70,1939.96,693.56,91.94,13.26,13.83,25.15,6.91,0.34,15.50,0.03,25.66,215.14,17.39,122.56,62.30,137.26,5.65,-0.25,-0.08,0.08,51.84
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,145.70,292.16,109.88,20.71,18.85,18.24,16.42,3.72,0.36,17.85,0.19,23.03,70.38,0.16,15.00,1.16,70.69,6.44,0.00,0.00,0.75,62.49
Insolation Ener,543620,,Power,216.60,4772.63,1269.56,159.92,12.60,12.60,39.12,10.89,0.24,42.22,0.06,49.87,333.37,2.77,32.12,14.66,22.46,3.46,0.27,-0.42,0.16,54.40
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,103.68,9458.62,5989.66,678.01,11.32,13.65,22.54,4.45,0.18,15.40,0.26,30.74,414.24,74.11,430.28,713.59,1248.21,6.57,0.00,0.07,0.86,56.80
Jay Bee Laminati,,JAYBEE,Industrial Products,215.70,486.78,367.45,43.00,11.70,11.70,19.17,3.30,0.31,14.12,0.16,24.13,117.82,0.92,78.14,45.04,76.23,8.15,-0.98,-3.43,0.57,52.70
Josts Engg. Co.,505750,,Industrial Manufacturing,322.80,381.76,238.09,27.00,11.34,12.29,26.02,4.86,0.45,12.55,0.30,26.40,38.67,0.70,80.87,43.20,13.09,6.07,0.00,0.00,0.96,51.25
Kabra Jewels,,KKJEWELS,Consumer Durables,96.75,101.44,210.88,26.60,12.61,12.61,8.89,1.26,0.31,6.92,1.19,20.50,97.87,0.33,2.18,7.66,150.24,13.90,,,3.74,63.49
Kamdhenu,532741,KAMDHENU,Industrial Products,28.73,808.41,758.74,81.93,10.80,10.09,12.09,2.52,0.38,18.66,0.00,21.99,238.29,12.51,44.67,27.26,17.15,11.63,0.14,-4.12,0.01,57.31
Kaycee Inds.,504084,,Electrical Equipment,1288.00,408.75,54.49,8.48,15.56,16.29,70.84,14.08,1.51,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,2.00,0.00,0.00,0.07,73.70
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,36.00,170.33,120.10,19.08,15.89,17.03,19.42,21.42,0.30,9.61,4.27,2912.12,-6.25,2.08,30.38,41.13,31.31,8.71,0.00,0.00,1.91,58.55
Kody Technolab,,KODYTECH,IT - Software,728.55,928.72,71.77,25.15,35.04,35.04,52.71,11.74,0.26,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.67,0.06,0.03,0.52,64.80
Lakshya Powertec,,LAKSHYA,Construction,130.50,131.60,160.10,22.64,14.14,14.14,8.32,1.38,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,14.98,-3.83,-4.27,1.09,65.38
Lorenzini Appar.,540952,LAL,Textiles & Apparels,10.58,182.76,57.43,6.84,11.91,12.27,37.00,3.84,0.14,8.66,0.20,15.88,45.26,3.49,11.45,7.42,40.48,4.36,0.00,-0.07,1.14,70.53
Macfos,543787,,Retailing,735.00,692.14,257.43,26.13,10.15,9.59,36.49,9.84,0.81,22.69,0.28,36.72,48.26,2.78,5.72,10.20,55.60,3.91,0.30,0.00,0.72,51.90
Madhav Infra,539894,,Construction,11.77,317.30,629.88,67.39,10.70,10.95,11.97,1.49,0.19,4.34,0.75,12.89,130.98,7.87,88.69,147.98,97.59,15.75,0.00,0.00,2.67,50.75
Marksans Pharma,524404,MARKSANS,Pharmaceuticals & Biotechnology,173.02,7840.64,2652.22,501.52,18.91,20.16,22.39,3.18,0.82,12.91,0.13,16.77,1726.04,59.89,540.04,305.70,845.52,6.37,0.95,-2.30,0.68,51.76
Maruti Interior,543464,,Consumer Durables,94.50,142.70,43.68,8.31,19.02,19.02,29.61,3.98,1.72,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.75,0.00,0.00,1.09,58.82
Maxposure,,MAXPOSURE,Entertainment,57.55,130.87,53.90,10.88,20.19,20.19,15.62,2.03,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,9.01,-0.32,-2.70,0.68,58.60
Mehai Technology,540730,,Commercial Services & Supplies,15.27,565.80,135.80,15.27,11.24,11.09,68.00,4.88,0.34,7.49,0.39,10.63,30.04,0.35,34.27,1.07,17.18,2.49,0.00,0.00,2.56,55.10
Mishtann Foods,539594,,Food Products,5.86,631.48,1382.05,351.02,25.40,24.64,1.83,0.66,,36.46,0.05,44.10,962.93,0.15,1158.45,128.02,2.92,51.70,0.00,-1.37,0.13,63.10
Multibase India,526169,,Chemicals & Petrochemicals,245.55,309.88,68.28,13.63,19.96,20.89,23.76,3.95,0.73,12.57,0.00,13.75,67.35,5.00,10.10,4.79,13.91,6.76,0.00,0.00,0.00,60.51
Nirman Agri,,NIRMAN,Agricultural Food & other Products,140.00,112.14,236.52,26.55,11.23,11.23,4.43,1.02,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,30.09,0.00,0.01,0.02,69.30
Owais Metal,,OWAIS,Ferrous Metals,416.50,757.30,213.41,65.90,30.88,30.88,15.21,6.78,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,8.36,-0.21,-0.12,0.39,72.78
Pakka,516030,PAKKA,"Paper, Forest & Jute Products",150.41,676.06,391.23,47.29,12.09,14.71,24.65,2.21,56.02,7.40,0.53,14.92,110.30,13.79,43.74,12.37,86.47,5.67,0.00,-0.30,3.62,58.63
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,102.02,125.53,104.42,18.83,18.03,19.31,8.87,1.27,0.67,12.09,0.00,14.47,38.29,3.92,16.71,10.89,6.11,19.51,0.00,0.00,0.00,70.72
PMC Fincorp,534060,,Finance,2.12,150.96,22.34,20.11,90.02,93.31,10.70,0.89,0.11,8.05,0.27,10.10,45.98,0.00,0.00,0.00,0.39,13.35,0.00,0.00,2.31,59.62
Prakash Pipes,542684,PPL,Industrial Products,333.25,797.08,779.08,101.11,12.98,15.08,11.72,1.80,0.55,15.53,0.09,20.55,311.33,9.37,87.16,43.38,66.56,17.00,0.00,-0.29,0.39,50.11
Quest Flow,543982,,Industrial Products,289.35,293.98,67.21,12.47,18.55,18.55,43.23,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,3.16,0.05,4.23,2.01,70.92
Rajeshwari Cans,543285,,Industrial Products,134.75,141.38,40.24,4.70,11.68,11.68,73.64,11.78,1.03,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.26,0.00,0.00,2.82,61.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,100.73,1799.80,287.86,58.03,20.16,18.37,37.76,10.12,1.02,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.49,4.45,3.72,0.00,69.74
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,429.65,434.08,321.75,42.95,13.35,13.35,14.73,3.08,0.10,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,9.45,0.00,-0.01,0.28,59.04
Refractory Shap.,,REFRACTORY,Industrial Products,60.00,130.80,58.77,10.30,17.53,17.53,21.62,2.91,0.77,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,6.18,-0.15,0.37,1.92,69.37
Resgen,543805,,Petroleum Products,89.39,187.50,65.16,15.38,23.60,23.60,23.50,3.26,0.20,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.20,0.00,0.00,0.39,51.11
Revathi Equip,544246,RVTH,Industrial Manufacturing,843.70,258.76,148.77,20.50,13.78,16.82,20.33,2.05,1.14,8.49,0.29,17.37,12.62,10.74,25.15,29.51,68.46,10.03,0.00,-0.04,1.28,77.01
RKEC Projects,,RKEC,Construction,69.33,179.01,390.41,49.31,12.63,12.90,9.91,0.87,0.21,4.01,1.01,11.22,123.13,7.17,176.67,120.27,199.45,14.45,0.00,-0.13,4.09,53.31
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,220.00,124.50,55.44,10.50,18.94,18.94,22.89,3.07,0.10,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,6.14,-0.18,-0.03,0.93,66.36
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,66.64,251.21,195.11,26.70,13.68,14.35,12.29,1.32,-2.14,7.50,0.45,10.85,-46.29,5.18,0.18,4.82,9.13,8.09,0.00,0.00,3.16,63.74
Route Mobile,543228,ROUTE,Telecom - Services,850.30,5356.68,4523.03,480.84,10.63,11.56,17.51,2.20,0.68,9.55,0.19,14.48,1425.43,45.81,932.77,684.43,0.00,10.15,-0.26,-0.85,1.03,50.23
Sar Televenture,,SARTELE,Telecom - Services,189.25,891.51,349.93,55.40,15.83,15.83,19.01,1.04,0.02,7.73,0.01,10.13,92.15,6.26,75.27,44.92,10.66,5.90,4.37,-0.96,0.16,54.25
Share India Sec.,540725,SHAREINDIA,Capital Markets,151.12,3306.89,1375.81,508.31,36.95,35.68,10.70,1.41,0.62,9.87,0.22,16.06,1935.41,17.40,33.66,413.29,0.00,37.31,-0.66,-0.90,1.01,56.17
Shivalic Power,,SPCL,Electrical Equipment,102.20,246.46,132.36,18.82,14.22,14.22,19.84,2.18,0.22,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,8.09,-0.34,-1.34,0.28,63.37
Spright Agro,531205,,Commercial Services & Supplies,1.49,159.65,174.03,25.80,14.83,12.23,7.10,1.22,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,16.35,0.00,0.00,0.02,93.40
Srivari Spices &,,SSFL,Food Products,154.90,132.76,111.92,18.36,16.40,16.40,13.66,2.26,0.10,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,11.07,0.26,0.00,1.00,58.01
Starlineps Enter,540492,,Metals & Minerals Trading,7.97,206.73,73.35,7.37,10.05,10.05,31.47,6.29,,15.87,0.00,22.22,25.04,1.44,5.20,18.78,23.91,4.57,0.00,0.00,0.00,55.27
Std. Capital Mkt,511700,,Finance,0.67,164.46,140.86,122.72,87.12,84.54,3.96,0.33,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.10,0.00,0.00,8.02,59.88
Sterling Tools,530759,STERTOOLS,Auto Components,330.55,1196.07,936.70,99.61,10.63,10.68,24.47,2.39,0.75,7.77,0.31,12.31,231.84,12.54,65.45,62.31,174.06,6.23,-2.15,-0.42,2.07,55.59
Suraj Estate,544054,SURAJEST,Realty,303.80,1451.36,547.89,188.93,34.48,36.91,15.88,1.61,0.29,6.53,0.51,13.98,1206.64,3.88,56.54,42.86,904.06,10.06,-0.54,-0.14,2.45,63.31
Suratwwala Busi.,543218,SBGLP,Realty,35.14,609.39,38.76,14.68,37.87,41.22,51.21,8.90,1.19,7.76,0.88,16.98,74.54,2.14,1.84,12.17,103.46,2.46,0.00,-0.05,3.67,75.44
Suyog Gurbaxani,543391,,Construction,115.00,285.92,53.01,17.50,33.01,33.01,32.90,11.68,0.68,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,2.93,0.00,0.00,7.90,58.11
Suyog Telematics,537259,SUYOG,Telecom - Services,804.60,900.32,198.20,116.53,58.79,57.19,22.13,2.24,-33.03,6.90,0.53,11.61,60.85,8.40,63.02,17.10,7.98,6.97,-0.01,-0.02,2.83,59.14
Swastika Investm,530585,,Capital Markets,112.30,225.71,128.39,30.70,23.91,25.21,13.36,1.73,0.53,5.64,0.05,20.72,57.87,0.63,26.21,224.10,2.45,-695.16,0.00,-0.09,0.18,52.01
Systematix Corp.,526506,,Capital Markets,122.85,1677.37,147.74,46.63,31.56,38.30,30.79,5.59,0.81,12.54,0.07,20.43,242.95,29.49,35.00,88.13,0.00,5.08,0.00,0.11,0.28,63.43
Taylormade Renew,541228,,Industrial Manufacturing,215.30,266.92,84.64,21.88,25.85,28.45,23.94,2.82,0.07,10.60,0.09,15.52,76.16,0.10,60.21,20.32,22.57,7.29,0.00,0.00,0.42,60.20
TBI Corn,,TBI,Agricultural Food & other Products,89.45,162.43,211.04,23.75,11.25,11.25,11.92,1.60,,9.67,0.64,18.90,83.04,2.11,45.69,12.18,70.33,10.43,-1.91,-1.27,2.74,63.42
Techknowgreen,543991,,Commercial Services & Supplies,156.00,115.17,32.99,10.13,30.71,30.71,15.04,3.25,0.16,21.89,0.07,24.26,17.72,0.24,10.68,1.23,2.31,8.18,0.00,0.00,0.27,50.48
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,612.40,10823.23,7562.42,892.13,11.80,14.10,61.78,2.81,0.57,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,3.96,-0.13,-0.94,6.20,58.05
Tinna Rubber,530475,TINNARUBR,Industrial Products,817.50,1472.79,499.61,72.28,14.47,15.21,33.00,7.86,0.80,14.62,0.76,31.20,12.26,6.97,41.23,46.91,63.17,4.37,4.84,0.02,1.92,54.33
Trident Techlabs,,TECHLABS,IT - Software,604.80,1045.16,76.57,18.78,24.53,24.53,90.96,18.00,0.56,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,1.73,-3.25,0.02,0.70,63.78
Trust Fintech,,TRUST,IT - Software,56.95,135.68,31.26,9.79,31.32,31.32,15.08,1.23,0.17,10.55,0.00,11.57,20.31,4.37,15.18,1.47,2.06,9.31,-0.67,-0.44,0.00,80.02
Twamev Constr.,532738,TICL,Construction,25.64,397.42,88.88,27.36,30.78,33.14,4.05,1.31,0.02,14.28,1.12,35.61,-185.01,35.36,44.78,15.05,25.00,14.45,0.15,0.00,3.22,56.71
Urban Enviro,,URBAN,Other Utilities,156.00,135.10,141.05,25.05,17.76,17.76,13.17,4.24,0.15,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,11.06,0.00,-0.04,1.55,55.12
Vedant Fashions,543463,MANYAVAR,Retailing,741.20,18007.98,1427.86,650.51,45.56,46.35,45.45,10.08,6.07,14.35,0.27,22.26,497.16,89.52,618.61,102.34,201.97,3.16,0.51,-0.26,0.83,50.98
Vertoz,,VERTOZ,Media,78.97,673.06,265.52,37.48,14.12,14.28,24.77,3.53,0.40,11.37,0.11,14.92,99.99,7.24,61.09,31.81,0.00,4.64,0.00,-0.28,0.67,79.49
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,170.65,419.96,270.63,48.79,18.03,18.03,14.34,2.65,0.25,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,9.41,0.00,-0.01,1.27,57.12
Waaree Renewab.,534618,WAAREERTL,Electrical Equipment,1026.50,10700.91,1964.29,387.30,19.72,19.47,36.81,23.43,0.29,25.59,0.06,64.95,202.61,13.20,496.98,234.30,6.45,3.77,-0.10,0.18,0.07,50.53
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,70.60,121.07,133.32,13.58,10.19,10.19,16.34,1.75,0.51,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,7.80,0.00,-0.36,3.67,54.27
