Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.23,21.39,653.5,256.21,38.07,14.86,14.86,33.78,3.85,0.71,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.08,0.01,0.66,2.42,0.05,56.58
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,114.59,28.65,240.02,92.01,17.69,19.23,19.23,35.31,4.96,4.42,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,5.31,0.0,0.0,1.98,0.52,55.59
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,202.3,22.11,444.33,298.68,39.85,13.34,13.34,33.5,2.9,0.37,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.83,0.0,0.0,5.12,0.0,60.18
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,102.0,33.48,229.51,84.77,24.5,28.9,28.9,11.44,2.17,0.3,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,12.5,-0.43,0.19,0.1,0.0,63.83
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,75.0,49.92,129.15,118.21,12.04,10.19,10.19,18.11,2.57,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.54,0.0,0.0,2.18,0.0,51.8
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,141.1,40.85,284.94,137.87,24.6,17.84,17.84,10.65,1.69,0.33,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,25.12,-0.48,-0.21,0.01,1.07,64.26
Almondz Global,531400.0,ALMONDZ,INE326B01035,Capital Markets,Stockbroking & Allied,13.47,38.86,235.58,173.54,25.31,14.58,14.58,8.18,0.87,0.37,7.82,0.18,11.25,94.43,17.79,54.13,9.15,0.0,13.43,0.12,-0.04,1.32,0.0,50.46
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,50.98,38.88,319.19,50.55,8.77,17.35,17.35,63.96,6.12,4.7,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.02,0.0,0.0,4.28,0.0,53.65
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,540.35,43.37,668.0,239.64,35.66,14.88,14.88,29.84,5.55,0.59,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.3,0.0,0.0,0.0,0.28,52.93
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,107.4,39.37,297.21,150.1,49.2,32.78,32.78,8.05,2.4,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,12.55,0.0,0.0,2.22,0.0,65.89
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,763.8,38.28,4220.86,1411.09,282.35,20.01,20.01,19.34,2.44,0.63,10.29,0.03,13.44,736.02,19.57,376.94,122.76,32.64,6.88,0.36,-0.48,0.22,0.53,54.15
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,306.1,35.68,617.09,688.95,92.55,13.43,13.43,10.92,3.81,0.07,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,13.47,-0.1,0.0,0.52,0.03,50.62
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,330.0,26.67,114.85,100.59,28.1,27.94,27.94,12.7,1.95,1.18,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,10.95,0.0,0.0,2.18,0.05,67.99
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,72.4,37.4,180.85,420.75,77.19,18.35,18.35,4.28,1.02,0.08,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,19.46,0.08,0.0,2.76,0.0,66.79
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,297.2,36.44,2126.92,1493.48,549.76,36.81,36.81,29.99,3.85,0.57,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.31,-0.04,-0.99,5.81,0.0,57.49
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,203.95,36.29,515.26,407.8,85.2,20.89,20.89,10.09,1.56,0.45,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.67,-0.75,0.11,1.34,0.0,59.99
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,88.2,50.61,385.74,97.14,22.89,23.56,23.56,25.93,4.56,0.46,10.51,0.21,19.23,31.93,1.39,34.27,23.43,25.25,5.77,0.0,0.0,0.78,0.11,53.13
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,60.5,37.62,112.53,124.93,16.29,13.04,13.04,11.31,1.38,0.04,12.11,0.22,19.31,51.5,0.84,52.93,11.62,14.2,12.8,0.11,-0.04,1.07,0.0,53.05
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1408.1,41.99,2340.4,1241.84,199.12,16.03,16.03,14.9,1.89,2.74,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,9.42,-0.38,0.11,0.01,0.03,53.53
Blue Cloud Soft.,539607.0,,INE373T01047,IT - Software,Software Products,18.27,42.56,1375.91,1001.9,125.39,12.52,12.52,22.74,1.46,,7.04,0.29,11.58,12.64,0.74,386.31,128.46,0.55,6.16,0.0,0.0,2.7,0.0,51.92
