Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,92.43,165.79,35.27,6.43,18.23,19.83,22.05,1.66,0.15,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,10.78,0.05,0.00,0.00,64.10
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,58.65,119.64,102.93,19.42,18.87,22.72,9.31,1.35,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,15.03,-1.40,0.94,0.26,54.53
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,545.60,20855.88,2252.45,579.88,25.74,31.34,60.71,5.51,-3.75,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.23,9.41,-0.72,0.95,59.34
Concord Enviro,544315,CEWATER,Other Utilities,Waste Management,401.95,833.42,557.05,67.94,12.20,15.66,15.94,1.51,0.35,6.98,0.30,12.03,371.38,17.72,179.31,145.70,201.33,8.57,-0.90,-0.01,2.14,53.26
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,99.44,648.86,592.40,167.91,28.34,29.29,11.32,1.56,0.43,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,11.80,-1.29,-0.04,2.36,53.50
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,219.25,1547.86,278.28,165.75,59.56,58.51,13.80,5.00,0.20,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,11.77,0.05,-0.06,0.03,52.01
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,800.30,389.80,237.35,34.83,14.67,14.74,19.59,4.55,0.16,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.30,0.00,0.00,1.09,53.71
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,184.80,159.05,142.50,28.16,19.76,19.30,9.01,1.95,0.17,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,12.74,1.51,-0.77,2.23,50.69
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,64.03,220.36,91.57,18.14,19.81,21.84,29.30,2.97,0.99,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,5.06,-0.03,-0.16,1.36,69.81
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,129.20,177.60,347.25,49.12,14.15,13.61,7.77,0.91,0.08,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,16.62,0.00,-0.05,2.98,68.05
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",8.54,3101.53,522.18,64.87,12.42,24.74,57.36,3.59,127.47,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.33,0.01,-2.09,0.51,53.21
Eco Recyc.,530643,,Other Utilities,Waste Management,467.50,902.13,43.35,25.83,59.58,70.66,44.01,8.91,0.31,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.17,-0.04,-0.02,0.24,55.18
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,73.51,4538.76,6433.74,677.61,10.53,14.34,9.15,0.77,0.33,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.72,0.04,-1.01,3.08,57.07
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),78.58,271.42,25.78,18.89,73.27,70.34,22.77,2.99,0.43,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,6.70,0.00,-4.22,0.79,53.13
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,424.80,2357.31,926.49,226.20,24.41,26.31,14.44,2.27,0.44,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.59,-0.05,-0.02,0.72,58.22
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,230.05,343.29,132.43,21.88,16.52,18.80,114.43,8.76,0.31,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.22,0.00,0.00,8.47,62.90
Forbes Precision,544186,,Industrial Manufacturing,Industrial Products,159.80,824.48,239.03,52.92,22.14,22.01,28.76,5.41,,12.65,0.13,18.84,48.07,3.78,29.79,30.51,37.76,5.03,-0.02,0.01,0.46,50.68
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,170.10,264.58,219.39,35.57,16.21,16.21,15.36,1.66,0.90,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,12.54,0.12,-0.09,0.37,62.86
Gala Precis. Eng,544244,GALAPREC,Industrial Manufacturing,Industrial Products,732.40,934.60,267.92,41.27,15.40,17.36,30.72,3.44,0.54,10.63,0.09,14.96,160.35,6.14,62.67,20.80,95.37,4.30,0.11,0.00,0.61,50.54
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,162.42,848.64,503.95,88.45,17.55,17.55,20.70,1.86,1.06,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,8.64,,,1.74,53.54
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,415.85,1732.14,331.07,151.83,45.86,46.00,29.49,2.54,-8.91,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.46,-0.04,-0.15,1.51,60.58
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,29.03,110.96,1451.84,329.58,22.70,23.86,1.08,0.19,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.99,0.14,4.25,4.66,96.51
GLEN Industries,544444,,Industrial Products,Packaging,78.70,189.37,182.08,41.87,23.00,24.24,10.50,1.37,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.63,,,3.33,52.26
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,506.55,2739.07,866.54,267.57,30.88,31.95,31.03,3.69,0.81,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.33,0.43,-1.08,3.25,56.03
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,155.50,388.59,129.70,22.71,17.51,20.00,36.83,4.25,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.49,-0.01,-0.29,3.64,54.39
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,99.55,182.51,126.71,24.47,19.31,19.38,11.00,1.97,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,10.79,1.81,-0.06,1.43,60.31
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1685.80,1793.75,730.19,99.87,13.68,13.83,21.30,5.52,0.29,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,6.65,0.19,0.01,0.10,55.55
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,136.30,273.96,118.56,19.75,16.66,18.24,16.23,3.15,0.35,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.24,0.00,0.00,1.47,64.91
Insolation Ener,543620,,Power,Power Generation,137.45,3029.32,1498.48,182.38,12.17,12.09,20.89,4.40,0.13,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.06,0.13,-0.15,1.36,67.04
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,341.40,5011.49,2842.20,292.24,10.28,10.86,23.85,3.87,2.81,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.97,0.20,-0.42,1.40,54.13
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,163.95,10484.73,18636.17,2796.81,15.01,16.58,7.63,0.87,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.93,-0.42,0.23,2.25,52.17
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,284.10,12045.23,3120.18,424.54,13.61,14.16,42.90,4.32,0.45,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.53,-0.36,-0.03,1.37,51.68
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,26.18,736.84,759.70,89.21,11.74,10.09,10.58,2.03,0.34,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.12,-0.32,-1.91,0.01,50.51
Kay Cee,,KCEIL,Construction,Civil Construction,167.50,204.76,198.15,34.55,17.44,17.78,9.64,2.19,0.13,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,14.42,-9.48,-0.81,1.56,60.00
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,969.15,307.56,56.06,8.55,15.25,16.29,53.58,9.83,1.15,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.63,0.00,0.00,0.42,56.31
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,27.14,128.40,125.92,18.23,14.48,17.03,15.70,11.09,0.24,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,9.77,0.00,0.00,2.26,68.75
KNR Construct.,532942,KNRCON,Construction,Civil Construction,158.56,4462.57,3082.53,852.58,27.66,33.86,6.47,0.94,0.15,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,14.52,-3.59,0.46,2.43,55.81
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,156.95,188.71,493.81,72.86,14.75,14.49,3.90,1.44,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,33.89,-0.14,0.00,0.10,75.72
Krishca Strapp.,,KRISHCA,Industrial Products,Iron & Steel Products,190.20,274.65,178.17,28.12,15.78,15.17,22.01,2.47,0.22,9.81,0.76,16.55,-0.06,1.85,38.69,16.38,32.82,6.19,0.02,-0.01,3.75,50.47
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,73.94,130.64,583.78,66.81,11.44,10.81,9.87,1.08,-0.42,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.70,0.00,0.00,7.72,50.33
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,119.00,119.99,182.10,23.29,12.79,14.15,7.86,1.19,0.05,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.70,-1.44,-0.19,2.43,68.05
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,263.90,1448.05,260.21,42.08,16.17,17.84,56.21,6.33,0.80,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.29,-2.45,-1.20,0.27,54.81
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,191.65,755.43,486.44,83.04,17.07,18.49,12.52,1.89,0.83,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.06,0.00,0.00,0.01,52.60
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,25.58,1504.04,636.17,211.53,33.25,34.26,14.03,2.59,0.27,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,9.98,0.00,0.04,1.57,75.74
Manoj Ceramic,544073,,Consumer Durables,Ceramics,108.00,148.04,179.73,24.48,13.62,13.76,12.11,1.05,0.10,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.10,0.00,2.82,2.39,52.72
Maruti Interior,543464,,Consumer Durables,Houseware,108.07,163.19,57.62,9.90,17.18,19.02,27.80,4.24,1.61,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,5.12,0.00,0.00,0.81,52.91
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,49.00,111.43,77.69,11.01,14.17,16.94,13.00,1.56,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.17,-0.65,-0.91,0.81,52.40
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.71,126.72,147.63,17.41,11.79,11.09,13.76,0.90,0.07,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,10.04,0.00,0.00,2.97,91.12
Mishtann Foods,539594,,Food Products,Packaged Foods,4.83,520.49,1426.65,339.17,23.77,24.64,1.56,0.44,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,59.94,0.00,0.00,0.14,69.58
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,871.35,12394.53,1532.45,392.92,25.64,25.30,37.70,7.75,1.60,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.51,0.12,-1.52,0.12,51.56
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,318.10,578.38,230.90,66.74,28.90,30.93,11.47,4.22,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,10.88,-0.05,-0.02,0.43,74.81
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.99,110.73,98.42,13.48,13.70,19.31,11.43,1.04,1.05,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,17.16,0.00,0.00,0.00,70.37
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.77,126.04,20.28,17.16,84.62,93.31,11.79,0.71,0.12,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,13.59,0.00,0.00,2.72,56.51
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,247.79,590.92,759.86,85.02,11.19,15.56,11.13,1.30,0.53,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,21.25,0.00,-0.46,0.16,56.84
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,100.30,954.32,787.35,111.25,14.13,15.43,10.42,1.51,0.38,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.24,0.00,-0.17,0.09,56.80
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",62.92,312.19,176.16,43.93,24.94,25.31,39.57,3.78,0.21,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.03,0.00,0.00,12.99,54.78
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,71.96,1284.86,323.30,67.20,20.79,18.37,23.83,3.93,0.65,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.07,2.10,2.22,0.25,76.14
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",501.95,3340.35,565.18,61.03,10.80,10.80,46.21,2.49,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.65,-1.84,-4.33,9.25,52.43
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,52.50,114.45,69.67,12.73,18.27,17.56,15.47,2.31,0.55,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.36,0.00,0.00,1.89,54.35
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,740.05,229.09,151.89,17.93,11.80,16.82,21.92,1.79,1.22,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,9.79,0.00,0.00,1.94,66.28
RKEC Projects,,RKEC,Construction,Civil Construction,53.35,137.75,344.60,42.88,12.44,13.22,9.76,0.66,0.21,4.01,0.91,11.22,155.93,7.99,155.86,107.97,229.84,14.66,0.00,-0.07,4.56,50.28
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,439.50,462.65,406.48,65.97,16.23,16.67,11.38,3.66,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,12.15,0.21,-0.22,1.16,63.80
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,202.25,198.31,83.60,13.72,16.41,19.01,26.98,3.77,0.11,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.09,0.00,0.00,0.91,64.37
Rolex Rings,543325,ROLEXRINGS,Auto Components,Auto Components & Equipments,104.82,2853.78,1106.73,219.90,19.87,20.84,15.89,2.45,1.27,15.62,0.00,19.05,717.57,25.10,186.72,93.67,262.36,8.13,-1.01,-0.18,0.00,52.01
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,668.20,4209.49,4529.04,481.56,10.63,11.56,14.34,1.67,0.55,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,14.16,-0.67,-0.62,0.05,55.61
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,1025.60,906.33,228.97,74.35,32.47,33.58,14.35,4.49,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,8.62,0.04,-0.04,0.18,51.96
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",648.40,7995.67,2602.94,597.88,22.97,23.98,19.90,4.92,0.23,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,7.19,0.29,-0.12,1.04,53.62
Share India Sec.,540725,SHAREINDIA,Capital Markets,Stockbroking & Allied,166.30,3643.44,1264.01,481.02,38.06,35.70,13.11,1.45,0.77,9.78,0.22,15.92,2051.64,19.12,39.48,527.66,0.70,31.71,0.01,-0.26,1.14,50.09
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,78.20,188.58,133.07,17.08,12.84,14.22,16.96,1.60,0.18,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.45,-2.07,-0.21,0.27,71.97
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",43.07,348.85,110.26,31.41,28.49,26.77,17.68,2.18,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,7.86,0.00,0.00,4.83,51.67
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,466.45,598.81,106.47,36.71,34.48,36.10,29.30,3.90,1.53,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,4.98,0.00,0.00,1.21,50.90
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,173.84,1379.33,452.75,62.93,13.90,12.64,30.76,4.34,2.01,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,4.90,-4.68,0.33,0.02,59.02
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.52,127.64,207.45,166.59,80.30,84.32,2.62,0.39,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.45,0.00,0.00,6.88,50.48
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,284.00,1026.37,860.63,91.00,10.57,10.72,24.57,1.94,0.75,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.19,-0.70,0.10,2.52,61.75
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",285.30,1362.00,583.36,190.23,32.61,36.91,14.70,1.42,0.26,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.12,-0.52,-0.48,2.89,60.95
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",28.32,493.36,66.58,26.29,39.49,39.83,24.41,5.98,0.57,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.91,0.00,0.00,2.39,79.76
Suyog Gurbaxani,543391,,Construction,Civil Construction,112.00,278.46,57.39,23.70,41.30,33.05,19.55,9.03,0.41,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.67,0.00,0.00,9.45,59.20
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,640.40,720.29,202.71,121.27,59.82,57.19,19.47,1.65,-29.06,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.64,-0.09,-1.80,3.24,67.48
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,80.75,162.29,115.91,24.91,21.49,25.21,12.54,1.24,0.49,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-44.46,0.00,0.00,0.97,62.00
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,259.45,7776.05,2225.20,355.78,15.99,16.24,31.40,5.79,0.21,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.76,-0.09,0.27,0.97,60.10
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,84.80,153.98,254.32,28.91,11.37,11.26,9.41,1.38,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.38,-0.61,-0.02,3.13,61.89
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,344.25,594.90,119.00,29.45,24.75,24.53,30.63,8.78,0.19,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,4.86,-2.34,-0.18,0.61,79.39
Trust Fintech,,TRUST,IT - Software,Software Products,49.95,119.00,34.86,9.86,28.28,31.32,14.62,1.04,0.16,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.93,-0.71,-0.01,0.00,74.25
Twamev Constr.,532738,TICL,Construction,Civil Construction,28.58,432.57,88.91,30.16,33.92,33.14,4.28,1.44,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,13.96,-0.01,0.00,3.24,51.75
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),79.00,158.57,99.66,12.70,12.74,17.58,14.83,1.41,0.80,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,9.58,0.00,0.00,1.75,60.65
Urban Enviro,,URBAN,Other Utilities,Waste Management,152.50,132.06,155.77,25.69,16.49,17.76,11.27,3.22,0.13,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,11.74,0.00,-0.02,1.55,56.13
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,605.05,14696.07,1423.06,639.31,44.93,46.35,38.13,8.54,5.09,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.76,-0.15,-0.12,0.81,57.83
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,72.58,618.60,274.13,41.09,14.99,15.00,22.58,2.70,0.38,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.30,0.00,-0.62,0.55,57.90
Wendt India,505412,WENDT,Industrial Products,Abrasives & Bearings,8193.00,1640.68,237.75,43.33,18.23,22.73,59.47,6.59,5.98,12.37,0.00,15.11,134.84,7.03,51.93,24.28,45.31,2.33,0.46,-0.54,0.01,54.57
