Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,85.90,154.08,35.27,6.43,18.23,19.83,20.49,1.55,0.14,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,12.23,0.05,0.00,0.00,66.64
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,55.00,112.20,102.93,19.42,18.87,22.72,8.73,1.27,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,15.99,-1.40,0.94,0.26,57.36
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,535.80,20497.95,2252.45,579.88,25.74,31.34,59.67,5.41,-3.68,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.27,9.41,-0.72,0.95,59.66
Concord Enviro,544315,CEWATER,Other Utilities,Waste Management,419.45,868.10,557.05,67.94,12.20,15.66,16.60,1.58,0.36,6.98,0.30,12.03,371.38,17.72,179.31,145.70,201.33,8.25,-0.90,-0.01,2.14,51.23
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,97.98,640.50,592.40,167.91,28.34,29.29,11.18,1.54,0.42,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,11.92,-1.29,-0.04,2.36,52.91
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,212.28,1500.52,278.28,165.75,59.56,58.51,13.38,4.84,0.20,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,12.21,0.05,-0.06,0.03,53.54
Danish Power,,DANISH,Electrical Equipment,Heavy Electrical Equipment,646.70,1273.46,472.64,87.43,18.50,19.15,19.03,3.67,0.16,20.15,0.01,28.94,234.30,11.54,73.14,33.46,116.97,8.06,-0.59,-0.06,0.03,50.86
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,791.10,385.32,237.35,34.83,14.67,14.74,19.36,4.50,0.16,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.38,0.00,0.00,1.09,53.98
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,154.95,133.36,142.50,28.16,19.76,19.30,7.56,1.63,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.41,1.51,-0.77,2.23,58.66
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,59.96,206.13,91.57,18.14,19.81,21.84,27.41,2.79,0.93,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,5.39,-0.03,-0.16,1.36,71.73
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,105.75,145.37,347.25,49.12,14.15,13.61,6.36,0.74,0.06,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,18.62,0.00,-0.05,2.98,73.01
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.70,2800.38,522.18,64.87,12.42,24.74,51.79,3.24,115.09,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.59,0.01,-2.09,0.51,57.81
Eco Recyc.,530643,,Other Utilities,Waste Management,443.25,855.33,43.35,25.83,59.58,70.66,41.72,8.45,0.30,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.34,-0.04,-0.02,0.24,57.51
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,71.52,4421.26,6433.74,677.61,10.53,14.34,8.92,0.75,0.32,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.95,0.04,-1.01,3.08,55.52
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),75.00,259.05,25.78,18.89,73.27,70.34,21.73,2.85,0.41,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,7.01,0.00,-4.22,0.79,55.26
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,413.15,2294.26,926.49,226.20,24.41,26.31,14.06,2.20,0.43,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.85,-0.05,-0.02,0.72,59.37
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,219.20,327.10,132.43,21.88,16.52,18.80,109.03,8.35,0.29,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.34,0.00,0.00,8.47,64.65
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,174.60,271.58,219.39,35.57,16.21,16.21,15.77,1.70,0.92,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,12.23,0.12,-0.09,0.37,61.88
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,141.33,738.27,503.95,88.45,17.55,17.55,18.01,1.62,0.92,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,9.76,,,1.74,59.57
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,414.05,1729.50,331.07,151.83,45.86,46.00,29.45,2.53,-8.90,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.47,-0.04,-0.15,1.51,60.75
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,28.04,107.80,1451.84,329.58,22.70,23.86,1.05,0.18,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.05,0.14,4.25,4.66,96.48
GLEN Industries,544444,,Industrial Products,Packaging,78.48,188.83,182.08,41.87,23.00,24.24,10.47,1.37,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.65,,,3.33,52.39
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,471.80,2548.14,866.54,267.57,30.88,31.95,28.87,3.44,0.75,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.68,0.43,-1.08,3.25,57.06
H.G. Infra Engg.,541019,HGINFRA,Construction,Civil Construction,756.60,4930.85,5012.43,991.58,19.78,20.93,12.25,1.60,1.35,7.01,1.84,18.28,1301.98,39.51,444.24,1177.16,419.98,8.35,-0.04,-0.11,6.55,51.53
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,135.05,337.49,129.70,22.71,17.51,20.00,31.99,3.69,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.95,-0.01,-0.29,3.64,60.38
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,94.85,173.89,126.71,24.47,19.31,19.38,10.48,1.88,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.25,1.81,-0.06,1.43,58.27
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1598.30,1697.39,730.19,99.87,13.68,13.83,20.16,5.23,0.27,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.05,0.19,0.01,0.10,57.86
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,127.10,254.86,118.56,19.75,16.66,18.24,15.10,2.94,0.33,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.67,0.00,0.00,1.47,66.11
Insolation Ener,543620,,Power,Power Generation,130.35,2872.84,1498.48,182.38,12.17,12.09,19.81,4.18,0.12,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.38,0.13,-0.15,1.36,67.00
International Ge,544311,IGIL,Commercial Services & Supplies,Diversified Commercial Services,320.30,13842.08,1174.43,697.61,59.40,57.00,27.10,11.18,,40.56,0.11,54.37,808.10,46.47,209.90,41.46,1.48,5.08,-0.29,0.37,0.19,50.13
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,351.15,5150.20,2842.20,292.24,10.28,10.86,24.51,3.98,2.89,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.81,0.20,-0.42,1.40,52.45
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,161.20,10308.87,18636.17,2796.81,15.01,16.58,7.50,0.85,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,15.10,-0.42,0.23,2.25,51.60
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,260.80,11070.91,3120.18,424.54,13.61,14.16,39.43,3.96,0.41,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.83,-0.36,-0.03,1.37,54.37
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,25.93,730.92,759.70,89.21,11.74,10.09,10.49,2.01,0.33,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.23,-0.32,-1.91,0.01,50.75
Kay Cee,,KCEIL,Construction,Civil Construction,151.80,185.56,198.15,34.55,17.44,17.78,8.73,1.99,0.11,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,15.66,-9.48,-0.81,1.56,62.83
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,912.20,289.49,56.06,8.55,15.25,16.29,50.43,9.25,1.08,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.79,0.00,0.00,0.42,54.74
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,32.64,154.43,125.92,18.23,14.48,17.03,18.88,13.34,0.29,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.43,0.00,0.00,2.26,62.42
KNR Construct.,532942,KNRCON,Construction,Civil Construction,145.70,4097.59,3082.53,852.58,27.66,33.86,5.94,0.86,0.13,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.37,-3.59,0.46,2.43,59.40
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,146.40,176.03,493.81,72.86,14.75,14.49,3.63,1.35,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,36.28,-0.14,0.00,0.10,77.35
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,68.13,120.38,583.78,66.81,11.44,10.81,9.09,1.00,-0.39,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.90,0.00,0.00,7.72,54.24
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,129.40,130.49,182.10,23.29,12.79,14.15,8.55,1.30,0.06,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,12.92,-1.44,-0.19,2.43,65.26
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,267.25,1468.86,260.21,42.08,16.17,17.84,57.02,6.41,0.81,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.26,-2.45,-1.20,0.27,54.24
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,184.31,727.10,486.44,83.04,17.07,18.49,12.05,1.82,0.80,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.58,0.00,0.00,0.01,53.39
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,29.59,1743.05,636.17,211.53,33.25,34.26,16.25,2.99,0.31,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,8.76,0.00,0.04,1.57,71.93
Man Infra,533169,MANINFRA,Construction,Civil Construction,131.10,5292.07,867.78,244.55,28.18,27.13,19.49,2.42,2.06,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.13,-0.09,0.93,0.08,50.11
Manoj Ceramic,544073,,Consumer Durables,Ceramics,97.00,132.96,179.73,24.48,13.62,13.76,10.88,0.94,0.09,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,13.08,0.00,2.82,2.39,57.54
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,47.10,107.11,77.69,11.01,14.17,16.94,12.50,1.50,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.60,-0.65,-0.91,0.81,54.25
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.73,128.20,147.63,17.41,11.79,11.09,13.92,0.91,0.07,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,9.95,0.00,0.00,2.97,91.02
Network People,544396,NPST,IT - Services,IT Enabled Services,1450.70,3023.51,127.89,38.81,30.35,34.73,107.29,7.25,0.51,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.45,9.38,0.08,0.18,52.42
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,857.10,12198.06,1532.45,392.92,25.64,25.30,37.10,7.62,1.57,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.56,0.12,-1.52,0.12,52.35
Nisus Finance,544296,,Finance,Holding Company,275.00,656.65,172.19,77.83,45.20,65.21,14.62,2.91,0.08,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.28,-0.54,-0.22,3.69,51.87
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,299.65,544.84,230.90,66.74,28.90,30.93,10.80,3.98,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,11.51,-0.05,-0.02,0.43,75.52
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.05,113.26,98.42,13.48,13.70,19.31,11.69,1.06,1.07,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,16.61,0.00,0.00,0.00,59.26
Platinum Industr,544134,PLATIND,Chemicals & Petrochemicals,Specialty Chemicals,248.85,1366.81,403.73,50.96,12.62,14.81,32.01,3.34,0.77,11.67,0.07,14.00,267.19,15.01,91.75,52.93,68.58,4.84,0.16,0.00,0.44,50.43
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.50,106.81,20.28,17.16,84.62,93.31,9.99,0.60,0.10,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,16.05,0.00,0.00,2.72,61.34
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,251.12,600.64,759.86,85.02,11.19,15.56,11.32,1.31,0.54,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,20.70,0.00,-0.46,0.16,55.75
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,42.67,446.94,272.69,41.32,15.15,14.29,17.01,3.39,0.44,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.22,0.00,-0.02,0.00,50.13
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,98.50,935.26,787.35,111.25,14.13,15.43,10.21,1.48,0.37,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.51,0.00,-0.17,0.09,57.58
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",49.95,247.84,176.16,43.93,24.94,25.31,31.41,3.00,0.17,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.43,0.00,0.00,12.99,64.10
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,63.47,1134.05,323.30,67.20,20.79,18.37,21.04,3.46,0.57,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.97,2.10,2.22,0.25,77.57
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",483.60,3219.51,565.18,61.03,10.80,10.80,44.54,2.40,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.71,-1.84,-4.33,9.25,54.17
Refex Industries,532884,REFEX,Chemicals & Petrochemicals,Industrial Gases,254.90,3495.43,2136.51,222.99,10.44,8.50,19.94,2.61,,12.19,0.14,18.91,1090.70,38.19,583.37,204.11,59.97,7.55,-0.02,-0.26,0.70,52.36
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,54.10,117.94,69.67,12.73,18.27,17.56,15.94,2.38,0.56,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.14,0.00,0.00,1.89,52.79
Regaal Resources,544485,REGAAL,Agricultural Food & other Products,Other Agricultural Products,72.26,742.28,915.16,112.79,12.32,12.32,14.47,1.62,0.65,6.59,1.09,25.21,135.60,2.42,19.95,83.79,106.60,9.63,,,4.92,50.40
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,712.90,218.64,151.89,17.93,11.80,16.82,20.92,1.72,1.17,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,10.18,0.00,0.00,1.94,67.52
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,447.65,471.23,406.48,65.97,16.23,16.67,11.60,3.73,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,11.96,0.21,-0.22,1.16,63.13
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,194.45,161.37,83.60,13.72,16.41,19.01,21.96,3.62,0.09,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,6.20,0.00,0.00,0.91,65.74
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,675.60,4256.12,4529.04,481.56,10.63,11.56,14.50,1.68,0.56,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,13.95,-0.67,-0.62,0.05,54.64
S J Logistics (I,,SJLOGISTIC,Transport Services,Logistics Solution Provider,358.95,548.95,560.48,94.24,16.81,15.05,8.94,2.15,,23.48,0.32,31.86,197.24,0.36,194.83,8.50,0.00,14.40,0.17,0.00,0.89,50.42
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,995.00,879.29,228.97,74.35,32.47,33.58,13.93,4.36,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,8.90,0.04,-0.04,0.18,53.40
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",650.15,8022.72,2602.94,597.88,22.97,23.98,19.97,4.93,0.24,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,7.17,0.29,-0.12,1.04,53.49
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,80.25,193.53,133.07,17.08,12.84,14.22,17.40,1.64,0.19,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.19,-2.07,-0.21,0.27,71.24
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",39.46,319.62,110.26,31.41,28.49,26.77,16.20,2.00,0.11,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,8.36,0.00,0.00,4.83,55.72
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,447.60,574.61,106.47,36.71,34.48,36.10,28.11,3.74,1.47,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.18,0.00,0.00,1.21,52.88
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,129.95,148.39,108.68,42.58,39.18,44.34,14.12,1.42,1.97,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,12.36,0.00,0.00,0.30,54.14
Solarium Green,544354,,Construction,Civil Construction,241.40,503.68,265.01,27.70,10.45,11.40,24.84,3.33,0.23,11.93,0.77,23.01,143.14,3.59,115.78,16.08,52.95,5.61,-3.01,-2.65,3.86,50.12
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.52,127.64,207.45,166.59,80.30,84.32,2.62,0.39,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.45,0.00,0.00,6.88,50.48
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,270.15,977.52,860.63,91.00,10.57,10.72,23.40,1.85,0.72,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.49,-0.70,0.10,2.52,60.21
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,215.64,1821.02,566.41,125.27,22.12,25.78,37.13,3.22,3.63,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.21,-0.24,-2.63,4.32,50.97
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",263.80,1260.26,583.36,190.23,32.61,36.91,13.60,1.32,0.25,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.70,-0.52,-0.48,2.89,59.60
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",34.67,601.23,66.58,26.29,39.49,39.83,29.75,7.32,0.69,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.11,0.00,0.00,2.39,75.22
Suyog Gurbaxani,543391,,Construction,Civil Construction,122.30,304.06,57.39,23.70,41.30,33.05,21.35,9.86,0.44,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.37,0.00,0.00,9.45,55.45
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,635.35,710.93,202.71,121.27,59.82,57.19,19.21,1.64,-28.67,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.71,-0.09,-1.80,3.24,67.73
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,73.34,147.40,115.91,24.91,21.49,25.21,11.39,1.13,0.45,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-35.00,0.00,0.00,0.97,65.49
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,280.20,8410.65,2225.20,355.78,15.99,16.24,33.96,6.25,0.23,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.41,-0.09,0.27,0.97,56.91
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,82.90,150.53,254.32,28.91,11.37,11.26,9.20,1.35,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.57,-0.61,-0.02,3.13,62.66
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,311.25,537.87,119.00,29.45,24.75,24.53,27.70,7.94,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.38,-2.34,-0.18,0.61,81.36
Trust Fintech,,TRUST,IT - Software,Software Products,48.00,114.36,34.86,9.86,28.28,31.32,14.05,1.00,0.16,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,10.35,-0.71,-0.01,0.00,74.05
Tuticorin Alkali,506808,,Chemicals & Petrochemicals,Commodity Chemicals,52.98,645.49,318.90,70.52,22.11,20.06,20.45,4.02,0.42,9.44,0.59,40.21,-90.54,3.39,19.98,87.75,69.93,8.88,0.00,0.08,1.43,50.81
Twamev Constr.,532738,TICL,Construction,Civil Construction,25.28,391.84,88.91,30.16,33.92,33.14,3.88,1.27,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,14.73,-0.01,0.00,3.24,57.32
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),71.95,144.41,99.66,12.70,12.74,17.58,13.51,1.28,0.72,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,10.54,0.00,0.00,1.75,64.16
Urban Enviro,,URBAN,Other Utilities,Waste Management,148.00,128.17,155.77,25.69,16.49,17.76,10.94,3.13,0.13,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,12.03,0.00,-0.02,1.55,57.42
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,596.35,14489.70,1423.06,639.31,44.93,46.35,37.59,8.42,5.02,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.81,-0.15,-0.12,0.81,56.31
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,75.15,640.50,274.13,41.09,14.99,15.00,23.38,2.79,0.40,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.12,0.00,-0.62,0.55,52.44
