Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,139.5,62.9,313.89,77.23,21.92,28.38,26.49,17.79,3.31,0.2,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.11,-0.43,0.19,0.03,50.53
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,84.0,51.39,133.62,75.39,19.62,26.02,30.64,15.32,1.63,0.09,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,9.47,-0.04,-0.01,0.0,52.31
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,168.35,47.59,339.96,138.05,29.53,21.39,21.99,11.23,2.2,0.24,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,21.85,-0.48,-0.21,0.01,64.6
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,58.05,66.48,363.47,52.43,8.54,16.29,9.09,72.12,7.33,1.52,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.64,0.0,0.0,0.5,53.95
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,117.35,53.85,324.7,108.21,33.32,30.79,11.49,12.83,7.48,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.33,0.0,0.0,0.0,68.94
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,371.7,39.29,129.39,96.93,27.5,28.37,28.79,13.31,2.41,0.34,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,11.17,0.0,0.0,1.16,63.95
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,105.25,58.26,262.9,369.67,74.84,20.25,20.28,6.05,1.64,0.06,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,18.49,0.08,0.0,2.46,51.72
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,358.85,64.68,2567.24,1423.03,513.97,36.12,33.7,43.74,5.17,1.06,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.27,-0.04,-0.99,5.97,50.09
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,240.4,59.44,607.36,417.47,84.91,20.34,21.3,11.17,1.95,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,13.84,-0.75,0.11,0.84,52.84
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,88.55,56.21,387.26,98.56,21.94,22.26,20.29,26.3,5.19,0.9,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.65,0.0,0.0,0.74,52.95
