Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,124.10,47.24,279.24,72.73,19.67,27.05,26.49,17.74,2.94,0.20,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.84,-1.57,-0.84,0.04,55.99
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,109.55,38.26,174.29,75.39,19.62,26.02,30.64,19.99,2.12,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.05,0.32,-1.46,0.00,67.49
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),5.11,13.27,218.07,124.17,94.88,76.41,77.01,6.04,0.54,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,17.72,0.00,-0.17,4.08,50.44
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,196.55,33.12,396.92,138.34,30.32,21.92,21.99,13.07,2.56,0.28,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,15.75,0.00,-0.90,0.01,61.06
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,54.47,31.22,341.04,63.57,7.83,12.32,9.09,69.46,6.87,1.46,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.70,0.00,0.00,0.53,56.79
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,482.70,15.51,596.75,202.86,38.80,19.13,32.27,21.89,5.26,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.25,0.00,0.00,0.00,57.95
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),381.00,39.43,142.21,26.12,10.73,41.08,42.33,21.88,1.99,-1.29,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.36,0.00,0.08,1.79,56.59
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,113.40,32.33,192.39,61.20,15.64,25.56,11.49,15.02,4.59,0.09,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,8.93,-0.01,0.00,0.00,69.98
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,115.35,27.60,285.31,272.00,39.93,14.68,15.37,16.62,2.04,0.20,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,10.46,-0.36,0.00,2.38,61.61
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,300.95,19.67,606.72,570.41,78.67,13.79,12.90,11.20,4.54,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.23,0.45,-0.79,0.42,53.98
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,94.05,18.81,234.93,369.67,74.84,20.25,20.28,5.40,1.47,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.03,0.10,-0.03,2.46,58.02
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,363.15,27.24,1146.95,612.44,93.91,15.33,15.28,21.92,2.36,-1.24,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.14,-0.03,0.06,2.83,51.26
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,424.70,21.62,883.38,573.70,90.30,15.74,15.90,14.61,2.13,0.71,11.01,0.12,17.87,192.54,11.09,36.31,69.31,161.51,10.13,0.00,-0.02,0.59,51.18
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,78.29,25.61,342.39,95.04,21.23,22.34,20.29,24.39,4.56,0.83,9.71,0.21,19.89,20.50,1.19,26.86,16.54,29.84,5.90,0.00,0.00,0.77,58.40
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,103.00,34.64,134.66,170.36,21.49,12.61,15.24,10.89,0.93,0.37,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,10.82,0.00,0.00,3.00,57.05
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,63.10,25.87,117.37,111.27,16.03,14.41,15.52,11.55,1.56,0.05,28.92,0.13,69.41,69.40,0.66,32.02,5.89,16.00,15.20,0.03,-1.09,0.62,51.03
