Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,104.90,31.61,236.04,77.23,21.92,28.38,26.49,13.38,2.48,0.15,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,12.04,-1.57,-0.84,0.03,62.80
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,66.35,21.56,114.26,78.14,12.86,16.46,13.15,13.54,2.38,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,9.82,-1.15,-0.03,1.22,57.36
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,143.30,26.66,289.38,138.05,29.53,21.39,21.99,9.56,1.86,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,26.92,0.00,-0.90,0.01,69.86
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,723.00,40.82,1846.76,1878.71,284.30,15.13,16.18,9.96,3.91,0.01,23.71,0.37,47.72,338.75,4.86,235.67,123.77,189.17,14.48,0.06,0.43,0.64,50.13
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,37.79,35.57,236.61,52.43,8.54,16.29,9.09,46.95,4.76,0.99,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.13,0.00,0.00,0.50,70.02
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,501.90,44.76,620.48,202.86,38.80,19.13,32.27,22.76,5.47,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.05,0.00,0.00,0.00,56.28
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),375.00,46.37,139.98,22.93,11.21,48.89,42.33,20.23,1.96,-1.19,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.83,0.00,0.00,1.70,57.27
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",106.51,24.80,1977.50,751.28,195.61,26.04,30.17,13.35,2.07,0.28,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.55,0.03,-0.04,0.88,50.16
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,381.50,34.50,575.60,216.02,70.25,32.52,36.42,11.20,2.72,0.11,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,13.59,0.10,0.02,0.04,53.36
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,108.05,41.50,298.97,108.21,33.32,30.79,11.49,11.80,6.88,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,11.40,-0.01,0.00,0.00,71.40
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,306.85,42.22,618.61,570.41,78.67,13.79,12.90,11.42,4.63,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.00,0.45,-0.79,0.42,53.08
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,403.85,33.73,140.57,96.93,27.50,28.37,28.79,14.45,2.62,0.36,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,10.12,0.00,0.00,1.16,60.83
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,92.70,39.41,231.56,369.67,74.84,20.25,20.28,5.32,1.45,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.21,0.10,-0.03,2.46,57.48
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,255.60,20.71,1828.57,1423.03,513.97,36.12,33.70,31.17,3.66,0.75,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.59,-1.62,2.30,5.97,64.45
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,314.15,27.00,992.19,612.44,93.91,15.33,15.28,18.96,2.04,-1.07,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.92,-0.03,0.06,2.83,57.83
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,396.90,35.85,825.55,560.92,78.83,14.05,15.90,15.68,1.99,0.76,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.59,0.00,-0.02,0.66,54.38
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,216.40,35.12,546.73,417.47,84.91,20.34,21.30,10.07,1.77,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,15.85,-0.59,-0.03,0.84,57.55
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,81.18,45.49,355.03,98.56,21.94,22.26,20.29,24.10,4.73,0.82,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,5.92,0.00,0.00,0.74,56.87
