Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
CapitalNumbers,544343,,IT - Software,Computers - Software & Consulting,114.15,278.83,102.21,26.33,25.76,29.80,10.36,1.62,0.80,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,18.85,-0.87,-1.50,0.00,58.34
Ceinsys Tech,538734,,IT - Software,Computers - Software & Consulting,935.70,1669.40,574.23,113.89,19.83,19.19,17.20,3.58,0.19,13.91,0.16,19.46,336.03,27.68,172.91,132.63,0.84,8.19,0.03,-0.11,0.58,55.55
Cenlub Industrie,522251,,Industrial Manufacturing,Industrial Products,223.85,104.38,72.49,10.06,13.88,15.85,12.95,1.53,1.56,10.56,0.06,14.72,5.10,2.71,12.05,8.87,8.72,11.27,0.00,0.00,0.36,62.24
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,85.87,154.03,35.27,6.43,18.23,19.83,20.48,1.55,0.14,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,12.24,0.05,0.00,0.00,66.65
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,56.85,115.97,102.93,19.42,18.87,22.72,9.02,1.31,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,15.49,-1.40,0.94,0.26,55.93
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,528.45,20216.76,2252.45,579.88,25.74,31.34,58.85,5.34,-3.63,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.30,9.41,-0.72,0.95,60.21
Concord Enviro,544315,CEWATER,Other Utilities,Waste Management,386.10,799.08,557.05,67.94,12.20,15.66,15.28,1.45,0.33,6.98,0.30,12.03,371.38,17.72,179.31,145.70,201.33,8.91,-0.90,-0.01,2.14,55.10
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,95.91,626.96,592.40,167.91,28.34,29.29,10.94,1.51,0.41,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,12.11,-1.29,-0.04,2.36,55.15
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,207.96,1469.99,278.28,165.75,59.56,58.51,13.10,4.74,0.19,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,12.51,0.05,-0.06,0.03,54.48
Danish Power,,DANISH,Electrical Equipment,Heavy Electrical Equipment,639.85,1259.97,472.64,87.43,18.50,19.15,18.83,3.63,0.16,20.15,0.01,28.94,234.30,11.54,73.14,33.46,116.97,8.16,-0.59,-0.06,0.03,51.38
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,783.55,381.64,237.35,34.83,14.67,14.74,19.18,4.45,0.16,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.45,0.00,0.00,1.09,54.42
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,155.20,133.57,142.50,28.16,19.76,19.30,7.57,1.64,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.39,1.51,-0.77,2.23,58.59
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,55.16,189.63,91.57,18.14,19.81,21.84,25.22,2.56,0.85,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,5.82,-0.03,-0.16,1.36,73.99
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,106.00,145.71,347.25,49.12,14.15,13.61,6.37,0.74,0.06,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,18.59,0.00,-0.05,2.98,72.95
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.78,2829.47,522.18,64.87,12.42,24.74,52.33,3.27,116.29,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.56,0.01,-2.09,0.51,57.37
Eco Recyc.,530643,,Other Utilities,Waste Management,440.45,849.93,43.35,25.83,59.58,70.66,41.46,8.40,0.29,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.36,-0.04,-0.02,0.24,57.78
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,70.27,4343.98,6433.74,677.61,10.53,14.34,8.76,0.74,0.31,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,12.10,0.04,-1.01,3.08,58.37
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),75.00,259.05,25.78,18.89,73.27,70.34,21.73,2.85,0.41,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,7.01,0.00,-4.22,0.79,55.26
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,410.60,2280.09,926.49,226.20,24.41,26.31,13.97,2.19,0.42,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.91,-0.05,-0.02,0.72,59.62
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,218.50,326.06,132.43,21.88,16.52,18.80,108.69,8.32,0.29,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.35,0.00,0.00,8.47,64.76
Forbes Precision,544186,,Industrial Manufacturing,Industrial Products,154.90,799.20,239.03,52.92,22.14,22.01,27.88,5.24,,12.65,0.13,18.84,48.07,3.78,29.79,30.51,37.76,5.19,-0.02,0.01,0.46,52.19
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,165.85,257.97,219.39,35.57,16.21,16.21,14.98,1.62,0.88,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,12.85,0.12,-0.09,0.37,63.79
Gala Precis. Eng,544244,GALAPREC,Industrial Manufacturing,Industrial Products,723.25,922.16,267.92,41.27,15.40,17.36,30.31,3.39,0.53,10.63,0.09,14.96,160.35,6.14,62.67,20.80,95.37,4.36,0.11,0.00,0.61,51.16
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,134.63,703.27,503.95,88.45,17.55,17.55,17.15,1.54,0.88,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,10.18,,,1.74,61.49
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,413.20,1725.95,331.07,151.83,45.86,46.00,29.39,2.52,-8.88,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.48,-0.04,-0.15,1.51,60.83
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,27.61,106.15,1451.84,329.58,22.70,23.86,1.03,0.18,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.08,0.14,4.25,4.66,96.53
GLEN Industries,544444,,Industrial Products,Packaging,74.00,178.05,182.08,41.87,23.00,24.24,9.88,1.29,0.14,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,14.26,,,3.33,55.11
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,473.45,2557.06,866.54,267.57,30.88,31.95,28.97,3.45,0.75,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.66,0.43,-1.08,3.25,57.23
GRP,509152,GRPLTD,Industrial Products,Rubber,1708.30,911.09,548.71,66.04,12.04,12.51,33.08,5.03,0.47,8.28,1.12,17.44,48.41,2.36,95.87,20.08,49.73,4.61,-0.38,-0.01,3.96,51.67
H.G. Infra Engg.,541019,HGINFRA,Construction,Civil Construction,770.15,5019.15,5012.43,991.58,19.78,20.93,12.47,1.63,1.38,7.01,1.84,18.28,1301.98,39.51,444.24,1177.16,419.98,8.28,-0.04,-0.11,6.55,50.66
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,136.40,340.86,129.70,22.71,17.51,20.00,32.31,3.73,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.91,-0.01,-0.29,3.64,59.99
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,94.70,173.62,126.71,24.47,19.31,19.38,10.47,1.88,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.26,1.81,-0.06,1.43,59.24
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1580.70,1678.70,730.19,99.87,13.68,13.83,19.94,5.17,0.27,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.13,0.19,0.01,0.10,58.32
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,125.21,251.07,118.56,19.75,16.66,18.24,14.87,2.90,0.32,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.76,0.00,0.00,1.47,67.54
Insolation Ener,543620,,Power,Power Generation,131.35,2894.88,1498.48,182.38,12.17,12.09,19.96,4.21,0.12,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.33,0.13,-0.15,1.36,67.54
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,355.70,5216.93,2842.20,292.24,10.28,10.86,24.83,4.04,2.92,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.74,0.20,-0.42,1.40,51.83
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,160.28,10250.04,18636.17,2796.81,15.01,16.58,7.46,0.85,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,15.16,-0.42,0.23,2.25,51.88
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,252.70,10727.07,3120.18,424.54,13.61,14.16,38.21,3.84,0.40,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.96,-0.36,-0.03,1.37,57.02
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,25.12,708.09,759.70,89.21,11.74,10.09,10.16,1.94,0.32,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.66,-0.32,-1.91,0.01,52.51
Kay Cee,,KCEIL,Construction,Civil Construction,162.40,198.52,198.15,34.55,17.44,17.78,9.34,2.12,0.12,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,14.80,-9.48,-0.81,1.56,61.22
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,903.65,286.77,56.06,8.55,15.25,16.29,49.96,9.17,1.07,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.82,0.00,0.00,0.42,55.16
Kaynes Tech,543664,KAYNES,Industrial Manufacturing,Industrial Products,3890.50,26079.83,3225.35,522.94,16.21,15.29,68.87,5.57,0.76,7.24,0.19,10.74,1845.02,115.28,1122.32,837.10,982.33,2.23,1.27,0.00,1.53,50.28
Kaytex Fabrics,,KAYTEX,Textiles & Apparels,Garments & Apparels,78.00,114.65,157.63,31.13,19.75,20.01,6.42,1.06,0.10,15.31,0.40,40.49,93.42,1.04,49.83,20.26,54.31,22.37,,,1.55,50.29
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,32.26,152.63,125.92,18.23,14.48,17.03,18.66,13.18,0.28,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.51,0.00,0.00,2.26,62.86
KNR Construct.,532942,KNRCON,Construction,Civil Construction,147.66,4152.71,3082.53,852.58,27.66,33.86,6.02,0.87,0.14,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.24,-3.59,0.46,2.43,58.85
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,144.90,174.23,493.81,72.86,14.75,14.49,3.60,1.33,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,36.65,-0.14,0.00,0.10,77.58
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,68.99,121.90,583.78,66.81,11.44,10.81,9.21,1.01,-0.39,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.87,0.00,0.00,7.72,53.66
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,116.85,117.83,182.10,23.29,12.79,14.15,7.72,1.17,0.05,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.87,-1.44,-0.19,2.43,68.63
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,264.60,1454.30,260.21,42.08,16.17,17.84,56.46,6.34,0.81,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.28,-2.45,-1.20,0.27,54.69
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,186.53,735.86,486.44,83.04,17.07,18.49,12.19,1.84,0.81,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.42,0.00,0.00,0.01,53.71
Lincoln Pharma.,531633,LINCOLN,Pharmaceuticals & Biotechnology,Pharmaceuticals,482.10,965.63,632.16,99.63,15.76,16.31,12.07,1.35,2.14,10.82,0.00,12.82,429.84,24.59,169.82,88.48,80.82,11.74,0.00,-0.40,0.00,50.55
Loyal Equipments,539227,,Industrial Manufacturing,Industrial Products,179.75,193.95,72.59,14.03,19.33,21.77,21.79,3.65,0.36,16.48,0.11,26.50,24.58,0.70,4.67,8.24,24.88,6.29,0.03,0.00,0.49,50.60
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,30.20,1778.98,636.17,211.53,33.25,34.26,16.59,3.05,0.32,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,8.60,0.00,0.04,1.57,71.35
Man Infra,533169,MANINFRA,Construction,Civil Construction,130.38,5263.00,867.78,244.55,28.18,27.13,19.39,2.41,2.05,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.18,-0.09,0.93,0.08,50.39
Manoj Ceramic,544073,,Consumer Durables,Ceramics,98.00,134.33,179.73,24.48,13.62,13.76,10.99,0.95,0.09,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.99,0.00,2.82,2.39,57.10
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,46.30,105.29,77.69,11.01,14.17,16.94,12.29,1.48,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.79,-0.65,-0.91,0.81,55.03
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.91,141.54,147.63,17.41,11.79,11.09,15.37,1.00,0.08,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,9.24,0.00,0.00,2.97,90.08
Meta Infotech,544441,,IT - Services,IT Enabled Services,115.00,217.14,218.82,25.11,11.48,11.48,16.12,2.98,0.22,23.82,0.44,42.60,44.02,-1.11,198.77,142.72,23.43,9.90,,,1.35,54.00
Mishtann Foods,539594,,Food Products,Packaged Foods,4.85,522.64,1426.65,339.17,23.77,24.64,1.56,0.45,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,59.71,0.00,0.00,0.14,53.81
Network People,544396,NPST,IT - Services,IT Enabled Services,1474.60,3073.32,127.89,38.81,30.35,34.73,109.06,7.37,0.52,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.42,9.38,0.08,0.18,51.64
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,837.00,11912.00,1532.45,392.92,25.64,25.30,36.23,7.45,1.53,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.65,0.12,-1.52,0.12,53.47
Nisus Finance,544296,,Finance,Holding Company,278.70,665.48,172.19,77.83,45.20,65.21,14.81,2.95,0.08,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.19,-0.54,-0.22,3.69,51.23
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,297.85,541.56,230.90,66.74,28.90,30.93,10.74,3.96,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,11.58,-0.05,-0.02,0.43,75.67
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.61,113.95,98.42,13.48,13.70,19.31,11.76,1.07,1.08,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,16.47,0.00,0.00,0.00,59.74
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.56,111.08,20.28,17.16,84.62,93.31,10.39,0.63,0.10,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,15.43,0.00,0.00,2.72,60.20
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,242.87,580.91,759.86,85.02,11.19,15.56,10.95,1.27,0.52,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,21.86,0.00,-0.46,0.16,57.20
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,42.70,447.25,272.69,41.32,15.15,14.29,17.03,3.39,0.44,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.21,0.00,-0.02,0.00,50.10
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,96.61,917.31,787.35,111.25,14.13,15.43,10.02,1.45,0.36,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.77,0.00,-0.17,0.09,58.39
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",52.86,262.28,176.16,43.93,24.94,25.31,33.24,3.17,0.18,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.33,0.00,0.00,12.99,62.01
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,64.32,1149.24,323.30,67.20,20.79,18.37,21.32,3.51,0.58,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.86,2.10,2.22,0.25,77.27
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",474.05,3155.93,565.18,61.03,10.80,10.80,43.66,2.35,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.74,-1.84,-4.33,9.25,55.07
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,53.50,116.63,69.67,12.73,18.27,17.56,15.76,2.36,0.56,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.22,0.00,0.00,1.89,53.48
Regaal Resources,544485,REGAAL,Agricultural Food & other Products,Other Agricultural Products,70.41,723.28,915.16,112.79,12.32,12.32,14.10,1.58,0.63,6.59,1.09,25.21,135.60,2.42,19.95,83.79,106.60,9.80,,,4.92,51.67
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,720.05,220.84,151.89,17.93,11.80,16.82,21.13,1.74,1.18,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,10.09,0.00,0.00,1.94,67.20
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,443.35,466.71,406.48,65.97,16.23,16.67,11.48,3.69,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,12.06,0.21,-0.22,1.16,63.48
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,196.00,180.00,83.60,13.72,16.41,19.01,24.49,3.65,0.10,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.59,0.00,0.00,0.91,65.47
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,671.50,4230.29,4529.04,481.56,10.63,11.56,14.41,1.67,0.56,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,14.06,-0.67,-0.62,0.05,54.92
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,999.30,883.09,228.97,74.35,32.47,33.58,13.99,4.37,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,8.86,0.04,-0.04,0.18,53.19
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",551.05,6799.84,2602.94,597.88,22.97,23.98,16.92,4.18,0.20,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,8.42,0.29,-0.12,1.04,60.58
Share India Sec.,540725,SHAREINDIA,Capital Markets,Stockbroking & Allied,157.59,3448.47,1264.01,481.02,38.06,35.70,12.41,1.37,0.73,9.78,0.22,15.92,2051.64,19.12,39.48,527.66,0.70,36.38,0.01,-0.26,1.14,52.70
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,80.40,193.89,133.07,17.08,12.84,14.22,17.44,1.64,0.19,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.17,-2.07,-0.21,0.27,71.18
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",41.54,336.46,110.26,31.41,28.49,26.77,17.05,2.10,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,8.06,0.00,0.00,4.83,53.38
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,429.85,551.83,106.47,36.71,34.48,36.10,27.00,3.59,1.41,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.38,0.00,0.00,1.21,54.75
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,124.15,141.77,108.68,42.58,39.18,44.34,13.49,1.36,1.88,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,13.08,0.00,0.00,0.30,56.18
Spectrum Electr.,544386,SPECTRUM,Industrial Manufacturing,Industrial Products,1113.20,1749.26,442.56,61.01,13.79,13.18,56.85,8.12,1.21,6.56,0.76,13.70,41.66,6.41,91.66,53.54,104.62,3.01,0.00,0.22,2.85,53.62
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.50,122.73,207.45,166.59,80.30,84.32,2.52,0.38,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.50,0.00,0.00,6.88,52.38
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,269.25,974.26,860.63,91.00,10.57,10.72,23.32,1.84,0.72,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.51,-0.70,0.10,2.52,60.90
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,215.05,1816.04,566.41,125.27,22.12,25.78,37.02,3.21,3.62,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.22,-0.24,-2.63,4.32,52.15
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",263.50,1258.83,583.36,190.23,32.61,36.91,13.59,1.32,0.24,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.71,-0.52,-0.48,2.89,59.64
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",31.37,544.01,66.58,26.29,39.49,39.83,26.92,6.63,0.63,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.50,0.00,0.00,2.39,77.58
Suyog Gurbaxani,543391,,Construction,Civil Construction,101.10,251.36,57.39,23.70,41.30,33.05,17.65,8.15,0.37,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,5.05,0.00,0.00,9.45,63.17
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,615.10,688.27,202.71,121.27,59.82,57.19,18.60,1.58,-27.76,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.90,-0.09,-1.80,3.24,68.76
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,74.60,149.93,115.91,24.91,21.49,25.21,11.59,1.15,0.46,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-36.31,0.00,0.00,0.97,64.89
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,240.55,7220.49,2225.20,355.78,15.99,16.24,29.16,5.37,0.20,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,5.12,-0.09,0.27,0.97,63.00
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,81.95,148.81,254.32,28.91,11.37,11.26,9.09,1.33,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.67,-0.61,-0.02,3.13,63.17
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,316.75,547.38,119.00,29.45,24.75,24.53,28.19,8.08,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.28,-2.34,-0.18,0.61,81.03
