Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,132.00,51.03,297.02,77.23,21.92,28.38,26.49,16.84,3.12,0.19,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,9.23,-1.57,-0.84,0.03,53.19
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,182.15,43.30,367.84,138.05,29.53,21.39,21.99,12.15,2.37,0.26,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,17.72,0.00,-0.90,0.01,61.69
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.96,31.43,256.46,52.43,8.54,16.29,9.09,50.88,5.16,1.07,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.81,0.00,0.00,0.50,67.50
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,547.70,48.83,677.10,202.86,38.80,19.13,32.27,24.84,5.97,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.63,0.00,0.00,0.00,52.29
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),389.20,46.83,145.28,22.93,11.21,48.89,42.33,20.99,2.03,-1.24,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.58,0.00,0.00,1.70,55.65
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,137.89,60.59,381.54,108.21,33.32,30.79,11.49,15.06,8.78,0.09,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,8.93,-0.01,0.00,0.00,63.50
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,468.85,34.26,163.20,96.93,27.50,28.37,28.79,16.77,3.04,0.42,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,8.83,0.00,0.00,1.16,54.52
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,103.35,43.57,258.16,369.67,74.84,20.25,20.28,5.93,1.62,0.06,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,18.84,0.10,-0.03,2.46,52.59
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,319.85,23.64,2288.22,1423.03,513.97,36.12,33.70,39.01,4.59,0.94,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.64,-1.62,2.30,5.97,55.51
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,358.25,43.21,1131.47,612.44,93.91,15.33,15.28,21.63,2.33,-1.22,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.21,-0.03,0.06,2.83,51.91
