Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,216.98,8.29,476.57,279.41,38.05,13.62,10.04,36.13,3.25,2.64,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.7,0.0,0.0,4.67,57.29
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,130.0,54.65,292.52,77.23,21.92,28.38,26.49,16.57,3.08,0.18,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.37,-0.43,0.19,0.03,53.9
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,73.85,51.64,127.18,78.14,12.86,16.46,13.15,15.07,2.66,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,8.59,0.0,0.0,1.22,52.54
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,172.55,52.89,348.44,138.05,29.53,21.39,21.99,11.51,2.22,0.25,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,19.84,-0.48,-0.21,0.01,63.71
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,53.13,56.55,332.64,52.43,8.54,16.29,9.09,66.03,6.72,1.39,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.83,0.0,0.0,0.5,57.85
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,111.9,41.08,309.6,108.21,33.32,30.79,11.49,12.19,7.16,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,11.16,0.0,0.0,0.0,70.38
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,438.3,57.8,152.57,96.93,27.5,28.37,28.79,15.68,2.84,0.4,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,9.82,0.0,0.0,1.16,57.49
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,93.85,49.06,234.42,369.67,74.84,20.25,20.28,5.39,1.48,0.05,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,19.41,0.08,0.0,2.46,56.95
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,348.1,61.69,2490.33,1423.03,513.97,36.12,33.7,42.48,5.01,1.03,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.25,-0.04,-0.99,5.97,51.58
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,238.0,54.25,601.3,417.47,84.91,20.34,21.3,11.07,1.95,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.35,-0.75,0.11,0.84,53.32
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,90.0,62.56,393.65,98.56,21.94,22.26,20.29,26.68,5.27,0.91,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.28,0.0,0.0,0.74,52.18
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,83.8,47.23,109.57,170.36,21.49,12.61,15.24,8.87,0.77,0.3,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.33,0.0,0.0,3.0,60.33
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1384.0,42.97,2300.36,1240.35,189.2,15.25,14.95,16.23,1.97,-1.23,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,8.28,-0.38,0.11,0.47,54.33
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,475.0,66.09,8239.61,1053.1,362.8,34.45,36.67,28.05,6.53,1.55,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.29,-0.14,-0.25,0.05,53.8
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,939.15,46.02,5142.87,472.61,160.3,33.92,37.99,38.98,6.11,1.51,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.83,0.36,-0.75,0.05,56.66
Canarys Automa.,,CANARYS,INE0QG301017,IT - Software,Computers - Software & Consulting,18.3,39.19,107.51,152.7,18.22,11.93,12.84,9.83,1.12,0.45,7.36,0.14,10.57,62.23,1.31,55.59,16.7,9.39,16.56,-1.56,0.01,0.7,50.41
Cenlub Industrie,522251.0,,INE627F01011,Industrial Manufacturing,Industrial Products,220.45,53.33,102.79,71.71,8.99,12.54,15.85,14.28,1.5,1.72,10.56,0.06,14.72,5.1,2.66,12.05,8.87,8.72,10.48,0.0,0.0,0.4,52.9
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,469.95,73.8,17978.71,2489.85,557.53,22.39,31.34,59.76,4.82,-3.69,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.2,0.22,-0.42,1.09,60.17
Concord Enviro,544315.0,CEWATER,INE037Z01029,Other Utilities,Waste Management,305.95,47.54,633.19,558.81,67.98,12.17,15.66,11.38,1.19,0.25,6.98,0.3,12.03,371.38,18.69,179.31,145.7,201.33,11.44,-3.42,1.02,2.05,53.96
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,78.06,49.77,510.29,583.01,153.78,26.38,29.29,10.84,1.2,0.41,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.24,1.03,0.0,2.71,58.7
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,182.15,61.19,156.76,142.5,28.16,19.76,19.3,8.87,1.92,0.17,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,13.33,0.17,0.0,2.23,51.4
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,86.54,68.23,403.1,542.35,76.68,14.14,19.2,11.1,0.92,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,13.76,6.85,-0.07,2.02,53.37
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,96.73,58.41,1441.37,3012.75,337.2,11.19,14.53,44.34,1.7,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,8.89,-0.39,0.06,2.67,65.42
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,103.1,47.9,229.79,159.66,26.4,16.54,12.48,16.62,,0.17,13.5,0.81,20.8,38.93,0.5,37.42,1.37,8.25,9.17,-4.31,-5.2,1.79,50.43
