Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,138.0,65.15,310.52,77.23,21.92,28.38,26.49,17.61,3.28,0.2,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,8.85,-0.43,0.19,0.03,51.06
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,162.7,51.67,328.57,138.05,29.53,21.39,21.99,10.84,2.12,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,20.17,-0.48,-0.21,0.01,65.78
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,56.12,63.08,351.38,52.43,8.54,16.29,9.09,69.69,7.08,1.47,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.71,0.0,0.0,0.5,55.48
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,117.2,51.11,324.31,108.21,33.32,30.79,11.49,12.76,7.48,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.5,0.0,0.0,0.0,68.98
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,375.0,43.77,130.52,96.93,27.5,28.37,28.79,13.41,2.41,0.34,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,10.8,0.0,0.0,1.16,63.63
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,102.05,56.7,254.9,369.67,74.84,20.25,20.28,5.86,1.6,0.06,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,18.61,0.08,0.0,2.46,53.19
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,351.21,66.88,2512.53,1423.03,513.97,36.12,33.7,42.81,5.04,1.04,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.17,-0.04,-0.99,5.97,51.15
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,235.05,57.23,593.84,417.47,84.91,20.34,21.3,10.94,1.91,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.13,-0.75,0.11,0.84,53.89
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,87.0,59.63,380.5,98.56,21.94,22.26,20.29,25.83,5.1,0.88,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.47,0.0,0.0,0.74,53.77
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,85.65,53.66,111.96,170.36,21.49,12.61,15.24,9.06,0.78,0.31,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,11.82,0.0,0.0,3.0,60.71
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,62.75,47.24,116.72,111.27,16.03,14.41,15.52,11.48,1.55,0.05,28.92,0.13,69.41,69.4,0.66,32.02,5.89,16.0,15.65,0.11,-0.04,0.62,51.3
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1443.4,49.79,2399.08,1240.35,189.2,15.25,14.95,16.91,2.06,-1.28,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,7.85,-0.38,0.11,0.47,52.37
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,415.15,61.21,7201.43,1053.1,362.8,34.45,36.67,24.53,5.75,1.35,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.65,-0.14,-0.25,0.05,59.62
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,953.45,53.27,5221.27,472.61,160.3,33.92,37.99,39.61,6.26,1.54,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.65,0.36,-0.75,0.05,56.0
Clean Science,543318.0,CLEAN,INE227W01023,Chemicals & Petrochemicals,Specialty Chemicals,798.9,59.34,8490.47,863.6,368.98,42.73,43.31,31.1,5.54,3.64,19.65,0.0,21.88,468.31,38.94,145.65,69.96,104.64,4.47,-2.62,3.37,0.0,50.07
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,365.0,59.76,13963.71,2489.85,557.53,22.39,31.34,46.42,3.67,-2.87,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.92,0.22,-0.42,1.09,70.45
Concord Biotech,543960.0,CONCORDBIO,INE338H01029,Pharmaceuticals & Biotechnology,Pharmaceuticals,1050.2,44.16,10986.77,1159.06,444.6,38.36,42.25,34.58,6.09,1.29,19.09,0.0,21.35,923.08,43.29,396.79,86.05,276.28,3.84,-0.36,0.21,0.0,51.16
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,78.59,55.01,513.75,583.01,153.78,26.38,29.29,10.93,1.23,0.41,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.01,1.03,0.0,2.71,58.42
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,151.05,45.03,130.01,142.5,28.16,19.76,19.3,7.38,1.6,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.72,0.17,0.0,2.23,59.7
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,76.57,57.54,356.68,542.35,76.68,14.14,19.2,9.79,0.84,0.21,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,15.15,6.85,-0.07,2.02,58.74
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,92.1,57.66,1372.37,3012.75,337.2,11.19,14.53,42.2,1.61,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,9.04,-0.39,0.06,2.67,67.07
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,103.0,48.58,229.57,159.66,26.4,16.54,12.48,16.61,,0.17,13.5,0.81,20.8,38.93,0.5,37.42,1.37,8.25,9.12,-4.31,-5.2,1.79,50.48
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,139.93,58.4,839.58,753.68,95.12,12.62,14.5,14.18,3.69,0.16,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,9.41,-0.1,-0.58,0.1,60.96
