Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.05,41.11,641.97,256.21,38.07,14.86,14.86,33.17,3.8,0.69,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.2,0.0,-0.69,2.42,0.05,57.34
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,199.8,33.8,438.83,298.68,39.85,13.34,13.34,33.08,2.85,0.37,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.92,0.0,0.0,5.12,0.0,60.67
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,83.0,40.05,186.76,84.77,24.5,28.9,28.9,9.31,1.74,0.25,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,15.04,-0.43,0.19,0.1,0.0,70.57
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,74.95,47.51,129.07,118.21,12.04,10.19,10.19,18.11,2.58,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.81,0.0,0.0,2.18,0.0,51.83
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,139.0,42.62,280.7,137.87,24.6,17.84,17.84,10.51,1.66,0.33,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,27.5,-0.48,-0.21,0.01,1.07,61.81
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,40.79,35.85,255.41,50.55,8.77,17.35,17.35,51.19,4.92,3.76,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.6,0.0,0.0,4.28,0.0,58.38
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,87.6,28.07,242.4,150.1,49.2,32.78,32.78,6.6,1.96,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,14.5,0.07,0.0,2.22,0.0,55.08
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,735.0,31.67,4061.76,1432.34,275.66,19.25,20.01,19.36,2.3,0.63,10.29,0.03,13.44,736.02,24.71,376.94,122.76,32.64,6.79,0.22,-0.27,0.23,0.54,51.23
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,270.95,31.82,546.25,688.95,92.55,13.43,13.43,9.66,3.36,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,15.0,0.01,0.0,0.52,0.04,50.73
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,310.4,41.03,108.04,100.59,28.1,27.94,27.94,11.95,1.85,1.11,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,11.65,0.0,0.0,2.18,0.06,69.89
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,65.65,52.57,163.99,420.75,77.19,18.35,18.35,3.91,0.93,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,20.01,0.08,0.0,2.76,0.0,67.6
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,277.5,37.99,1985.86,1493.48,549.76,36.81,36.81,28.03,3.63,0.53,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.63,-1.01,0.57,5.81,0.0,56.6
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,88.5,40.4,210.43,170.47,18.99,11.14,11.14,20.6,2.31,1.09,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.46,-0.66,0.0,2.29,0.0,52.08
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,199.45,51.91,503.9,407.8,85.2,20.89,20.89,9.87,1.53,0.44,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.64,0.02,-0.03,1.34,0.0,60.88
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1276.5,34.31,2121.68,1241.84,199.12,16.03,16.03,13.51,1.68,2.49,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,10.27,-0.14,-0.13,0.01,0.03,57.87
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,837.0,29.86,1752.48,660.7,146.03,22.1,22.1,13.01,2.57,0.21,17.82,0.08,24.76,536.19,27.72,149.59,155.53,0.82,10.73,0.05,-0.2,0.35,0.42,57.12
CIAN Agro,519477.0,,INE052V01019,Agricultural Food & other Products,Edible Oil,1433.15,40.51,4010.75,2234.35,475.99,21.3,21.3,17.98,1.92,0.02,5.28,0.56,10.81,-88.45,44.65,441.57,253.83,414.28,7.99,0.0,-0.02,2.9,0.0,60.55
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,75.95,41.44,169.28,220.82,31.12,14.09,14.09,11.6,1.47,0.18,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,13.91,-4.31,-5.2,2.12,0.0,63.49
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,134.48,55.75,806.88,808.16,93.93,11.62,11.62,14.0,3.04,1.21,15.26,0.03,23.66,207.42,11.29,107.02,88.01,0.05,9.82,-0.11,-0.77,0.1,1.79,57.7
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,263.75,38.44,3717.23,341.58,116.22,34.02,34.02,35.61,3.77,0.52,9.73,0.19,14.2,112.24,50.05,63.28,14.63,14.17,3.87,-1.39,-0.23,1.27,0.0,56.05
Envirotech Sys.,,ENVIRO,INE0SUH01015,Industrial Products,Other Industrial Products,78.0,44.15,146.56,57.59,18.81,32.66,32.66,12.11,1.92,0.18,13.22,0.18,17.31,24.33,0.82,31.71,3.24,10.04,11.84,0.0,0.16,0.76,0.0,54.91
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,101.15,43.6,131.08,134.74,19.4,14.4,14.4,10.59,1.44,0.08,7.98,0.43,18.94,61.54,0.8,68.93,47.72,58.57,11.13,0.23,0.0,2.1,0.0,56.55
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,165.0,33.16,246.24,134.25,25.08,18.68,18.68,30.3,4.82,0.15,3.9,2.76,17.17,47.71,6.81,2.49,6.45,0.3,5.56,0.0,0.0,6.65,0.0,73.39
G G Automotive,531399.0,,INE493B01017,Auto Components,Auto Components & Equipments,159.0,47.96,158.83,116.37,21.03,18.07,18.07,14.32,2.74,0.18,10.86,0.5,21.17,27.95,0.29,18.7,14.47,19.1,9.13,0.0,0.0,1.79,0.0,50.77
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,98.95,52.37,422.72,1033.65,144.26,13.96,12.59,4.64,1.67,,10.74,1.94,35.06,168.48,6.29,337.48,105.2,111.97,15.43,0.08,0.0,3.6,0.1,64.64
Garnet Intl.,512493.0,,INE590B01010,Finance,Investment Company,65.79,51.45,129.17,4.87,3.38,69.4,69.4,27.19,3.05,1.45,10.81,0.02,11.84,3.83,1.36,4.15,0.83,1.23,3.7,0.0,0.0,0.21,0.0,51.27
Globe Civil,544424.0,GLOBECIVIL,INE0V3U01015,Construction,Civil Construction,39.4,36.4,235.28,376.53,53.83,14.3,14.3,10.09,1.0,0.15,5.26,0.63,13.54,187.47,3.22,204.52,79.55,162.4,14.37,0.32,-0.02,2.9,0.0,53.81
