Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Cenlub Industrie,522251,,Industrial Manufacturing,Industrial Products,228.65,106.62,72.49,10.06,13.88,15.85,13.23,1.57,1.59,10.56,0.06,14.72,5.10,2.71,12.05,8.87,8.72,11.03,0.00,0.00,0.36,59.09
Chemkart India,544442,,Food Products,Other Food Products,120.35,145.61,193.38,26.80,13.86,16.12,7.64,1.20,0.12,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,26.61,,,0.05,54.06
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,79.87,143.27,35.27,6.43,18.23,19.83,19.05,1.44,0.13,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,13.96,0.05,0.00,0.00,67.00
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,52.70,107.51,102.93,19.42,18.87,22.72,8.37,1.22,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,16.65,-1.40,0.94,0.26,59.15
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,525.70,20111.55,2252.45,579.88,25.74,31.34,58.55,5.31,-3.61,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.31,9.41,-0.72,0.95,60.42
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,96.52,630.95,592.40,167.91,28.34,29.29,11.01,1.52,0.41,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,12.05,-1.29,-0.04,2.36,50.17
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,206.43,1459.17,278.28,165.75,59.56,58.51,13.01,4.71,0.19,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,12.62,0.05,-0.06,0.03,54.82
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,756.60,368.51,237.35,34.83,14.67,14.74,18.52,4.30,0.15,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.71,0.00,0.00,1.09,53.27
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,152.05,130.86,142.50,28.16,19.76,19.30,7.41,1.60,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.60,1.51,-0.77,2.23,59.43
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,67.14,230.81,91.57,18.14,19.81,21.84,30.69,3.12,1.04,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,4.85,-0.03,-0.16,1.36,68.35
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,101.05,138.91,347.25,49.12,14.15,13.61,6.07,0.71,0.06,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,19.08,0.00,-0.05,2.98,74.21
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.64,2778.56,522.18,64.87,12.42,24.74,51.39,3.21,114.20,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.61,0.01,-2.09,0.51,58.14
Eco Recyc.,530643,,Other Utilities,Waste Management,439.20,847.51,43.35,25.83,59.58,70.66,41.34,8.37,0.29,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.37,-0.04,-0.02,0.24,57.90
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,74.42,4600.53,6433.74,677.61,10.53,14.34,9.28,0.78,0.33,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.60,0.04,-1.01,3.08,51.04
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),74.94,258.85,25.78,18.89,73.27,70.34,21.72,2.85,0.41,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,7.02,0.00,-4.22,0.79,55.30
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,446.70,2480.56,926.49,226.20,24.41,26.31,15.20,2.38,0.46,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.12,-0.05,-0.02,0.72,53.90
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,223.85,334.04,132.43,21.88,16.52,18.80,111.35,8.53,0.30,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.29,0.00,0.00,8.47,63.90
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,160.15,249.10,219.39,35.57,16.21,16.21,14.47,1.56,0.85,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,13.30,0.12,-0.09,0.37,65.03
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,146.48,765.17,503.95,88.45,17.55,17.55,18.66,1.68,0.95,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,9.46,,,1.74,58.10
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,413.65,1727.82,331.07,151.83,45.86,46.00,29.42,2.53,-8.89,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.47,-0.04,-0.15,1.51,60.79
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,27.43,105.46,1451.84,329.58,22.70,23.86,1.03,0.18,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.10,0.14,4.25,4.66,96.56
GLEN Industries,544444,,Industrial Products,Packaging,76.11,183.13,182.08,41.87,23.00,24.24,10.16,1.33,0.14,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.97,,,3.33,53.83
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,457.05,2468.48,866.54,267.57,30.88,31.95,27.97,3.33,0.73,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.84,0.43,-1.08,3.25,55.89
GRP,509152,GRPLTD,Industrial Products,Rubber,1738.40,927.15,548.71,66.04,12.04,12.51,33.67,5.12,0.48,8.28,1.12,17.44,48.41,2.36,95.87,20.08,49.73,4.55,-0.38,-0.01,3.96,50.82
H.G. Infra Engg.,541019,HGINFRA,Construction,Civil Construction,751.75,4899.24,5012.43,991.58,19.78,20.93,12.17,1.59,1.34,7.01,1.84,18.28,1301.98,39.51,444.24,1177.16,419.98,8.37,-0.04,-0.11,6.55,51.84
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,131.65,328.99,129.70,22.71,17.51,20.00,31.18,3.60,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,4.03,-0.01,-0.29,3.64,61.38
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,92.35,169.31,126.71,24.47,19.31,19.38,10.21,1.83,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.51,1.81,-0.06,1.43,59.01
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1566.60,1663.73,730.19,99.87,13.68,13.83,19.76,5.13,0.27,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.20,0.19,0.01,0.10,58.70
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,123.58,247.80,118.56,19.75,16.66,18.24,14.68,2.86,0.32,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.84,0.00,0.00,1.47,67.05
Insolation Ener,543620,,Power,Power Generation,128.75,2837.58,1498.48,182.38,12.17,12.09,19.57,4.13,0.12,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.45,0.13,-0.15,1.36,66.90
International Ge,544311,IGIL,Commercial Services & Supplies,Diversified Commercial Services,316.80,13690.82,1174.43,697.61,59.40,57.00,26.80,11.06,,40.56,0.11,54.37,808.10,46.47,209.90,41.46,1.48,5.13,-0.29,0.37,0.19,50.68
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,257.70,10939.31,3120.18,424.54,13.61,14.16,38.96,3.92,0.41,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.88,-0.36,-0.03,1.37,53.02
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,23.35,658.20,759.70,89.21,11.74,10.09,9.45,1.81,0.30,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,14.73,-0.32,-1.91,0.01,55.65
Kay Cee,,KCEIL,Construction,Civil Construction,148.45,181.47,198.15,34.55,17.44,17.78,8.54,1.94,0.11,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,15.95,-9.48,-0.81,1.56,63.65
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,916.10,290.72,56.06,8.55,15.25,16.29,50.65,9.29,1.08,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.78,0.00,0.00,0.42,54.51
Kaytex Fabrics,,KAYTEX,Textiles & Apparels,Garments & Apparels,76.80,112.89,157.63,31.13,19.75,20.01,6.32,1.05,0.10,15.31,0.40,40.49,93.42,1.04,49.83,20.26,54.31,22.69,,,1.55,51.05
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,31.84,150.64,125.92,18.23,14.48,17.03,18.42,13.01,0.28,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.60,0.00,0.00,2.26,63.34
KNR Construct.,532942,KNRCON,Construction,Civil Construction,143.80,4044.15,3082.53,852.58,27.66,33.86,5.86,0.85,0.13,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.51,-3.59,0.46,2.43,59.71
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,163.65,196.77,493.81,72.86,14.75,14.49,4.06,1.51,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,32.54,-0.14,0.00,0.10,74.33
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,69.95,123.59,583.78,66.81,11.44,10.81,9.33,1.02,-0.40,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.83,0.00,0.00,7.72,53.01
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,127.10,128.17,182.10,23.29,12.79,14.15,8.39,1.27,0.06,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.08,-1.44,-0.19,2.43,65.88
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,259.55,1426.54,260.21,42.08,16.17,17.84,55.38,6.22,0.79,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.33,-2.45,-1.20,0.27,55.56
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,181.77,717.08,486.44,83.04,17.07,18.49,11.88,1.80,0.79,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.78,0.00,0.00,0.01,51.09
LKP Securities,540192,,Capital Markets,Stockbroking & Allied,15.09,123.66,101.23,24.45,24.15,24.46,10.69,1.28,-1.62,3.42,0.71,12.77,73.09,5.29,16.24,82.31,0.00,25.30,-0.03,0.00,2.89,50.36
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,27.00,1590.48,636.17,211.53,33.25,34.26,14.83,2.73,0.29,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,9.50,0.00,0.04,1.57,74.39
Man Infra,533169,MANINFRA,Construction,Civil Construction,128.63,5192.36,867.78,244.55,28.18,27.13,19.13,2.38,2.02,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.30,-0.09,0.93,0.08,51.05
Manoj Ceramic,544073,,Consumer Durables,Ceramics,94.00,128.85,179.73,24.48,13.62,13.76,10.54,0.91,0.09,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,13.38,0.00,2.82,2.39,58.85
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,48.30,109.84,77.69,11.01,14.17,16.94,12.82,1.54,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.33,-0.65,-0.91,0.81,53.08
Mazda,523792,MAZDA,Industrial Manufacturing,Industrial Products,210.73,421.99,200.77,32.27,16.07,15.50,16.57,1.79,3.09,9.84,0.00,11.24,159.49,6.21,39.83,29.53,66.81,8.34,0.00,-0.07,0.00,50.87
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.50,111.16,147.63,17.41,11.79,11.09,12.07,0.79,0.06,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,11.04,0.00,0.00,2.97,92.21
Meta Infotech,544441,,IT - Services,IT Enabled Services,119.95,226.48,218.82,25.11,11.48,11.48,16.81,3.11,0.23,23.82,0.44,42.60,44.02,-1.11,198.77,142.72,23.43,9.53,,,1.35,52.02
Monarch Surve.,544453,,Commercial Services & Supplies,Consulting Services,212.65,301.03,176.64,57.92,32.79,33.16,7.62,1.44,0.08,27.84,0.06,38.11,48.37,2.43,52.99,8.66,0.00,18.20,,,0.24,51.11
Network People,544396,NPST,IT - Services,IT Enabled Services,1429.00,2978.29,127.89,38.81,30.35,34.73,105.69,7.15,0.50,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.47,9.38,0.08,0.18,52.29
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,834.95,11882.82,1532.45,392.92,25.64,25.30,36.14,7.43,1.53,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.66,0.12,-1.52,0.12,53.59
Nisus Finance,544296,,Finance,Holding Company,268.45,641.01,172.19,77.83,45.20,65.21,14.27,2.84,0.07,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.43,-0.54,-0.22,3.69,53.02
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,287.35,522.47,230.90,66.74,28.90,30.93,10.36,3.82,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,11.98,-0.05,-0.02,0.43,76.52
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.13,121.98,98.42,13.48,13.70,19.31,12.59,1.15,1.15,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,14.97,0.00,0.00,0.00,54.94
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,240.37,574.93,759.86,85.02,11.19,15.56,10.83,1.26,0.51,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,22.23,0.00,-0.46,0.16,55.07
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,40.59,425.15,272.69,41.32,15.15,14.29,16.18,3.22,0.42,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.64,0.00,-0.02,0.00,52.57
Pro FX,,PROFX,Consumer Durables,Consumer Electronics,59.90,104.85,129.38,17.40,13.45,13.45,8.57,1.29,0.20,21.75,0.00,39.72,79.30,0.68,27.69,14.12,39.41,23.64,-2.78,-1.41,0.00,56.25
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,96.13,912.75,787.35,111.25,14.13,15.43,9.97,1.45,0.36,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.84,0.00,-0.17,0.09,58.35
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",49.95,247.84,176.16,43.93,24.94,25.31,31.41,3.00,0.17,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.43,0.00,0.00,12.99,64.10
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,65.81,1175.86,323.30,67.20,20.79,18.37,21.81,3.59,0.60,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.69,2.10,2.22,0.25,76.41
Ramkrishna Forg.,532527,RKFORGE,Auto Components,Auto Components & Equipments,497.00,8997.22,3943.78,484.12,12.28,13.90,40.34,2.93,1.48,6.93,0.89,14.40,134.02,24.48,941.43,825.65,1301.82,1.71,-0.10,-1.74,13.61,51.27
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",468.75,3120.64,565.18,61.03,10.80,10.80,43.17,2.32,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.76,-1.84,-4.33,9.25,55.58
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,711.60,218.24,151.89,17.93,11.80,16.82,20.88,1.72,1.17,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,10.19,0.00,0.00,1.94,67.58
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,427.05,449.55,406.48,65.97,16.23,16.67,11.06,3.56,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,12.46,0.21,-0.22,1.16,64.79
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,224.95,206.49,83.60,13.72,16.41,19.01,28.09,4.19,0.12,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,4.90,0.00,0.00,0.91,60.37
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,680.50,4286.99,4529.04,481.56,10.63,11.56,14.61,1.70,0.56,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,13.82,-0.67,-0.62,0.05,53.05
Sahaj Solar,,SAHAJSOLAR,Electrical Equipment,Other Electrical Equipment,158.65,348.59,314.58,41.39,13.16,12.63,13.18,3.16,0.06,11.68,0.80,37.78,102.05,0.87,233.25,106.51,17.06,9.79,-0.57,0.00,2.14,50.97
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,971.70,858.70,228.97,74.35,32.47,33.58,13.60,4.25,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,9.12,0.04,-0.04,0.18,52.99
Sayaji (Indore),544080,,Leisure Services,Hotels & Resorts,705.00,214.79,104.50,24.75,23.68,24.46,19.63,3.34,0.03,8.60,1.23,18.54,-18.66,0.63,3.65,3.44,2.58,6.50,0.00,0.00,4.22,50.99
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,78.70,189.79,133.07,17.08,12.84,14.22,17.07,1.61,0.19,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.38,-2.07,-0.21,0.27,71.79
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",38.35,310.63,110.26,31.41,28.49,26.77,15.74,1.94,0.11,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,8.53,0.00,0.00,4.83,56.96
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,456.95,586.62,106.47,36.71,34.48,36.10,28.70,3.82,1.50,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.08,0.00,0.00,1.21,51.90
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,124.00,141.60,108.68,42.58,39.18,44.34,13.47,1.35,1.88,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,13.10,0.00,0.00,0.30,56.24
Solarium Green,544354,,Construction,Civil Construction,212.60,443.59,265.01,27.70,10.45,11.40,21.87,2.93,0.20,11.93,0.77,23.01,143.14,3.59,115.78,16.08,52.95,6.31,-3.01,-2.65,3.86,56.07
Spectrum Electr.,544386,SPECTRUM,Industrial Manufacturing,Industrial Products,1145.80,1800.49,442.56,61.01,13.79,13.18,58.51,8.35,1.25,6.56,0.76,13.70,41.66,6.41,91.66,53.54,104.62,2.94,0.00,0.22,2.85,52.26
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.51,125.18,207.45,166.59,80.30,84.32,2.57,0.39,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.47,0.00,0.00,6.88,51.43
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,264.75,957.98,860.63,91.00,10.57,10.72,22.93,1.81,0.70,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.62,-0.70,0.10,2.52,60.39
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,211.40,1785.21,566.41,125.27,22.12,25.78,36.40,3.15,3.56,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.28,-0.24,-2.63,4.32,51.16
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",249.15,1190.27,583.36,190.23,32.61,36.91,12.85,1.24,0.23,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,11.14,-0.52,-0.48,2.89,61.55
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",39.18,679.45,66.58,26.29,39.49,39.83,33.62,8.28,0.78,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,3.68,0.00,0.00,2.39,71.99
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,658.35,736.67,202.71,121.27,59.82,57.19,19.91,1.70,-29.72,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.51,-0.09,-1.80,3.24,66.56
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,73.25,147.22,115.91,24.91,21.49,25.21,11.38,1.13,0.45,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-34.91,0.00,0.00,0.97,65.53
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,282.75,8487.19,2225.20,355.78,15.99,16.24,34.27,6.31,0.23,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.37,-0.09,0.27,0.97,56.51
Taurian MPS,,TAURIAN,Industrial Manufacturing,Industrial Products,205.50,182.55,75.61,15.66,20.71,20.51,19.63,2.45,0.26,16.71,0.12,35.01,62.67,0.17,27.70,5.26,28.82,8.23,,,0.66,51.65
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,84.25,152.98,254.32,28.91,11.37,11.26,9.35,1.37,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.43,-0.61,-0.02,3.13,60.45
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,306.25,529.23,119.00,29.45,24.75,24.53,27.25,7.81,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.47,-2.34,-0.18,0.61,81.66
Trust Fintech,,TRUST,IT - Software,Software Products,48.10,114.60,34.86,9.86,28.28,31.32,14.08,1.00,0.16,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,10.32,-0.71,-0.01,0.00,73.77
Tuticorin Alkali,506808,,Chemicals & Petrochemicals,Commodity Chemicals,48.51,591.03,318.90,70.52,22.11,20.06,18.72,3.68,0.38,9.44,0.59,40.21,-90.54,3.39,19.98,87.75,69.93,9.58,0.00,0.08,1.43,54.96
Twamev Constr.,532738,TICL,Construction,Civil Construction,25.73,398.82,88.91,30.16,33.92,33.14,3.95,1.30,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,14.59,-0.01,0.00,3.24,56.56
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),70.30,141.10,99.66,12.70,12.74,17.58,13.20,1.25,0.71,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,10.79,0.00,0.00,1.75,64.98
Urban Enviro,,URBAN,Other Utilities,Waste Management,145.25,125.79,155.77,25.69,16.49,17.76,10.73,3.07,0.12,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,12.21,0.00,-0.02,1.55,58.12
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,587.40,14272.24,1423.06,639.31,44.93,46.35,37.03,8.29,4.94,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.87,-0.15,-0.12,0.81,56.32
