Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
BEW Engg,,BEWLTD,Industrial Manufacturing,Industrial Products,120.65,157.73,170.36,21.49,12.61,15.24,12.76,1.09,0.43,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,9.67,0.00,0.00,3.00,59.10
Bharat Road,540700,BRNL,Construction,Civil Construction,22.63,189.98,342.28,163.37,47.73,20.63,1.06,0.46,0.03,6.47,1.05,53.67,278.70,83.88,0.19,3.72,0.00,115.32,0.00,-0.01,2.34,58.01
Bodhi Tree,543767,BTML,Entertainment,Digital Entertainment,8.23,148.55,98.60,12.41,12.59,10.48,22.14,1.85,1.50,6.41,0.32,16.26,35.85,1.14,13.72,16.03,21.67,7.74,-0.01,0.06,1.96,53.66
C2C Advanced,,C2C,Aerospace & Defense,Aerospace & Defense,457.90,776.98,137.99,57.18,41.44,36.01,18.17,3.44,0.13,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,7.11,-1.86,-0.06,0.82,52.00
CapitalNumbers,544343,,IT - Software,Computers - Software & Consulting,105.95,258.80,102.21,26.33,25.76,29.80,9.62,1.51,0.75,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,21.08,-0.87,-1.50,0.00,61.33
Captain Techno.,540652,,Industrial Manufacturing,Industrial Products,140.00,325.08,113.70,16.60,14.60,12.71,29.23,6.92,0.68,15.80,0.48,25.03,11.04,1.73,29.26,17.43,10.47,4.78,0.00,0.00,1.37,56.52
Ceinsys Tech,538734,,IT - Software,Computers - Software & Consulting,920.75,1642.72,574.23,113.89,19.83,19.19,16.92,3.52,0.19,13.91,0.16,19.46,336.03,27.68,172.91,132.63,0.84,8.33,0.03,-0.11,0.58,56.26
Cenlub Industrie,522251,,Industrial Manufacturing,Industrial Products,224.10,104.50,72.49,10.06,13.88,15.85,12.97,1.53,1.56,10.56,0.06,14.72,5.10,2.71,12.05,8.87,8.72,11.25,0.00,0.00,0.36,58.87
Chemkart India,544442,,Food Products,Other Food Products,107.40,129.94,193.38,26.80,13.86,16.12,6.82,1.07,0.11,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,31.37,,,0.05,59.01
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,80.66,144.68,35.27,6.43,18.23,19.83,19.24,1.45,0.13,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,13.71,0.05,0.00,0.00,66.14
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,54.90,112.00,102.93,19.42,18.87,22.72,8.72,1.27,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,16.01,-1.40,0.94,0.26,57.44
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,538.45,20599.33,2252.45,579.88,25.74,31.34,59.97,5.44,-3.70,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.26,9.41,-0.72,0.95,59.46
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,209.38,1480.02,278.28,165.75,59.56,58.51,13.19,4.78,0.19,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,12.41,0.05,-0.06,0.03,54.17
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,769.30,374.70,237.35,34.83,14.67,14.74,18.83,4.37,0.15,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.59,0.00,0.00,1.09,52.48
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,155.70,134.00,142.50,28.16,19.76,19.30,7.59,1.64,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.36,1.51,-0.77,2.23,58.46
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,72.21,248.24,91.57,18.14,19.81,21.84,33.01,3.35,1.12,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,4.53,-0.03,-0.16,1.36,62.78
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,101.00,138.84,347.25,49.12,14.15,13.61,6.07,0.71,0.06,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,19.08,0.00,-0.05,2.98,74.22
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.52,2734.91,522.18,64.87,12.42,24.74,50.58,3.16,112.40,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.65,0.01,-2.09,0.51,58.79
Eco Recyc.,530643,,Other Utilities,Waste Management,486.05,937.92,43.35,25.83,59.58,70.66,45.75,9.27,0.32,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.05,-0.04,-0.02,0.24,53.41
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,73.45,4540.57,6433.74,677.61,10.53,14.34,9.16,0.77,0.33,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.72,0.04,-1.01,3.08,50.64
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),72.51,250.45,25.78,18.89,73.27,70.34,21.01,2.76,0.39,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,7.24,0.00,-4.22,0.79,56.75
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,447.60,2485.56,926.49,226.20,24.41,26.31,15.23,2.39,0.46,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.10,-0.05,-0.02,0.72,52.58
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,246.75,368.22,132.43,21.88,16.52,18.80,122.74,9.40,0.33,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.06,0.00,0.00,8.47,60.20
Fluidomat,522017,,Industrial Manufacturing,Industrial Products,708.50,349.29,66.38,22.52,33.93,38.69,18.07,4.10,0.29,27.08,0.00,31.44,44.82,4.45,18.07,2.91,4.56,7.51,0.00,0.00,0.00,50.07
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,159.45,248.01,219.39,35.57,16.21,16.21,14.40,1.55,0.84,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,13.35,0.12,-0.09,0.37,65.19
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,153.54,802.05,503.95,88.45,17.55,17.55,19.56,1.76,1.00,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,9.08,,,1.74,56.08
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,427.05,1783.80,331.07,151.83,45.86,46.00,30.37,2.61,-9.18,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.31,-0.04,-0.15,1.51,59.52
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,27.09,104.15,1451.84,329.58,22.70,23.86,1.01,0.17,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.12,0.14,4.25,4.66,96.60
GLEN Industries,544444,,Industrial Products,Packaging,76.91,185.06,182.08,41.87,23.00,24.24,10.26,1.34,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.86,,,3.33,53.35
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,455.15,2458.22,866.54,267.57,30.88,31.95,27.85,3.32,0.72,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.86,0.43,-1.08,3.25,56.07
GRP,509152,GRPLTD,Industrial Products,Rubber,1696.60,904.85,548.71,66.04,12.04,12.51,32.86,4.99,0.47,8.28,1.12,17.44,48.41,2.36,95.87,20.08,49.73,4.64,-0.38,-0.01,3.96,52.00
H.G. Infra Engg.,541019,HGINFRA,Construction,Civil Construction,747.45,4871.21,5012.43,991.58,19.78,20.93,12.10,1.58,1.34,7.01,1.84,18.28,1301.98,39.51,444.24,1177.16,419.98,8.40,-0.04,-0.11,6.55,52.12
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,134.10,335.12,129.70,22.71,17.51,20.00,31.76,3.67,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.97,-0.01,-0.29,3.64,60.66
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,89.95,164.91,126.71,24.47,19.31,19.38,9.94,1.78,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.77,1.81,-0.06,1.43,57.05
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1564.30,1661.29,730.19,99.87,13.68,13.83,19.73,5.12,0.27,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.21,0.19,0.01,0.10,58.76
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,123.34,247.32,118.56,19.75,16.66,18.24,14.65,2.85,0.32,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.85,0.00,0.00,1.47,67.11
Insolation Ener,543620,,Power,Power Generation,129.25,2848.60,1498.48,182.38,12.17,12.09,19.65,4.14,0.12,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.43,0.13,-0.15,1.36,66.77
International Ge,544311,IGIL,Commercial Services & Supplies,Diversified Commercial Services,315.75,13645.44,1174.43,697.61,59.40,57.00,26.71,11.03,,40.56,0.11,54.37,808.10,46.47,209.90,41.46,1.48,5.15,-0.29,0.37,0.19,50.84
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,260.25,11047.56,3120.18,424.54,13.61,14.16,39.35,3.95,0.41,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.84,-0.36,-0.03,1.37,52.23
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,22.58,636.49,759.70,89.21,11.74,10.09,9.14,1.75,0.29,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,15.25,-0.32,-1.91,0.01,57.11
Kay Cee,,KCEIL,Construction,Civil Construction,152.15,185.99,198.15,34.55,17.44,17.78,8.75,1.99,0.11,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,15.63,-9.48,-0.81,1.56,62.74
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,896.35,284.46,56.06,8.55,15.25,16.29,49.56,9.09,1.06,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.84,0.00,0.00,0.42,51.78
Kaytex Fabrics,,KAYTEX,Textiles & Apparels,Garments & Apparels,74.00,108.77,157.63,31.13,19.75,20.01,6.09,1.01,0.10,15.31,0.40,40.49,93.42,1.04,49.83,20.26,54.31,23.49,,,1.55,52.84
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,29.92,141.56,125.92,18.23,14.48,17.03,17.31,12.22,0.26,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,9.04,0.00,0.00,2.26,65.55
KNR Construct.,532942,KNRCON,Construction,Civil Construction,146.46,4118.96,3082.53,852.58,27.66,33.86,5.97,0.86,0.13,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.32,-3.59,0.46,2.43,58.97
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,182.40,219.32,493.81,72.86,14.75,14.49,4.53,1.68,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,29.25,-0.14,0.00,0.10,71.39
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,71.46,126.26,583.78,66.81,11.44,10.81,9.54,1.04,-0.41,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.78,0.00,0.00,7.72,52.00
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,120.35,121.36,182.10,23.29,12.79,14.15,7.95,1.20,0.05,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.59,-1.44,-0.19,2.43,66.10
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,261.60,1437.81,260.21,42.08,16.17,17.84,55.82,6.27,0.80,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.31,-2.45,-1.20,0.27,55.21
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,182.97,721.82,486.44,83.04,17.07,18.49,11.96,1.81,0.79,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.69,0.00,0.00,0.01,50.77
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,26.50,1561.03,636.17,211.53,33.25,34.26,14.56,2.68,0.28,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,9.66,0.00,0.04,1.57,74.86
Man Infra,533169,MANINFRA,Construction,Civil Construction,127.70,5154.82,867.78,244.55,28.18,27.13,18.99,2.36,2.00,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.37,-0.09,0.93,0.08,51.41
Manoj Ceramic,544073,,Consumer Durables,Ceramics,99.30,136.11,179.73,24.48,13.62,13.76,11.14,0.96,0.09,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.86,0.00,2.82,2.39,56.53
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,48.00,109.16,77.69,11.01,14.17,16.94,12.74,1.53,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.39,-0.65,-0.91,0.81,53.38
Mazda,523792,MAZDA,Industrial Manufacturing,Industrial Products,213.00,426.53,200.77,32.27,16.07,15.50,16.75,1.81,3.13,9.84,0.00,11.24,159.49,6.21,39.83,29.53,66.81,8.25,0.00,-0.07,0.00,50.34
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.64,121.53,147.63,17.41,11.79,11.09,13.20,0.86,0.07,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,10.35,0.00,0.00,2.97,91.48
Meta Infotech,544441,,IT - Services,IT Enabled Services,116.95,220.82,218.82,25.11,11.48,11.48,16.39,3.03,0.23,23.82,0.44,42.60,44.02,-1.11,198.77,142.72,23.43,9.75,,,1.35,53.22
Monarch Surve.,544453,,Commercial Services & Supplies,Consulting Services,216.75,306.83,176.64,57.92,32.79,33.16,7.77,1.47,0.08,27.84,0.06,38.11,48.37,2.43,52.99,8.66,0.00,17.86,,,0.24,50.17
Motisons Jewel,544053,MOTISONS,Consumer Durables,"Gems, Jewellery And Watches",15.42,1518.65,441.57,83.55,18.92,14.81,27.17,3.43,0.63,8.78,0.12,11.64,443.67,0.22,1.81,20.92,498.11,5.26,0.00,-0.02,0.67,50.24
Network People,544396,NPST,IT - Services,IT Enabled Services,1407.60,2933.68,127.89,38.81,30.35,34.73,104.11,7.04,0.49,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.50,9.38,0.08,0.18,52.12
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,828.25,11787.47,1532.45,392.92,25.64,25.30,35.85,7.37,1.52,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.69,0.12,-1.52,0.12,53.96
Nisus Finance,544296,,Finance,Holding Company,275.30,657.36,172.19,77.83,45.20,65.21,14.63,2.92,0.08,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.27,-0.54,-0.22,3.69,51.82
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,271.60,493.83,230.90,66.74,28.90,30.93,9.79,3.61,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,12.64,-0.05,-0.02,0.43,77.81
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,241.19,576.89,759.86,85.02,11.19,15.56,10.87,1.26,0.52,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,22.11,0.00,-0.46,0.16,52.93
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,40.33,422.43,272.69,41.32,15.15,14.29,16.08,3.20,0.42,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.70,0.00,-0.02,0.00,52.87
Pro FX,,PROFX,Consumer Durables,Consumer Electronics,59.25,103.71,129.38,17.40,13.45,13.45,8.47,1.28,0.20,21.75,0.00,39.72,79.30,0.68,27.69,14.12,39.41,24.01,-2.78,-1.41,0.00,56.72
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,96.71,918.26,787.35,111.25,14.13,15.43,10.03,1.45,0.36,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.76,0.00,-0.17,0.09,56.42
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",48.08,238.56,176.16,43.93,24.94,25.31,30.24,2.89,0.16,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.49,0.00,0.00,12.99,65.45
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,65.11,1163.35,323.30,67.20,20.79,18.37,21.58,3.55,0.59,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.77,2.10,2.22,0.25,76.06
Ramkrishna Forg.,532527,RKFORGE,Auto Components,Auto Components & Equipments,477.95,8652.36,3943.78,484.12,12.28,13.90,38.80,2.82,1.42,6.93,0.89,14.40,134.02,24.48,941.43,825.65,1301.82,1.77,-0.10,-1.74,13.61,53.14
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",463.25,3084.03,565.18,61.03,10.80,10.80,42.66,2.30,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.78,-1.84,-4.33,9.25,56.10
Regaal Resources,544485,REGAAL,Agricultural Food & other Products,Other Agricultural Products,72.74,747.21,915.16,112.79,12.32,12.32,14.57,1.63,0.66,6.59,1.09,25.21,135.60,2.42,19.95,83.79,106.60,9.58,,,4.92,50.08
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,719.55,220.68,151.89,17.93,11.80,16.82,21.12,1.74,1.18,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,10.10,0.00,0.00,1.94,67.22
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,428.55,451.13,406.48,65.97,16.23,16.67,11.10,3.57,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,12.42,0.21,-0.22,1.16,62.54
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,222.95,185.03,83.60,13.72,16.41,19.01,25.17,4.16,0.11,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.44,0.00,0.00,0.91,60.72
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,719.90,4535.20,4529.04,481.56,10.63,11.56,15.45,1.79,0.60,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,12.84,-0.67,-0.62,0.05,50.33
S J Logistics (I,,SJLOGISTIC,Transport Services,Logistics Solution Provider,352.70,539.39,560.48,94.24,16.81,15.05,8.78,2.11,,23.48,0.32,31.86,197.24,0.36,194.83,8.50,0.00,14.62,0.17,0.00,0.89,50.67
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,950.05,839.57,228.97,74.35,32.47,33.58,13.30,4.16,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,9.33,0.04,-0.04,0.18,53.88
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,79.15,190.88,133.07,17.08,12.84,14.22,17.17,1.62,0.19,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.33,-2.07,-0.21,0.27,69.78
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",39.54,320.26,110.26,31.41,28.49,26.77,16.23,2.00,0.11,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,8.35,0.00,0.00,4.83,55.63
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,435.65,559.27,106.47,36.71,34.48,36.10,27.36,3.64,1.43,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.32,0.00,0.00,1.21,54.14
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,120.00,137.03,108.68,42.58,39.18,44.34,13.04,1.31,1.82,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,13.65,0.00,0.00,0.30,57.65
Solarium Green,544354,,Construction,Civil Construction,212.50,443.38,265.01,27.70,10.45,11.40,21.86,2.93,0.20,11.93,0.77,23.01,143.14,3.59,115.78,16.08,52.95,6.31,-3.01,-2.65,3.86,56.10
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,195.35,1549.62,452.75,62.93,13.90,12.64,34.56,4.88,2.26,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,4.33,-4.68,0.33,0.02,53.95
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,265.95,962.32,860.63,91.00,10.57,10.72,23.04,1.82,0.71,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.59,-0.70,0.10,2.52,58.60
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,212.40,1793.66,566.41,125.27,22.12,25.78,36.57,3.17,3.57,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.26,-0.24,-2.63,4.32,50.92
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",239.35,1143.46,583.36,190.23,32.61,36.91,12.34,1.19,0.22,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,11.45,-0.52,-0.48,2.89,63.06
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",38.14,661.41,66.58,26.29,39.49,39.83,32.73,8.06,0.76,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,3.77,0.00,0.00,2.39,72.74
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,631.30,706.40,202.71,121.27,59.82,57.19,19.09,1.63,-28.49,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.75,-0.09,-1.80,3.24,67.63
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,74.40,149.53,115.91,24.91,21.49,25.21,11.56,1.14,0.45,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-36.10,0.00,0.00,0.97,64.99
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,293.95,8823.37,2225.20,355.78,15.99,16.24,35.63,6.56,0.24,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.21,-0.09,0.27,0.97,54.79
Taurian MPS,,TAURIAN,Industrial Manufacturing,Industrial Products,210.15,186.68,75.61,15.66,20.71,20.51,20.07,2.51,0.26,16.71,0.12,35.01,62.67,0.17,27.70,5.26,28.82,8.04,,,0.66,50.55
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,81.55,148.08,254.32,28.91,11.37,11.26,9.05,1.33,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.71,-0.61,-0.02,3.13,60.77
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,316.50,546.95,119.00,29.45,24.75,24.53,28.16,8.08,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.29,-2.34,-0.18,0.61,81.05
Trust Fintech,,TRUST,IT - Software,Software Products,50.00,119.13,34.86,9.86,28.28,31.32,14.64,1.04,0.17,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.92,-0.71,-0.01,0.00,72.73
Tuticorin Alkali,506808,,Chemicals & Petrochemicals,Commodity Chemicals,46.96,572.14,318.90,70.52,22.11,20.06,18.12,3.57,0.37,9.44,0.59,40.21,-90.54,3.39,19.98,87.75,69.93,9.85,0.00,0.08,1.43,56.40
Twamev Constr.,532738,TICL,Construction,Civil Construction,25.34,392.77,88.91,30.16,33.92,33.14,3.89,1.28,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,14.71,-0.01,0.00,3.24,57.22
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),68.23,136.95,99.66,12.70,12.74,17.58,12.81,1.22,0.69,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,11.13,0.00,0.00,1.75,66.01
Urban Enviro,,URBAN,Other Utilities,Waste Management,143.80,124.53,155.77,25.69,16.49,17.76,10.63,3.04,0.12,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,12.31,0.00,-0.02,1.55,58.54
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,598.20,14534.65,1423.06,639.31,44.93,46.35,37.71,8.45,5.03,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.80,-0.15,-0.12,0.81,55.14
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,74.76,637.18,274.13,41.09,14.99,15.00,23.26,2.78,0.40,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.15,0.00,-0.62,0.55,50.88
