Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
CapitalNumbers,544343,,IT - Software,126.10,308.02,99.73,29.72,29.80,29.80,11.94,1.96,0.65,21.77,0.00,23.00,145.64,5.96,6.42,1.01,0.00,15.53,,,0.00,53.98
Chemtech Indust.,537326,,Industrial Manufacturing,111.65,200.27,40.04,7.91,19.76,19.76,28.53,2.09,0.20,9.04,0.00,10.74,81.94,2.63,11.32,3.83,2.42,7.07,0.00,0.00,0.00,65.75
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,219.85,1554.03,250.18,146.53,58.57,58.57,14.97,5.89,0.22,33.74,0.01,48.67,155.38,-0.04,24.77,0.24,0.00,10.61,-0.85,-1.49,0.03,51.88
Danlaw Tech.,532329,,Industrial Manufacturing,894.80,435.83,218.38,31.82,14.57,14.57,23.04,5.68,0.19,13.10,0.46,28.11,59.46,0.96,49.07,26.00,36.86,6.16,0.00,0.00,1.28,60.39
DCG Cables,,DCG,,76.00,137.94,127.56,16.04,12.57,12.57,17.03,1.74,0.09,7.92,0.44,15.69,40.39,1.12,13.28,0.86,36.48,8.50,0.00,0.00,2.42,50.16
Delaplex,,DELAPLEX,IT - Software,140.10,127.63,55.76,10.87,19.49,19.49,12.34,1.76,0.65,14.82,0.00,15.10,49.21,3.31,26.56,0.20,0.00,11.12,0.00,0.00,0.00,52.43
Delta Auto.,,DELTIC,Automobiles,79.00,120.79,83.19,10.99,13.21,13.21,14.38,1.65,,14.25,0.05,18.49,71.46,0.82,16.61,3.86,18.26,12.54,,,0.34,57.01
Dolat Algotech,505526,DOLATALGO,Capital Markets,87.85,1546.16,529.90,347.71,65.62,65.62,7.18,1.54,0.82,20.82,0.07,24.00,532.94,0.02,0.00,0.00,0.00,21.58,0.01,-0.01,0.19,52.90
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,140.10,192.58,274.74,36.48,13.28,13.28,11.35,1.04,0.11,7.63,0.64,12.54,91.91,2.10,89.52,13.71,27.97,12.58,0.00,0.00,3.15,65.35
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,9.72,3444.85,587.32,145.29,24.74,24.74,32.09,4.78,71.31,10.66,0.05,16.21,485.31,15.93,296.19,130.95,2.07,4.45,-0.43,-1.15,0.25,56.22
Edvenswa Enter,517170,,IT - Software,44.09,128.81,119.47,15.89,13.30,13.30,10.98,1.01,0.18,11.24,0.00,12.99,63.30,-0.03,9.97,3.04,0.00,14.40,0.00,0.00,0.00,55.83
Electrost.Cast.,500128,ELECTCAST,Industrial Products,110.44,6827.23,7319.97,1049.59,14.34,14.34,9.53,1.18,0.34,7.62,0.37,13.15,1780.49,109.29,1482.74,556.53,2463.97,11.73,-0.42,0.21,2.07,53.33
Emerald Finance,538882,,Finance,75.00,259.05,23.88,16.98,71.11,69.59,24.96,3.06,0.47,10.42,0.18,13.53,100.89,0.10,2.11,0.00,0.00,6.61,0.00,-3.40,0.92,55.26
Energy-Mission,,EMMIL,Industrial Manufacturing,228.95,259.32,150.49,21.27,14.13,14.13,20.63,3.05,0.37,10.50,0.29,21.05,52.26,0.46,17.01,14.18,69.52,6.77,2.34,-0.06,1.30,60.63
Frog Cellsat,,FROG,Telecom -  Equipment & Accessories,224.60,348.78,219.35,35.42,16.15,16.15,14.80,2.20,0.77,12.24,0.13,16.24,77.59,2.81,79.08,29.89,39.13,9.36,0.00,0.28,0.59,50.96
G M Polyplast,543239,,Industrial Products,85.00,114.41,96.16,11.70,12.17,12.17,15.38,2.92,0.73,16.52,0.02,20.97,31.99,0.08,21.12,4.31,13.75,9.21,0.00,0.00,0.08,55.26
Gem Enviro,544199,,Other Utilities,72.16,162.72,59.20,7.35,12.42,12.42,26.72,3.32,-4.11,12.12,0.00,14.67,46.59,0.83,29.21,9.09,6.58,5.31,-0.94,-0.01,0.00,70.76
Gensol Engineer.,542851,GENSOL,Electrical Equipment,43.96,167.06,1451.84,329.58,22.70,23.86,1.93,0.28,0.01,3.16,2.33,20.10,224.48,3.86,308.51,167.81,3.88,22.94,0.14,4.25,4.66,95.81
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,73.20,2043.17,720.00,256.35,35.60,38.09,13.56,1.76,3.76,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,19.39,0.67,0.11,0.69,54.07
GRP,509152,GRPLTD,Industrial Products,2290.10,1221.39,548.00,65.22,11.90,12.51,43.48,6.37,0.62,8.28,0.77,17.44,27.97,1.82,100.63,28.32,53.44,3.70,0.00,-0.02,2.90,52.68
HP Adhesives,543433,HPAL,Chemicals & Petrochemicals,49.22,452.21,251.25,25.56,10.17,10.17,25.35,2.46,0.58,8.39,0.04,10.11,104.00,4.48,41.78,22.95,56.15,5.57,-1.48,-0.12,0.30,52.14
Indian Emuls,,IEML,Chemicals & Petrochemicals,146.95,179.61,101.23,19.62,19.38,19.38,13.50,2.19,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.17,-1.13,-1.27,1.36,63.81
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,1644.20,1746.14,611.78,84.62,13.83,13.83,27.33,6.22,0.37,15.50,0.03,25.66,215.14,16.45,122.56,62.30,137.26,5.82,-0.25,-0.08,0.08,56.65
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,174.76,350.43,103.84,18.94,18.24,18.24,21.54,4.46,0.47,17.85,0.19,23.03,70.39,0.18,15.00,1.16,70.68,4.94,0.00,0.00,0.82,55.01
Insolation Ener,543620,,Power,224.75,4952.21,1269.56,159.92,12.60,12.60,40.59,11.30,0.25,42.22,0.06,49.87,333.37,2.77,32.12,14.66,22.46,3.32,0.27,-0.42,0.16,52.68
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,111.22,10146.49,6350.80,866.78,13.65,13.65,18.19,4.78,0.14,15.40,0.26,30.75,414.24,67.66,430.28,713.59,1248.21,7.95,0.00,0.07,0.66,53.66
Kabra Jewels,,KKJEWELS,Consumer Durables,99.30,104.12,210.88,26.60,12.61,12.61,9.13,1.30,0.32,6.92,1.19,20.50,97.87,0.33,2.18,7.66,150.24,13.70,,,3.74,62.53
Kamdhenu,532741,KAMDHENU,Industrial Products,30.38,854.84,747.49,75.42,10.09,10.09,14.04,2.66,0.45,18.66,0.00,21.99,238.29,10.46,44.67,27.26,17.15,9.92,0.32,-1.32,0.02,54.86
Kaycee Inds.,504084,,Electrical Equipment,1226.55,389.25,54.49,8.48,15.56,16.29,67.46,13.41,1.44,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,2.10,0.00,0.00,0.07,74.95
Kody Technolab,,KODYTECH,IT - Software,783.70,999.03,71.77,24.93,34.74,34.74,56.70,12.63,0.28,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.46,0.06,0.03,0.53,62.14
Lakshya Powertec,,LAKSHYA,,140.65,141.83,160.10,22.64,14.14,14.14,8.97,1.49,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,14.05,-3.83,-4.27,1.09,62.69
Lorenzini Appar.,540952,LAL,Textiles & Apparels,11.25,194.33,63.42,7.78,12.27,12.27,33.28,4.08,0.13,8.66,0.20,15.88,45.26,3.42,11.45,7.42,40.48,4.37,0.00,-0.07,1.08,68.66
Manomay Tex Indi,540396,MANOMAY,Textiles & Apparels,157.88,284.95,696.92,85.58,12.28,12.28,14.80,1.92,0.41,3.20,2.22,13.89,110.12,1.49,141.14,122.19,210.23,9.43,0.00,0.00,5.70,50.16
Maruti Interior,543464,,Consumer Durables,90.31,136.37,43.68,8.31,19.02,19.02,28.29,3.81,1.64,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.96,0.00,0.00,1.09,60.65
Maxposure,,MAXPOSURE,Entertainment,60.75,138.15,53.90,10.88,20.19,20.19,16.49,2.14,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,8.53,-0.32,-2.70,0.68,56.29
Mehai Technology,540730,,Commercial Services & Supplies,14.57,539.86,119.46,13.25,11.09,11.09,72.17,4.66,0.36,7.49,0.39,10.63,30.04,0.13,34.27,1.07,17.18,2.22,0.00,0.00,3.00,57.16
Mishtann Foods,539594,,Food Products,6.07,654.11,1375.30,338.92,24.64,24.64,1.96,0.68,,36.46,0.05,44.10,962.93,0.13,1158.45,128.02,2.92,48.30,0.00,-1.37,0.14,64.23
Multibase India,526169,,Chemicals & Petrochemicals,266.00,335.69,70.75,14.78,20.89,20.89,22.91,4.28,0.71,12.57,0.00,13.75,67.35,6.06,10.10,4.79,13.91,6.92,0.00,0.00,0.00,57.22
Nephro Care,,NEPHROCARE,Healthcare Services,139.00,229.16,46.03,5.87,12.75,12.75,62.96,4.28,0.51,8.16,0.00,10.63,14.21,1.53,3.23,3.84,1.23,2.20,-1.17,-0.56,0.00,56.74
Newgen Software,540900,NEWGEN,IT - Software,834.10,11817.43,1492.82,373.52,25.02,25.30,37.23,7.79,1.58,16.52,0.04,22.50,707.17,70.41,556.68,50.47,0.00,3.58,0.33,-0.22,0.13,53.63
Nirman Agri,,NIRMAN,Agricultural Food & other Products,146.60,117.42,236.52,26.55,11.23,11.23,4.64,1.07,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,28.36,0.00,0.01,0.02,69.74
Owais Metal,,OWAIS,Ferrous Metals,509.10,925.67,213.41,65.90,30.88,30.88,18.59,8.29,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,6.87,-0.21,-0.12,0.39,67.53
Paisalo Digital,532900,PAISALO,Finance,30.81,2779.43,803.26,621.59,77.38,77.99,13.54,1.81,0.38,4.26,2.32,13.93,52.13,0.78,21.21,34.27,0.00,9.86,-0.43,-2.30,5.79,55.28
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,101.00,124.28,100.97,19.50,19.31,19.31,9.30,1.26,0.70,12.09,0.00,14.47,38.29,2.15,16.71,10.89,6.11,18.61,0.00,0.00,0.00,71.01
PMC Fincorp,534060,,Finance,2.24,159.51,21.53,19.78,91.87,91.87,11.12,0.94,0.11,8.05,0.27,10.10,45.36,0.00,0.00,0.00,0.39,12.43,0.00,0.00,2.35,57.33
Power & Instrum.,543912,PIGL,Electrical Equipment,135.82,237.45,168.84,17.15,10.16,10.16,20.21,2.15,0.34,8.37,0.17,14.53,81.82,2.43,60.45,30.48,47.80,7.57,0.08,0.00,0.95,67.43
Pratham EPC,,PRATHAM,Construction,142.85,260.17,118.90,17.41,14.64,14.64,18.99,3.40,0.41,14.79,0.16,20.23,62.12,3.88,30.71,3.87,37.00,7.52,-0.02,-1.13,0.60,51.90
Quest Flow,543982,,Industrial Products,364.50,370.33,67.21,12.47,18.55,18.55,54.46,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,2.53,0.05,4.23,2.01,67.31
Rajeshwari Cans,543285,,Industrial Products,141.80,148.78,40.24,4.70,11.68,11.68,77.49,12.40,1.08,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.16,0.00,0.00,2.82,59.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,106.97,1911.29,287.86,58.03,20.16,18.37,40.10,10.75,1.09,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.28,4.45,3.72,0.00,67.87
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,464.00,468.78,321.75,42.95,13.35,13.35,15.91,3.33,0.11,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,8.76,0.00,0.01,0.28,55.77
Refractory Shap.,,REFRACTORY,Industrial Products,53.75,117.18,58.77,10.30,17.53,17.53,19.37,2.61,0.69,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,6.82,-0.15,0.37,1.92,74.94
Resgen,543805,,Petroleum Products,82.20,172.41,65.16,15.38,23.60,23.60,21.61,2.99,0.18,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.73,0.00,0.00,0.39,55.05
Revathi Equip,544246,RVTH,Industrial Manufacturing,914.05,280.33,178.53,29.13,16.32,16.32,13.89,2.22,0.64,8.47,0.29,17.56,86.89,10.31,25.15,29.51,68.46,12.10,0.00,-0.04,0.98,75.09
RKEC Projects,,RKEC,Construction,65.79,157.83,399.02,51.46,12.90,12.90,7.88,0.84,0.17,4.01,1.04,11.22,109.17,6.85,168.60,120.01,196.58,16.14,0.00,-0.13,3.95,55.70
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,178.10,100.79,55.44,10.50,18.94,18.94,18.53,2.49,0.08,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,7.49,-0.18,-0.03,0.93,74.09
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,65.79,248.01,181.56,26.06,14.35,14.35,12.54,1.31,-2.18,7.50,0.45,10.85,-46.29,3.51,0.18,4.82,9.13,7.49,0.00,0.00,3.45,64.21
Route Mobile,543228,ROUTE,Telecom - Services,878.10,5531.82,4523.03,480.84,10.63,11.53,18.08,2.27,0.70,9.55,0.19,14.50,1441.50,45.81,932.77,684.43,0.00,9.77,-0.26,-0.85,1.03,50.32
Shanti Educat.,539921,,Other Consumer Services,103.60,1667.96,58.99,7.25,12.29,12.29,236.25,23.57,,8.78,0.11,10.50,7.24,4.26,9.48,4.78,6.94,0.61,0.00,0.00,0.78,50.13
Shivalic Power,,SPCL,Electrical Equipment,108.60,261.90,132.36,18.82,14.22,14.22,21.09,2.32,0.23,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,7.58,-0.34,-1.34,0.28,64.48
Shree Tirupati,,TIRUPATI,Industrial Products,490.00,496.37,208.30,24.67,11.84,11.84,34.54,5.39,1.28,8.05,0.97,16.94,65.54,3.85,48.60,9.80,66.22,4.41,0.00,0.00,3.46,50.99
Sonam,,SONAMLTD,Consumer Durables,47.06,188.39,119.36,12.07,10.11,11.60,29.07,2.99,1.26,6.89,0.29,10.58,15.35,1.45,10.05,8.43,27.94,5.24,0.00,-0.41,1.70,51.33
Spright Agro,531205,,Commercial Services & Supplies,2.16,231.45,174.03,25.80,14.83,12.23,10.29,1.78,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,11.28,0.00,0.00,0.02,95.16
Srivari Spices &,,SSFL,Food Products,176.00,150.84,111.92,18.36,16.40,16.40,15.52,2.57,0.11,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,9.88,0.26,0.00,1.00,52.29
Starlineps Enter,540492,,Metals & Minerals Trading,6.37,165.23,73.35,7.37,10.05,10.05,25.11,5.03,0.14,15.89,0.00,22.26,24.94,1.44,5.20,18.78,23.91,5.83,0.00,0.00,0.00,79.43
Std. Capital Mkt,511700,,Finance,0.65,159.55,140.86,122.72,87.12,84.54,3.85,0.32,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.14,0.00,0.00,8.02,62.21
Sterling Tools,530759,STERTOOLS,Auto Components,331.10,1198.06,1026.30,109.57,10.68,10.68,20.55,2.40,0.63,7.77,0.31,12.31,231.84,11.65,65.45,62.31,174.06,7.17,-2.15,-0.42,1.79,55.52
Suraj Estate,544054,SURAJEST,Realty,289.60,1383.52,547.89,188.93,34.48,36.91,15.14,1.53,0.27,6.60,0.51,14.12,1209.53,3.88,56.54,42.86,904.06,10.44,-0.54,-0.14,2.45,65.81
Suraj Products,518075,,Industrial Products,280.25,319.49,314.44,33.57,10.68,11.40,16.54,2.14,-5.27,11.62,0.14,15.31,74.65,0.57,14.11,3.88,42.81,8.19,0.00,0.00,0.80,56.21
Suratwwala Busi.,543218,SBGLP,Realty,41.38,717.60,32.24,13.29,41.22,41.22,66.88,10.48,1.55,7.76,0.88,16.98,74.54,1.91,1.84,12.17,103.46,1.91,0.00,-0.05,4.07,71.07
Suyog Gurbaxani,543391,,Construction,117.15,291.26,53.01,17.50,33.01,33.01,33.52,11.90,0.70,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,2.89,0.00,0.00,7.90,57.32
Suyog Telematics,537259,SUYOG,Telecom - Services,827.50,925.94,192.57,110.13,57.19,57.19,22.83,2.30,-34.07,6.90,0.53,11.61,60.85,8.95,63.02,17.10,7.98,6.58,-0.01,-0.02,2.93,57.97
Systematix Corp.,526506,,Capital Markets,122.15,1667.81,147.74,46.63,31.56,25.08,30.61,5.56,0.81,12.42,0.07,20.24,243.61,29.49,35.00,88.13,0.00,5.11,0.00,0.11,0.28,63.64
Taylormade Renew,541228,,Industrial Manufacturing,225.00,272.80,71.07,20.22,28.45,28.45,22.31,2.89,0.07,10.60,0.09,15.52,76.16,0.05,60.21,20.32,22.57,6.66,0.00,0.00,0.45,58.41
TBI Corn,,TBI,Agricultural Food & other Products,93.80,170.33,211.60,23.75,11.22,11.22,12.50,1.68,,9.68,0.64,18.90,83.03,2.11,45.53,12.02,70.33,10.08,-1.91,-1.27,2.74,68.61
Teerth Gopicon,,TGL,Construction,119.80,143.76,118.27,24.61,20.81,20.81,11.20,1.89,0.03,8.32,0.44,26.96,61.27,0.29,27.43,6.82,62.79,11.65,0.00,-0.21,1.64,84.52
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,580.85,10263.10,7562.42,892.13,11.80,14.10,58.59,2.66,0.54,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,4.12,-0.13,-0.94,6.20,60.21
Tinna Rubber,530475,TINNARUBR,Industrial Products,937.60,1689.16,505.35,76.17,15.07,15.07,34.28,9.01,0.80,15.10,0.76,32.22,17.86,7.69,41.23,46.91,63.17,4.14,4.84,0.02,1.79,51.89
Titan Biotech,524717,,Chemicals & Petrochemicals,455.20,376.16,156.45,25.43,16.25,16.25,17.47,2.45,-75.96,13.00,0.02,15.01,61.30,3.91,18.82,5.22,50.72,6.74,0.02,0.00,0.11,55.28
Touchwood Enter.,,TOUCHWOOD,Other Consumer Services,99.05,109.76,68.85,7.68,11.15,11.15,20.36,2.66,0.52,11.58,0.03,13.92,32.14,0.39,7.55,1.45,0.00,8.25,1.04,0.00,0.18,50.98
Trident Techlabs,,TECHLABS,IT - Software,458.95,793.11,76.57,18.70,24.42,24.42,68.97,13.66,0.43,12.10,0.22,21.98,55.20,0.73,63.36,11.60,2.32,2.27,-3.25,0.02,0.70,72.52
Trust Fintech,,TRUST,IT - Software,58.50,139.38,31.26,9.79,31.32,31.32,15.49,1.26,0.17,10.55,0.00,11.57,73.70,4.37,15.18,1.47,2.06,9.06,-0.67,-0.44,0.00,80.54
Unicommerce,544227,UNIECOM,IT - Software,117.61,1214.48,134.79,26.48,19.65,19.65,68.93,17.31,,10.45,0.11,25.34,-83.81,5.41,13.64,20.23,0.00,2.02,-1.39,-0.27,0.31,55.45
Urban Enviro,,URBAN,Other Utilities,166.35,144.06,141.05,25.05,17.76,17.76,14.04,4.52,0.16,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,10.47,0.00,-0.04,1.55,52.14
Vertoz,,VERTOZ,Media,84.29,718.40,255.20,36.44,14.28,14.28,28.00,3.77,0.46,11.36,0.11,14.71,99.99,6.98,61.09,31.81,0.00,4.14,0.00,-0.28,0.70,78.11
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,180.00,442.97,270.63,48.79,18.03,18.03,15.12,2.80,0.26,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,8.97,0.00,-0.01,1.27,56.52
Vuenow Infratech,531997,,Industrial Manufacturing,79.56,184.59,41.75,10.06,24.10,19.48,27.55,16.80,0.08,18.49,0.45,123.67,7.99,0.00,20.45,28.24,5.65,5.23,0.00,0.00,0.53,59.60
Waaree Renewab.,534618,WAAREERTL,Electrical Equipment,1035.00,10789.52,1964.29,387.30,19.72,19.47,37.12,23.63,0.30,25.59,0.06,64.95,202.61,13.20,496.98,234.30,6.45,3.74,-0.10,0.18,0.07,50.12
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,68.85,118.07,133.32,13.58,10.19,10.19,15.93,1.70,0.50,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,7.95,0.00,-0.36,3.67,55.41
