Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aaradhya Dis.,,AARADHYA,INE124401014,"Paper, Forest & Jute Products",Paper & Paper Products,89.95,35.94,127.17,113.69,18.02,15.85,15.85,9.94,1.63,0.09,13.3,0.51,44.46,64.42,2.26,40.86,5.0,38.4,11.89,-0.01,0.0,2.23,50.58
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,131.05,62.32,294.88,77.23,21.92,28.38,26.49,16.71,3.1,0.19,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.19,-0.43,0.19,0.03,53.53
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,84.55,59.41,134.52,75.39,19.62,26.02,30.64,15.43,1.63,0.09,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,8.75,-0.04,-0.01,0.0,52.0
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,172.2,53.84,347.74,138.05,29.53,21.39,21.99,11.47,2.24,0.24,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,19.46,-0.48,-0.21,0.01,63.79
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,62.0,75.86,388.2,52.43,8.54,16.29,9.09,77.03,7.81,1.62,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.48,0.0,0.0,0.5,50.81
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,119.05,52.8,329.44,108.21,33.32,30.79,11.49,13.05,7.56,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.4,0.0,0.0,0.0,68.49
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,369.2,42.66,128.52,96.93,27.5,28.37,28.79,13.21,2.37,0.33,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,10.77,0.0,0.0,1.16,64.19
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,106.4,65.2,265.78,369.67,74.84,20.25,20.28,6.1,1.65,0.06,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,17.93,0.1,-0.03,2.46,51.19
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,347.12,70.82,2483.28,1423.03,513.97,36.12,33.7,42.38,4.98,1.03,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.13,-0.04,-0.99,5.97,51.72
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,247.15,67.57,624.43,417.47,84.91,20.34,21.3,11.49,2.02,0.05,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,12.89,-0.75,0.11,0.84,51.52
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,86.73,61.07,379.31,98.56,21.94,22.26,20.29,25.76,5.05,0.88,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.46,0.0,0.0,0.74,53.92
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,91.5,54.4,119.63,170.36,21.49,12.61,15.24,9.69,0.82,0.33,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,11.77,0.0,0.0,3.0,61.84
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,63.2,51.58,117.55,111.27,16.03,14.41,15.52,11.57,1.57,0.05,28.92,0.13,69.41,69.4,0.66,32.02,5.89,16.0,14.86,0.03,-1.09,0.62,50.95
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,412.35,64.32,7152.87,1053.1,362.8,34.45,36.67,24.38,5.71,1.35,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.57,-0.14,-0.25,0.05,59.9
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,926.7,51.64,5074.73,472.61,160.3,33.92,37.99,38.46,6.1,1.49,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.69,0.36,-0.75,0.05,57.23
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,425.4,65.25,721.83,137.99,57.18,41.44,36.01,16.87,3.21,0.12,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,7.02,-1.86,-0.06,0.82,52.09
CapitalNumbers,544343.0,,INE0WXM01011,IT - Software,Computers - Software & Consulting,94.2,63.35,230.11,102.21,26.33,25.76,29.8,8.56,1.34,0.66,18.93,0.0,20.0,160.62,10.92,8.46,0.81,0.0,23.76,-0.87,-1.5,0.0,50.39
Cenlub Industrie,522251.0,,INE627F01011,Industrial Manufacturing,Industrial Products,230.0,65.42,107.21,71.71,8.99,12.54,15.85,14.91,1.56,1.79,10.56,0.06,14.72,5.1,2.66,12.05,8.87,8.72,9.64,0.0,0.0,0.4,50.85
Clean Science,543318.0,CLEAN,INE227W01023,Chemicals & Petrochemicals,Specialty Chemicals,741.0,58.42,7875.15,863.6,368.98,42.73,43.31,28.95,5.04,3.39,19.65,0.0,21.88,468.31,38.94,145.65,69.96,104.64,4.52,-2.62,3.37,0.0,53.69
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,369.35,71.82,14130.13,2489.85,557.53,22.39,31.34,46.99,3.69,-2.9,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.71,0.76,-0.5,1.09,70.45
Concord Biotech,543960.0,CONCORDBIO,INE338H01029,Pharmaceuticals & Biotechnology,Pharmaceuticals,1067.4,49.82,11166.81,1159.06,444.6,38.36,42.25,35.21,6.18,1.31,19.09,0.0,21.35,923.08,43.29,396.79,86.05,276.28,3.73,-0.36,0.21,0.0,50.36
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,77.79,53.11,508.49,583.01,153.78,26.38,29.29,10.82,1.22,0.41,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.11,1.03,0.0,2.71,58.84
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,157.4,55.7,135.46,142.5,28.16,19.76,19.3,7.69,1.66,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,13.92,0.17,0.0,2.23,58.0
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,74.64,58.91,347.66,542.35,76.68,14.14,19.2,9.58,0.82,0.2,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,15.06,6.85,-0.07,2.02,59.78
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,94.81,61.98,1412.79,3012.75,337.2,11.19,14.53,43.49,1.69,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,8.9,-0.39,0.06,2.67,66.1
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,146.86,57.1,881.16,753.68,95.12,12.62,14.5,14.92,3.81,0.17,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,9.64,0.74,-3.06,0.1,59.02
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,252.8,66.72,3562.93,336.62,113.65,33.76,35.15,35.7,3.92,1.49,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,3.78,1.05,-0.37,0.86,60.36
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,125.15,55.48,162.19,120.45,19.38,16.09,14.33,12.04,1.9,0.05,11.22,0.36,33.95,58.99,0.85,45.92,48.37,63.39,9.5,0.23,0.0,1.61,53.28
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,212.0,30.59,316.36,132.21,28.13,21.28,18.8,37.69,8.07,0.1,6.59,3.26,35.33,51.26,0.98,2.82,13.28,0.31,4.95,0.0,0.0,5.89,65.81
Galaxy Bearings,526073.0,,INE020S01012,Industrial Products,Abrasives & Bearings,479.0,55.88,152.32,76.64,8.63,11.26,18.52,23.92,1.43,24.66,9.88,0.25,13.63,66.43,4.21,39.33,7.02,23.5,6.1,0.0,-0.1,2.4,56.45
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,103.0,69.46,440.02,764.6,90.0,11.77,9.73,6.95,2.07,,21.63,0.35,36.18,188.22,4.59,188.81,66.32,49.46,18.14,0.35,-0.16,0.82,63.19
Genesys Intl.,506109.0,GENESYS,INE727B01026,IT - Services,IT Enabled Services,257.95,52.29,1077.97,317.76,125.01,39.34,46.0,24.96,1.62,-7.54,7.94,0.21,10.76,390.92,11.25,209.38,33.94,0.0,6.85,0.5,0.64,1.88,65.95
