Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,11.4,53.8,728.2,271.89,39.08,14.37,14.86,37.32,4.32,0.78,6.34,0.52,13.84,119.77,3.8,104.21,44.66,110.54,4.63,0.0,-0.69,2.35,0.05,51.61
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,214.35,46.29,470.81,332.95,41.83,12.56,13.34,33.26,3.09,0.37,4.41,0.96,10.05,84.17,3.79,72.23,5.87,67.91,5.11,0.0,0.0,4.84,0.0,57.81
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,88.0,54.62,198.01,90.8,25.52,28.11,28.9,9.58,1.86,0.25,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,15.28,-0.43,0.19,0.1,0.0,68.79
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,70.25,46.57,120.98,118.21,12.04,10.19,10.19,16.96,2.41,0.2,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.82,0.0,0.0,2.18,0.0,54.85
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,125.3,41.29,253.03,140.98,22.71,16.11,17.84,9.93,1.52,0.31,13.97,0.0,17.08,151.85,10.41,22.09,9.37,0.0,33.23,-0.48,-0.21,0.02,1.2,59.57
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,40.0,46.61,250.46,49.23,8.94,18.16,17.35,49.04,4.8,3.6,8.34,0.88,10.07,66.76,2.4,7.88,2.85,4.73,3.58,0.0,0.0,4.2,0.0,59.18
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,84.43,44.34,233.57,193.64,65.68,33.92,32.78,4.82,1.91,,,0.9,30.13,202.55,1.73,112.62,22.68,13.05,19.1,0.07,0.0,1.68,0.0,56.7
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,250.4,49.09,504.8,688.95,92.55,13.43,13.43,8.92,3.11,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,15.81,0.01,0.0,0.52,0.04,53.97
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,293.55,45.79,102.19,101.71,27.74,27.27,27.94,12.33,1.74,1.14,9.15,0.57,16.72,5.58,1.33,19.08,5.34,0.0,10.87,0.0,0.0,2.32,0.06,71.53
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,58.4,39.47,145.87,420.75,77.19,18.35,18.35,3.45,0.8,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,21.47,0.08,0.0,2.76,0.0,69.17
