Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,117.90,42.87,265.29,72.73,19.67,27.05,26.49,16.85,2.79,0.19,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,9.38,-1.57,-0.84,0.04,58.19
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,111.40,41.58,177.23,75.39,19.62,26.02,30.64,20.32,2.16,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,6.93,0.32,-1.46,0.00,66.94
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),5.11,13.27,218.07,124.17,94.88,76.41,77.01,6.04,0.54,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,17.72,0.00,-0.17,4.08,50.44
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,202.85,40.34,409.64,138.34,30.32,21.92,21.99,13.49,2.64,0.29,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,15.01,0.00,-0.90,0.01,59.81
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,55.80,37.29,349.37,63.57,7.83,12.32,9.09,71.15,7.04,1.50,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.64,0.00,0.00,0.53,55.73
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,514.85,26.94,636.49,202.86,38.80,19.13,32.27,23.35,5.61,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.92,0.00,0.00,0.00,55.15
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),390.00,44.69,145.57,26.12,10.73,41.08,42.33,22.40,2.04,-1.32,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.21,0.00,0.00,1.79,55.56
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,118.90,39.36,201.72,61.20,15.64,25.56,11.49,15.75,4.81,0.09,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,8.51,-0.01,0.00,0.00,68.53
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,138.40,48.77,342.33,272.00,39.93,14.68,15.37,19.94,2.45,0.24,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,8.99,-0.36,0.00,2.38,53.94
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,305.00,23.10,614.88,570.41,78.67,13.79,12.90,11.35,4.60,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.07,0.45,-0.79,0.42,53.36
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,98.15,27.21,245.17,369.67,74.84,20.25,20.28,5.63,1.54,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,19.48,0.10,-0.03,2.46,56.08
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,359.80,26.21,1136.37,612.44,93.91,15.33,15.28,21.72,2.34,-1.23,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.19,-0.03,0.06,2.83,51.70
