Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,111.45,45.96,250.78,77.23,21.92,28.38,26.49,14.22,2.64,0.16,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,11.21,-1.57,-0.84,0.03,60.48
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,80.05,30.26,127.36,75.39,19.62,26.02,30.64,14.61,1.55,0.08,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,9.77,0.32,-1.46,0.00,55.77
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,66.60,28.49,114.69,78.14,12.86,16.46,13.15,13.59,2.39,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,9.79,-1.15,-0.03,1.22,57.20
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,143.25,34.81,289.28,138.05,29.53,21.39,21.99,9.56,1.86,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,26.94,0.00,-0.90,0.01,69.87
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.30,50.75,252.32,52.43,8.54,16.29,9.09,50.06,5.08,1.05,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.88,0.00,0.00,0.50,68.03
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,492.10,44.35,608.37,202.86,38.80,19.13,32.27,22.32,5.36,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.15,0.00,0.00,0.00,57.13
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),375.00,48.32,139.98,22.93,11.21,48.89,42.33,20.23,1.96,-1.19,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.83,0.00,0.00,1.70,57.27
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",221.25,31.60,956.91,522.23,118.05,22.60,20.90,21.07,2.72,2.18,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,6.87,0.03,0.04,6.85,52.74
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",106.59,35.29,1978.99,751.28,195.61,26.04,30.17,13.36,2.07,0.28,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.54,0.03,-0.04,0.88,50.12
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,400.35,50.32,604.05,216.02,70.25,32.52,36.42,11.75,2.85,0.11,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,12.88,0.10,0.02,0.04,51.05
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,113.60,47.17,314.33,108.21,33.32,30.79,11.49,12.40,7.24,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.84,-0.01,0.00,0.00,69.93
ASM Technologies,526433,,INE867C01010,IT - Software,Computers - Software & Consulting,2257.10,40.33,3292.36,507.91,100.96,19.88,16.39,53.94,11.17,2.48,9.39,0.18,16.85,200.50,2.88,126.51,27.95,38.79,2.84,0.28,-0.03,0.57,50.89
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,130.15,37.75,321.92,272.00,39.93,14.68,15.37,18.75,2.30,0.22,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.47,-0.36,0.00,2.38,51.44
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,307.80,44.41,620.52,570.41,78.67,13.79,12.90,11.45,4.65,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,11.96,0.45,-0.79,0.42,52.94
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,370.65,32.89,129.02,96.93,27.50,28.37,28.79,13.26,2.40,0.33,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,10.94,0.00,0.00,1.16,64.05
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,91.55,39.56,228.68,369.67,74.84,20.25,20.28,5.26,1.44,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.37,0.10,-0.03,2.46,58.00
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,276.05,36.71,1974.88,1423.03,513.97,36.12,33.70,33.67,3.96,0.82,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.26,-1.62,2.30,5.97,61.60
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,308.05,40.81,972.92,612.44,93.91,15.33,15.28,18.60,2.00,-1.05,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,7.04,-0.03,0.06,2.83,58.60
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,370.00,32.21,769.60,560.92,78.83,14.05,15.90,14.62,1.86,0.71,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,10.33,0.00,-0.02,0.66,57.47
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,190.40,27.12,481.05,417.47,84.91,20.34,21.30,8.86,1.56,0.03,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,18.26,-0.59,-0.03,0.84,62.65
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,78.98,44.72,345.41,98.56,21.94,22.26,20.29,23.45,4.60,0.80,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,6.08,0.00,0.00,0.74,58.03
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,83.50,31.56,109.16,170.36,21.49,12.61,15.24,8.83,0.76,0.30,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,12.45,0.00,0.00,3.00,65.18
