Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,9.95,40.65,635.6,256.21,38.07,14.86,14.86,32.85,3.77,0.69,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.21,0.0,-0.69,2.42,0.05,57.77
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,202.45,37.41,444.66,298.68,39.85,13.34,13.34,33.54,2.91,0.37,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.89,0.0,0.0,5.12,0.0,60.15
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,85.0,38.62,191.27,84.77,24.5,28.9,28.9,9.54,1.79,0.25,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,15.45,-0.43,0.19,0.1,0.0,69.86
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,74.95,55.35,129.07,118.21,12.04,10.19,10.19,18.1,2.57,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.55,0.0,0.0,2.18,0.0,51.83
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,137.0,53.04,276.65,137.87,24.6,17.84,17.84,10.35,1.64,0.32,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,25.25,-0.48,-0.21,0.01,1.11,58.73
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,40.4,37.0,252.93,50.55,8.77,17.35,17.35,50.66,4.86,3.72,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.6,0.0,0.0,4.28,0.0,58.78
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,85.54,35.1,236.66,150.1,49.2,32.78,32.78,6.44,1.92,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,14.25,0.07,0.0,2.22,0.0,56.13
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,740.4,33.39,4091.55,1432.34,275.66,19.25,20.01,19.53,2.37,0.63,10.29,0.03,13.44,736.02,24.71,376.94,122.76,32.64,6.74,0.22,-0.27,0.23,0.54,50.87
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,264.25,27.45,532.73,688.95,92.55,13.43,13.43,9.44,3.31,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,15.4,0.01,0.0,0.52,0.04,51.42
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,342.0,51.41,119.07,100.59,28.1,27.94,27.94,13.18,2.04,1.22,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,10.79,0.0,0.0,2.18,0.05,66.83
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,64.85,50.88,161.98,420.75,77.19,18.35,18.35,3.83,0.9,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,20.12,0.08,0.0,2.76,0.0,67.01
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,273.7,39.36,1958.7,1493.48,549.76,36.81,36.81,27.63,3.53,0.52,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.61,-1.01,0.57,5.81,0.0,57.19
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,89.9,47.39,213.76,170.47,18.99,11.14,11.14,20.92,2.36,1.11,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.29,-0.66,0.0,2.29,0.0,51.33
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,204.0,51.83,515.41,407.8,85.2,20.89,20.89,10.09,1.53,0.45,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.65,0.02,-0.03,1.34,0.0,59.98
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1340.5,53.32,2228.05,1241.84,199.12,16.03,16.03,14.19,1.79,2.61,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,9.72,-0.14,-0.13,0.01,0.03,55.76
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,865.0,28.28,1811.05,660.7,146.03,22.1,22.1,13.46,2.73,0.21,17.82,0.08,24.76,536.19,27.72,149.59,155.53,0.82,10.83,0.05,-0.2,0.35,0.42,55.69
CIAN Agro,519477.0,,INE052V01019,Agricultural Food & other Products,Edible Oil,1404.0,39.08,3929.21,2234.35,475.99,21.3,21.3,17.62,1.82,0.02,5.28,0.56,10.81,-88.45,44.65,441.57,253.83,414.28,8.08,0.0,-0.02,2.9,0.0,61.36
Crizac,544439.0,CRIZAC,INE0S4R01014,Retailing,Internet & Catalogue Retail,191.95,50.69,3358.83,1033.83,285.68,27.63,27.41,15.22,5.77,0.6,25.0,0.0,40.28,301.25,28.51,238.51,233.59,0.0,8.88,-0.26,-0.69,0.01,4.14,50.52
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,72.4,42.59,161.35,220.82,31.12,14.09,14.09,11.07,1.39,0.17,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,13.82,-4.31,-5.2,2.12,0.0,65.19
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,134.0,56.1,804.0,808.16,93.93,11.62,11.62,13.95,3.05,1.21,15.26,0.03,23.66,207.42,11.29,107.02,88.01,0.05,9.79,-0.11,-0.77,0.1,1.79,57.19
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,283.0,48.49,3988.43,341.58,116.22,34.02,34.02,38.19,4.08,0.55,9.73,0.19,14.2,112.24,50.05,63.28,14.63,14.17,3.66,-1.39,-0.23,1.27,0.0,52.85
Envirotech Sys.,,ENVIRO,INE0SUH01015,Industrial Products,Other Industrial Products,75.8,54.13,142.43,57.59,18.81,32.66,32.66,11.78,1.85,0.17,13.22,0.18,17.31,24.33,0.82,31.71,3.24,10.04,11.11,0.0,0.16,0.76,0.0,56.18
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,101.2,44.96,131.14,134.74,19.4,14.4,14.4,10.59,1.44,0.08,7.98,0.43,18.94,61.54,0.8,68.93,47.72,58.57,11.07,0.23,0.0,2.1,0.0,56.53
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,164.5,36.94,245.49,134.25,25.08,18.68,18.68,30.23,4.8,0.15,3.9,2.76,17.17,47.71,6.81,2.49,6.45,0.3,5.53,0.0,0.0,6.65,0.0,73.47
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,108.9,61.31,465.23,1033.65,144.26,13.96,12.59,5.1,1.83,,10.74,1.94,35.06,168.48,6.29,337.48,105.2,111.97,14.85,0.08,0.0,3.6,0.1,61.08
Garnet Intl.,512493.0,,INE590B01010,Finance,Investment Company,65.3,53.57,128.21,4.87,3.38,69.4,69.4,27.01,3.02,1.44,10.81,0.02,11.84,3.83,1.36,4.15,0.83,1.23,3.66,0.0,0.0,0.21,0.0,51.63
Globe Civil,544424.0,GLOBECIVIL,INE0V3U01015,Construction,Civil Construction,40.7,44.56,243.06,376.53,53.83,14.3,14.3,10.42,1.01,0.16,5.26,0.63,13.54,187.47,3.22,204.52,79.55,162.4,14.11,0.32,-0.02,2.9,0.0,52.29
Globe Intl. Car.,,GICL,INE947T01022,Transport Services,Logistics Solution Provider,18.26,44.33,204.42,174.93,19.45,11.12,11.12,20.85,2.09,0.29,7.75,0.49,12.49,83.12,1.72,51.99,9.85,29.62,8.47,0.0,-0.01,2.32,0.0,65.15
Grand Continent,,GCHOTELS,INE12E301017,Leisure Services,Hotels & Resorts,104.05,40.77,259.29,140.54,19.61,13.95,13.95,20.9,2.17,0.16,7.72,0.31,10.97,6.93,2.47,14.02,8.0,1.39,5.63,-0.91,-0.12,2.14,0.0,59.2
Indo Thai Sec.,533676.0,INDOTHAI,INE337M01021,Capital Markets,Stockbroking & Allied,136.2,19.07,1809.25,110.38,91.79,83.16,82.88,26.36,2.62,0.2,21.98,0.09,28.57,130.57,0.41,6.92,49.73,0.98,4.22,-0.03,0.06,0.27,0.08,71.02
Indo US Bio-Tech,541304.0,INDOUS,INE250Z01010,Agricultural Food & other Products,Other Agricultural Products,83.0,39.6,166.43,110.44,17.01,15.4,15.4,12.69,1.8,0.58,11.36,0.4,15.34,81.17,0.05,13.76,0.45,99.05,8.14,0.0,-0.17,2.29,0.3,54.6
