Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.24,36.85,654.12,256.21,38.07,14.86,14.86,33.82,3.87,0.71,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.04,0.01,0.66,2.42,0.05,56.54
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,123.69,52.86,259.09,92.01,17.69,19.23,19.23,38.11,5.34,4.77,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,4.91,0.0,0.0,1.98,0.48,52.06
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,228.35,51.88,501.55,298.68,39.85,13.34,13.34,37.79,3.23,0.42,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.36,0.0,0.0,5.12,0.0,55.05
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,105.05,44.59,236.38,84.77,24.5,28.9,28.9,11.78,2.22,0.31,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,12.15,-0.43,0.19,0.1,0.0,62.75
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,72.0,49.99,123.98,118.21,12.04,10.19,10.19,17.39,2.47,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.58,0.0,0.0,2.18,0.0,53.73
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,148.6,45.14,300.09,137.87,24.6,17.84,17.84,11.23,1.78,0.35,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,24.43,-0.48,-0.21,0.01,1.01,61.9
Almondz Global,531400.0,ALMONDZ,INE326B01035,Capital Markets,Stockbroking & Allied,12.94,41.96,226.34,173.54,25.31,14.58,14.58,7.86,0.83,0.35,7.82,0.18,11.25,94.43,17.79,54.13,9.15,0.0,13.49,0.12,-0.04,1.32,0.0,52.41
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,48.23,38.54,301.98,50.55,8.77,17.35,17.35,60.51,5.79,4.44,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.12,0.0,0.0,4.28,0.0,56.15
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,542.5,47.53,670.66,239.64,35.66,14.88,14.88,29.97,5.58,0.6,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.26,0.0,0.0,0.0,0.28,52.74
Apt Packaging,506979.0,,INE046E01025,Industrial Products,Packaging,90.05,25.55,106.38,22.5,2.93,13.02,13.02,66.07,6.4,1.55,6.74,0.39,26.92,3.11,0.35,5.83,2.29,2.65,1.73,0.0,0.0,3.2,0.0,54.6
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,105.95,38.29,293.17,150.1,49.2,32.78,32.78,8.04,2.42,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,12.81,0.0,0.0,2.22,0.0,51.85
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,331.9,42.6,115.53,100.59,28.1,27.94,27.94,12.78,1.97,1.19,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,10.21,0.0,0.0,2.18,0.05,67.81
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,69.95,38.87,174.74,420.75,77.19,18.35,18.35,4.15,0.98,0.08,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,19.48,0.08,0.0,2.76,0.0,67.91
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,303.35,42.31,2170.87,1493.48,549.76,36.81,36.81,30.64,3.93,0.58,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.21,-0.04,-0.99,5.81,0.0,54.83
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,89.1,27.68,211.85,170.47,18.99,11.14,11.14,20.73,2.34,1.1,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.29,-0.66,0.0,2.29,0.0,51.76
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,202.65,40.06,511.99,407.8,85.2,20.89,20.89,10.02,1.53,0.44,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.56,-0.75,0.11,1.34,0.0,60.25
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,88.0,50.45,384.89,97.14,22.89,23.56,23.56,25.9,4.56,0.46,10.51,0.21,19.23,31.93,1.39,34.27,23.43,25.25,5.78,0.0,0.0,0.78,0.11,53.24
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1437.4,56.28,2389.14,1241.84,199.12,16.03,16.03,15.2,1.89,2.8,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,8.9,-0.38,0.11,0.01,0.03,52.56
Blue Cloud Soft.,539607.0,,INE373T01047,IT - Software,Software Products,18.47,52.61,1390.96,1001.9,125.39,12.52,12.52,23.02,1.51,,7.04,0.29,11.58,12.64,0.74,386.31,128.46,0.55,5.97,0.0,0.0,2.7,0.0,51.39
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,510.9,61.64,8862.38,947.32,294.1,31.05,31.05,35.68,6.52,2.25,16.2,0.03,19.88,729.58,68.65,339.05,56.92,187.39,3.91,-0.14,-0.25,0.12,0.24,50.31
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,892.0,51.59,4884.77,474.1,168.77,35.6,35.6,36.32,5.31,3.24,13.54,0.01,15.82,451.42,52.4,176.41,62.46,17.45,3.98,0.36,-0.75,0.04,0.39,55.4
