Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,108.20,33.63,243.46,72.73,19.67,27.05,26.49,15.47,2.56,0.17,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,10.36,-1.57,-0.84,0.04,61.63
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,118.85,48.54,189.09,75.39,19.62,26.02,30.64,21.68,2.30,0.12,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,6.48,0.32,-1.46,0.00,66.07
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,218.70,46.64,441.65,138.34,30.32,21.92,21.99,14.55,2.84,0.31,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,13.42,0.00,-0.90,0.01,59.04
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,60.21,39.28,376.98,63.57,7.83,12.32,9.09,76.78,7.59,1.62,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.45,0.00,0.00,0.53,55.73
Antelopus Selan,530075,ANTELOPUS,INE818A01017,Oil,Oil Exploration & Production,381.40,35.80,1341.09,231.46,108.87,47.04,52.57,23.82,2.28,0.25,13.99,0.01,17.18,162.06,12.62,34.40,7.86,34.83,6.06,0.00,-2.21,0.05,55.03
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),393.15,40.90,146.75,26.12,10.73,41.08,42.33,22.58,2.06,-1.33,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.16,0.00,0.08,1.79,55.20
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,138.20,45.80,234.47,61.20,15.64,25.56,11.49,18.30,5.59,0.10,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,7.31,-0.01,0.00,0.00,63.42
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,133.00,27.92,328.97,272.00,39.93,14.68,15.37,19.16,2.35,0.23,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.30,-0.36,0.00,2.38,55.78
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,125.10,46.94,312.49,369.67,74.84,20.25,20.28,7.18,1.96,0.07,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,16.55,0.10,-0.03,2.46,51.71
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,118.50,45.81,154.92,170.36,21.49,12.61,15.24,12.53,1.07,0.43,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,9.80,0.00,0.00,3.00,54.42
