Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,102.10,33.70,229.74,77.23,21.92,28.38,26.49,13.02,2.42,0.14,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,12.43,-1.57,-0.84,0.03,63.79
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,83.00,32.29,132.05,75.39,19.62,26.02,30.64,15.14,1.61,0.09,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,9.41,0.32,-1.46,0.00,54.14
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,64.00,19.60,110.21,78.14,12.86,16.46,13.15,13.06,2.30,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,10.14,-1.15,-0.03,1.22,58.87
Ahm. Steelcraft,522273,,INE868C01018,Industrial Products,Iron & Steel Products,141.45,34.97,213.48,234.56,26.13,11.14,7.03,11.28,1.72,0.07,14.03,0.00,18.35,119.92,0.01,184.33,62.84,0.00,12.26,0.00,0.00,0.00,53.32
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,137.90,24.25,278.48,138.05,29.53,21.39,21.99,9.20,1.79,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,29.02,0.00,-0.90,0.01,71.00
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,708.50,39.10,1809.72,1878.71,284.30,15.13,16.18,9.76,3.83,0.01,23.71,0.37,47.72,338.75,4.86,235.67,123.77,189.17,14.77,0.06,0.43,0.64,51.13
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,36.99,38.08,231.60,52.43,8.54,16.29,9.09,45.95,4.66,0.97,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.22,0.00,0.00,0.50,70.65
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,481.15,39.90,594.83,202.86,38.80,19.13,32.27,21.82,5.25,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.27,0.00,0.00,0.00,58.09
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),371.70,46.82,138.74,22.93,11.21,48.89,42.33,20.05,1.94,-1.18,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.90,0.00,0.00,1.70,57.65
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",208.75,19.59,902.84,522.23,118.05,22.60,20.90,19.88,2.57,2.06,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,7.09,0.03,0.04,6.85,55.41
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",103.35,23.74,1918.83,751.28,195.61,26.04,30.17,12.96,2.01,0.27,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.83,0.03,-0.04,0.88,51.64
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,345.80,25.56,521.74,216.02,70.25,32.52,36.42,10.15,2.46,0.10,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,15.17,0.10,0.02,0.04,57.72
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,110.45,44.40,305.61,108.21,33.32,30.79,11.49,12.06,7.04,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,11.16,-0.01,0.00,0.00,70.76
