Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,225.13,14.65,494.51,279.41,38.05,13.62,10.04,37.49,3.42,2.74,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.67,0.0,0.0,4.67,0.0,55.68
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,116.0,49.13,261.02,77.23,21.92,28.38,26.49,14.79,2.77,0.16,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.73,-0.43,0.19,0.03,0.0,58.87
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,76.8,44.9,122.18,75.39,19.62,26.02,30.64,14.01,1.49,0.08,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,9.69,-0.04,-0.01,0.0,0.0,56.4
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,76.5,51.54,131.73,78.14,12.86,16.46,13.15,15.61,2.75,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,8.64,0.0,0.0,1.22,0.0,50.84
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,151.45,45.79,305.85,138.05,29.53,21.39,21.99,10.12,1.97,0.22,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,22.01,-0.48,-0.21,0.01,0.99,68.15
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,52.99,51.28,331.78,52.43,8.54,16.29,9.09,65.83,6.68,1.39,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.91,0.0,0.0,0.5,0.0,57.96
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,557.35,51.87,689.01,239.64,35.66,14.88,14.88,30.76,5.73,0.61,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,3.97,0.0,0.0,0.0,0.17,51.45
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,112.0,54.26,309.94,108.21,33.32,30.79,11.49,12.21,7.13,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.25,0.0,0.0,0.0,0.0,70.35
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,763.0,51.84,4216.55,1411.09,282.35,20.01,20.01,19.34,2.42,0.63,10.29,0.03,13.44,736.02,19.57,376.94,122.76,32.64,5.8,0.36,-0.48,0.22,0.52,54.2
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,451.0,67.59,157.0,96.93,27.5,28.37,28.79,16.15,2.91,0.41,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,8.73,0.0,0.0,1.16,0.04,56.26
