Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,281.85,45.17,2017.02,1493.48,549.76,36.81,36.81,28.42,3.64,0.54,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.43,-1.01,0.57,5.81,0.0,55.92
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,89.0,39.89,211.61,170.47,18.99,11.14,11.14,20.71,2.34,1.1,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.43,-0.66,0.0,2.29,0.0,51.81
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,194.65,34.17,491.8,407.8,85.2,20.89,20.89,9.63,1.47,0.43,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,15.37,0.02,-0.03,1.34,0.0,61.82
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1275.7,35.29,2120.35,1241.84,199.12,16.03,16.03,13.51,1.71,2.49,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,10.21,-0.14,-0.13,0.01,0.03,57.9
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,846.75,31.74,1772.99,660.7,146.03,22.1,22.1,13.21,2.63,0.21,17.82,0.08,24.76,536.19,27.72,149.59,155.53,0.82,10.46,0.05,-0.2,0.35,0.41,56.62
CIAN Agro,519477.0,,INE052V01019,Agricultural Food & other Products,Edible Oil,1406.0,41.5,3934.78,2234.35,475.99,21.3,21.3,17.71,1.86,0.02,5.28,0.56,10.81,-88.45,44.65,441.57,253.83,414.28,7.87,0.0,-0.02,2.9,0.0,61.3
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,81.3,45.62,531.65,592.1,154.19,26.04,26.04,10.99,1.21,-0.75,6.15,0.52,11.39,309.76,9.45,236.29,26.73,110.35,12.83,-0.32,0.05,2.52,3.7,52.48
Crizac,544439.0,CRIZAC,INE0S4R01014,Retailing,Internet & Catalogue Retail,190.33,48.48,3330.46,1042.16,285.69,27.41,27.41,15.18,5.74,0.6,25.0,0.0,40.28,301.25,28.96,238.51,233.59,0.0,8.84,-0.26,-0.69,0.01,4.21,50.94
Dhruva Cap.Serv.,531237.0,,INE972E01014,Finance,Non Banking Financial Company (NBFC),149.75,4.01,107.68,3.11,1.93,62.06,62.06,41.89,3.5,0.17,7.72,0.41,12.27,-2.17,1.31,0.0,0.03,0.0,3.08,0.0,0.0,3.27,0.0,66.39
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,81.33,56.31,181.28,220.82,31.12,14.09,14.09,12.42,1.57,0.19,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,12.09,-4.31,-5.2,2.12,0.0,60.9
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,129.1,50.54,774.6,808.16,93.93,11.62,11.62,13.46,2.92,1.17,15.26,0.03,23.66,207.42,11.29,107.02,88.01,0.05,10.08,-0.11,-0.77,0.1,1.87,60.43
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,275.1,52.11,3877.13,341.58,116.22,34.02,34.02,37.14,3.96,0.54,9.73,0.19,14.2,112.24,50.05,63.28,14.63,14.17,3.54,-1.39,-0.23,1.27,0.0,54.16
Energy-Mission,,EMMIL,INE0S1L01013,Industrial Manufacturing,Industrial Products,117.3,39.74,132.86,160.85,22.52,14.0,14.0,11.13,1.38,0.64,8.11,0.31,13.23,50.04,0.64,13.4,11.62,76.2,11.79,-1.22,-0.01,1.55,0.0,51.11
Envirotech Sys.,,ENVIRO,INE0SUH01015,Industrial Products,Other Industrial Products,77.95,44.44,146.47,57.59,18.81,32.66,32.66,12.09,1.93,0.18,13.22,0.18,17.31,24.33,0.82,31.71,3.24,10.04,11.75,0.0,0.16,0.76,0.0,54.94
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,103.95,47.4,134.71,134.74,19.4,14.4,14.4,10.88,1.49,0.09,7.98,0.43,18.94,61.54,0.8,68.93,47.72,58.57,10.86,0.23,0.0,2.1,0.0,55.35
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,164.5,34.8,245.48,134.25,25.08,18.68,18.68,30.23,4.8,0.15,3.9,2.76,17.17,47.71,6.81,2.49,6.45,0.3,5.53,0.0,0.0,6.65,0.0,73.47
G G Automotive,531399.0,,INE493B01017,Auto Components,Auto Components & Equipments,160.95,54.28,160.79,116.37,21.03,18.07,18.07,14.45,2.77,0.18,10.86,0.5,21.17,27.95,0.29,18.7,14.47,19.1,8.88,0.0,0.0,1.79,0.0,50.17
Ganesh Green,,GGBL,INE0R8C01018,Electrical Equipment,Other Electrical Equipment,257.75,40.93,639.25,1064.73,111.02,10.43,10.43,8.5,2.32,0.08,19.02,0.18,31.76,186.59,0.0,71.54,81.01,169.98,15.4,0.21,-1.41,0.48,0.19,50.83
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,88.5,47.69,378.08,835.55,105.18,12.59,12.59,4.99,1.48,,10.74,1.94,35.06,168.48,4.05,337.48,105.2,111.97,12.0,0.08,0.0,4.69,0.0,68.37
Garnet Intl.,512493.0,,INE590B01010,Finance,Investment Company,67.09,48.78,131.74,4.87,3.38,69.4,69.4,27.72,3.08,1.48,10.81,0.02,11.84,3.83,1.36,4.15,0.83,1.23,3.75,0.0,0.0,0.21,0.0,50.3
Globe Civil,544424.0,GLOBECIVIL,INE0V3U01015,Construction,Civil Construction,40.21,42.97,240.12,376.53,53.83,14.3,14.3,10.27,1.01,0.16,5.26,0.63,13.54,187.47,3.22,204.52,79.55,162.4,14.06,0.32,-0.02,2.9,0.0,53.24
Globe Intl. Car.,,GICL,INE947T01022,Transport Services,Logistics Solution Provider,16.26,30.13,182.0,174.93,19.45,11.12,11.12,18.56,1.89,0.26,7.75,0.49,12.49,83.12,1.72,51.99,9.85,29.62,9.14,0.0,-0.01,2.32,0.0,68.97
Grand Continent,,GCHOTELS,INE12E301017,Leisure Services,Hotels & Resorts,113.6,44.46,283.08,140.54,19.61,13.95,13.95,22.81,2.37,0.18,7.72,0.31,10.97,6.93,2.47,14.02,8.0,1.39,5.47,-0.91,-0.12,2.14,0.0,55.45
Indo Thai Sec.,533676.0,INDOTHAI,INE337M01021,Capital Markets,Stockbroking & Allied,220.9,44.5,2934.4,110.38,91.79,83.16,82.88,42.79,4.25,0.33,21.98,0.09,28.57,130.57,0.41,6.92,49.73,0.98,3.24,-0.03,0.06,0.27,0.05,53.0
Indo US Bio-Tech,541304.0,INDOUS,INE250Z01010,Agricultural Food & other Products,Other Agricultural Products,84.1,38.3,168.63,110.44,17.01,15.4,15.4,12.85,1.82,0.59,11.36,0.4,15.34,81.17,0.05,13.76,0.45,99.05,8.03,0.0,-0.17,2.29,0.3,53.99
Indosolar,533257.0,WAAREEINDO,INE866K01023,Electrical Equipment,Heavy Electrical Equipment,318.15,24.78,1323.62,553.54,254.51,45.98,39.82,8.0,4.6,0.03,84.28,0.01,150.63,202.83,9.7,209.62,20.01,21.08,16.34,-0.07,-0.01,0.01,0.0,56.12
Infollion Resea.,,INFOLLION,INE0NNZ01013,Commercial Services & Supplies,Diversified Commercial Services,161.9,30.6,157.15,100.32,14.32,14.27,14.27,12.56,2.35,0.28,18.81,0.0,20.68,59.18,2.72,18.38,1.44,0.0,15.31,0.34,-0.01,0.0,0.0,70.62
Insolation Ener,543620.0,INA,INE0LGX01024,Power,Power Generation,111.25,42.04,2452.52,2146.02,287.12,13.38,13.38,12.26,2.98,0.07,13.36,1.1,28.19,651.42,17.5,281.59,292.73,379.05,9.48,0.53,-0.25,3.3,0.09,55.41
Kamat Hotels,526668.0,KAMATHOTEL,INE967C01018,Leisure Services,Hotels & Resorts,167.0,41.01,492.32,385.63,96.85,25.11,25.11,11.5,1.54,-0.64,6.08,0.74,14.38,5.46,14.17,15.19,14.84,4.86,12.09,0.02,-0.24,2.81,0.0,54.74
Kay Cee,,KCEIL,INE0RCG01017,Construction,Civil Construction,91.5,53.17,111.86,164.3,31.77,19.34,19.34,5.94,1.09,0.12,9.13,0.73,22.82,97.27,1.29,33.49,23.25,48.17,19.37,-0.51,0.0,2.29,0.0,76.42
Kellton Tech,519602.0,KELLTONTEC,INE164B01030,IT - Services,IT Enabled Services,14.23,30.39,756.2,1237.09,134.79,10.9,11.13,8.23,0.91,0.88,9.55,0.24,13.65,578.24,8.48,393.23,27.99,0.09,14.17,0.0,-0.17,1.49,0.0,53.27
Khaitan Chemical,507794.0,KHAICHEM,INE745B01028,Fertilizers & Agrochemicals,Fertilizers,47.26,37.79,458.35,988.24,104.87,10.61,11.34,7.86,1.57,0.39,9.99,1.05,25.37,178.59,-2.17,62.38,55.13,224.43,12.6,0.0,-0.23,3.17,0.1,65.25
Kimia Bioscien.,530313.0,,INE285U01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,31.47,46.24,148.89,114.88,14.27,12.42,12.42,20.05,8.41,0.47,6.93,1.96,53.68,2.44,1.62,29.32,42.21,26.26,6.45,0.0,0.0,2.9,0.0,52.32
Kore Digital,,KDL,INE0O4R01018,Telecom - Services,Telecom - Infrastructure,110.85,44.86,133.28,408.3,56.92,13.94,13.94,3.63,0.92,,13.21,0.04,29.49,56.93,0.37,185.81,130.82,12.74,38.26,0.0,0.0,0.12,0.0,65.47
KPIT Technologi.,542651.0,KPITTECH,INE04I401011,IT - Software,Computers - Software & Consulting,602.5,42.89,16517.1,6454.93,1220.26,18.9,18.9,24.39,4.74,1.15,11.07,0.24,20.97,84.4,26.03,927.84,260.82,88.11,6.47,-1.05,-0.03,0.83,1.41,54.66
Laxmi Dental,544339.0,LAXMIDENTL,INE0WO601020,Healthcare Equipment & Supplies,Medical Equipment & Supplies,214.56,45.79,1179.29,277.86,43.4,15.62,15.62,35.28,4.87,0.29,11.48,0.05,14.8,157.93,2.77,45.54,10.68,21.75,3.0,0.37,-1.1,0.36,0.0,52.43
Lords Mark Industries,501261.0,,INE567L01025,Commercial Services & Supplies,Consulting Services,89.55,31.1,3820.4,601.71,83.57,13.89,13.89,68.44,3.86,0.11,8.52,0.28,11.3,664.44,4.22,562.0,4.75,126.77,2.15,0.38,0.0,3.23,0.0,86.63
Loyal Equipments,539227.0,,INE876S01017,Industrial Manufacturing,Industrial Products,155.95,46.58,168.25,78.98,12.27,15.54,15.54,25.0,2.97,6.13,8.0,0.31,12.53,24.13,0.99,19.93,9.88,28.4,5.62,0.13,0.0,1.68,0.63,51.26
M.V.K. Agro,,MVKAGRO,INE0SGC01015,Agricultural Food & other Products,Sugar,377.85,41.23,1908.29,319.89,57.02,17.82,17.82,40.92,4.24,0.32,8.12,0.67,17.26,116.06,19.33,16.32,38.42,160.79,3.17,-0.02,0.0,4.43,0.0,53.86
Magellanic Cloud,538891.0,MCLOUD,INE613C01026,IT - Software,Computers - Software & Consulting,28.83,41.42,1698.3,697.88,215.85,30.93,30.93,14.68,2.45,0.91,11.32,0.43,19.19,275.13,6.8,352.4,72.52,18.84,9.55,0.0,-0.01,1.68,0.11,69.49
Master Trust,511768.0,MASTERTR,INE677D01037,Capital Markets,Stockbroking & Allied,82.09,50.05,1009.87,575.85,236.17,41.01,41.01,8.0,1.23,0.33,6.01,0.28,17.33,969.42,0.0,184.1,986.87,8.54,-41.29,0.0,0.01,0.98,0.0,51.56
Methodhub Software,544637.0,,INE0QZR01017,IT - Software,Computers - Software & Consulting,74.2,35.78,139.89,332.89,65.1,19.56,19.56,4.39,0.91,0.02,14.56,0.74,32.55,54.57,1.68,98.24,22.35,1.54,33.21,-5.48,-2.49,1.75,0.0,56.85
Nisus Finance,544296.0,,INE0DQN01013,Finance,Holding Company,186.5,39.48,445.33,561.01,138.73,24.73,24.73,6.13,1.66,0.03,14.55,0.97,33.98,201.48,10.26,301.66,178.33,252.95,19.23,0.02,-0.03,1.97,0.0,57.13
Oriana Power Ltd,,ORIANA,INE0OUT01019,Electrical Equipment,Other Electrical Equipment,1403.1,36.92,2851.0,1813.67,398.02,21.95,21.95,11.31,3.76,0.06,12.84,0.67,39.64,579.17,27.34,671.14,209.54,41.17,13.02,-0.05,-0.54,1.24,0.0,54.21
OSEL Devices,,OSELDEVICE,INE0RMF01018,Healthcare Equipment & Supplies,Medical Equipment & Supplies,409.9,32.9,729.41,292.67,53.36,18.23,18.23,24.94,3.82,0.3,10.93,0.49,19.56,135.37,1.9,107.24,34.57,57.96,6.43,0.0,0.03,1.74,0.0,50.91
Oswal Pumps,544418.0,OSWALPUMPS,INE0BYP01024,Industrial Products,"Compressors, Pumps & Diesel Engines",344.0,33.22,3921.77,2064.39,513.91,24.89,24.89,10.47,2.27,0.09,23.45,0.14,35.16,1450.81,20.35,1128.01,156.9,221.08,13.56,-1.13,-0.75,0.46,0.0,61.32
Pramara Promotio,,PRAMARA,INE0O7A01017,Media,Advertising & Media Agencies,124.25,32.63,173.27,112.46,16.89,15.02,15.02,17.25,1.44,0.26,7.29,0.33,10.79,129.42,3.86,57.98,4.42,30.59,9.11,0.0,1.06,2.09,0.0,66.85
Prostarm Info,544410.0,PROSTARM,INE0BX301013,Electrical Equipment,Other Electrical Equipment,121.6,28.36,715.91,377.88,48.14,12.74,12.74,20.61,2.37,1.08,8.74,0.31,16.58,200.72,5.86,254.3,144.67,68.48,6.27,0.05,-0.35,1.81,0.0,52.03
R M Drip & Sprin,544456.0,RMDRIP,INE219Y01026,Industrial Products,Plastic Products - Industrial,17.9,46.51,766.51,197.42,52.31,26.5,26.5,21.78,6.94,0.02,19.58,0.48,36.91,114.95,2.16,135.22,29.32,31.59,6.0,0.0,0.39,1.04,0.17,75.21
Rajoo Engineers,522257.0,RAJOOENG,INE535F01024,Industrial Manufacturing,Industrial Products,52.13,55.62,931.45,382.26,65.9,17.24,18.06,19.18,2.68,0.3,9.9,0.07,18.9,88.97,12.08,9.97,46.52,204.86,7.91,-0.24,-0.44,0.35,0.27,53.76
RMC Switchgears,540358.0,RMC,INE655V01019,Electrical Equipment,Other Electrical Equipment,257.9,31.57,272.89,401.59,47.06,11.72,11.72,12.14,2.08,0.5,7.05,0.81,18.96,69.31,1.69,205.18,62.6,18.5,11.85,0.09,0.01,2.38,0.0,71.25
Sahaj Solar,,SAHAJSOLAR,INE0P4701011,Electrical Equipment,Other Electrical Equipment,117.5,43.73,258.17,419.19,51.78,12.35,12.35,8.73,1.88,0.13,7.74,1.27,23.97,80.67,1.89,322.53,118.39,23.16,11.94,-0.13,-0.02,3.37,0.42,56.16
Sai Silks,543989.0,KALAMANDIR,INE438K01021,Retailing,Speciality Retail,87.85,25.75,1347.32,1649.72,255.34,15.48,16.18,9.88,1.06,0.76,8.08,0.29,11.79,979.56,18.85,2.38,163.73,815.93,15.86,-2.27,0.06,1.68,1.73,60.61
Shree Salasar,503635.0,,INE315N01017,Finance,Other Financial Services,411.7,90.47,287.04,112.37,30.19,26.87,26.87,15.73,4.14,0.04,6.92,1.33,30.34,-76.35,0.36,12.67,13.07,0.0,7.85,0.0,0.0,3.03,0.0,50.33
Shukra Pharma.,524632.0,,INE551C01044,Pharmaceuticals & Biotechnology,Pharmaceuticals,30.97,47.43,1356.09,56.71,28.73,50.66,50.66,61.5,15.12,0.87,21.6,0.06,28.89,60.67,4.58,22.95,10.07,13.9,2.15,0.0,0.0,0.17,0.03,52.54
Shyam Dhani Ind.,,SHYAMDHANI,INE1CRP01016,Food Products,Other Food Products,58.0,38.79,119.8,145.77,16.5,11.32,11.32,14.03,1.75,0.33,8.5,0.52,18.52,49.14,0.45,12.82,8.66,54.03,10.39,-1.21,-0.44,2.41,0.0,58.47
Solex Energy,,SOLEX,INE880Y01017,Electrical Equipment,Heavy Electrical Equipment,912.1,29.69,985.27,1555.28,170.36,10.95,10.95,11.12,4.02,0.05,11.03,1.33,44.13,142.64,3.58,330.75,451.27,278.93,12.19,-0.3,-0.06,2.18,0.06,54.05
Speciality Medi.,544738.0,,INE0R0M01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,187.0,37.03,164.29,75.29,13.68,18.17,18.17,12.61,2.31,0.13,19.28,0.09,25.65,70.14,0.83,26.5,11.92,28.32,10.22,,,0.46,0.0,50.94
String Metaverse,534535.0,,INE958L01034,IT - Services,IT Enabled Services,5.42,23.36,661.19,1069.11,114.44,10.7,10.7,6.46,2.33,0.02,40.57,0.02,41.61,37.29,7.44,1.85,1.09,0.0,15.4,0.0,0.0,0.06,0.0,79.58
Suraj Products,518075.0,,INE069E01019,Industrial Products,Iron & Steel Products,216.0,43.33,246.24,303.79,31.15,10.25,10.25,13.07,1.48,-1.28,10.19,0.04,11.95,95.75,1.22,10.67,2.83,45.88,10.61,0.03,0.0,0.26,0.98,51.43
Trident Techlabs,,TECHLABS,INE0QD201012,IT - Software,Computers - Software & Consulting,123.25,41.5,212.98,97.24,12.92,13.29,13.29,35.1,3.4,3.84,6.35,0.36,10.06,64.5,1.14,57.67,8.31,4.77,5.7,0.0,0.0,1.76,0.8,81.33
Vertoz,,VERTOZ,INE188Y01031,Media,Advertising & Media Agencies,35.06,32.34,298.76,291.86,48.77,16.71,16.71,11.48,1.31,0.35,7.75,0.39,12.45,72.46,4.63,81.6,78.94,0.0,9.77,0.0,-0.51,2.36,0.28,64.15
Vikram Solar,544488.0,VIKRAMSOLR,INE078V01014,Electrical Equipment,Other Electrical Equipment,178.0,38.59,6449.93,4803.43,916.42,19.08,19.08,13.58,2.07,0.06,11.16,0.19,21.37,1473.1,52.46,1214.01,1535.92,815.27,13.13,-0.76,0.43,0.76,0.0,56.37
Winsol Engineers,,WINSOL,INE0S3D01016,Construction,Civil Construction,109.4,29.62,126.2,136.48,24.42,17.89,17.89,8.81,2.01,0.22,11.9,1.08,25.7,41.42,0.58,49.37,14.21,37.61,12.2,0.0,0.0,2.82,0.0,50.72
