Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,11.25,55.73,718.65,271.89,39.08,14.37,14.86,36.83,4.24,0.77,6.34,0.52,13.84,119.77,3.8,104.21,44.66,110.54,4.59,0.0,-0.69,2.35,0.05,52.25
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,209.3,48.59,459.69,332.95,41.83,12.56,13.34,32.5,2.99,0.36,4.41,0.96,10.05,84.17,3.79,72.23,5.87,67.91,5.08,0.0,0.0,4.84,0.0,58.8
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,87.0,56.04,195.76,90.8,25.52,28.11,28.9,9.47,1.84,0.25,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,15.18,-0.43,0.19,0.1,0.0,69.15
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,72.0,46.2,123.98,118.21,12.04,10.19,10.19,17.39,2.47,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.83,0.0,0.0,2.18,0.0,53.73
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,116.95,35.09,236.15,140.98,22.71,16.11,17.84,9.26,1.37,0.29,13.97,0.0,17.08,151.85,10.41,22.09,9.37,0.0,34.67,-0.48,-0.21,0.02,1.31,62.87
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,40.51,41.97,253.63,49.23,8.94,18.16,17.35,49.64,4.87,3.64,8.34,0.88,10.07,66.76,2.4,7.88,2.85,4.73,3.65,0.0,0.0,4.2,0.0,58.66
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,85.99,40.87,237.93,193.64,65.68,33.92,32.78,4.88,1.93,,,0.9,30.13,202.55,1.73,112.62,22.68,13.05,19.28,0.07,0.0,1.68,0.0,55.9
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,256.95,43.02,517.99,688.95,92.55,13.43,13.43,9.18,3.19,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,16.4,0.01,0.0,0.52,0.04,52.76
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,300.0,46.93,104.42,101.71,27.74,27.27,27.94,12.6,1.78,1.17,9.15,0.57,16.72,5.58,1.33,19.08,5.34,0.0,10.79,0.0,0.0,2.32,0.06,70.9
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,58.9,46.9,147.14,420.75,77.19,18.35,18.35,3.5,0.82,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,20.91,0.08,0.0,2.76,0.0,68.91
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,256.5,43.43,1835.62,1583.7,585.53,36.97,36.81,21.65,3.31,0.41,2.62,2.72,14.01,-312.77,98.25,137.73,307.7,0.72,8.26,-1.01,0.57,5.45,0.0,59.88
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,88.0,47.9,209.24,170.47,18.99,11.14,11.14,20.47,2.31,1.09,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.32,-0.66,0.0,2.29,0.0,52.36
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,183.3,40.59,463.11,417.09,78.58,18.84,20.89,9.63,1.39,0.43,12.55,0.32,19.05,193.8,9.41,138.2,23.6,0.0,14.77,0.02,-0.03,1.46,0.0,64.04
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1275.55,40.89,2120.12,1202.6,176.72,14.69,16.03,15.24,1.68,2.81,11.25,0.0,13.34,924.04,35.7,385.41,96.76,330.56,9.01,-0.14,-0.13,0.01,0.03,57.91
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,976.35,47.52,5346.58,492.21,169.95,34.53,35.6,38.72,5.89,21.75,10.36,0.01,11.99,205.04,58.38,176.41,62.46,19.73,3.59,-1.57,-1.63,0.04,0.35,51.18
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,735.0,30.14,1538.91,661.89,154.26,23.31,22.1,11.49,2.25,0.18,17.82,0.08,24.76,536.19,28.11,149.59,155.53,0.82,13.34,0.05,-0.2,0.33,0.48,61.18
