Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,205.65,47.41,451.68,332.95,41.83,12.56,13.34,31.91,2.96,0.35,4.41,0.96,10.05,84.17,3.79,72.23,5.87,67.91,5.1,0.0,0.0,4.84,0.0,59.52
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,89.0,51.79,200.27,90.8,25.52,28.11,28.9,9.69,1.88,0.26,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,15.62,-0.43,0.19,0.1,0.0,68.44
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,71.85,47.04,123.73,118.21,12.04,10.19,10.19,17.35,2.46,0.2,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.81,0.0,0.0,2.18,0.0,53.82
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,122.75,31.62,247.88,140.98,22.71,16.11,17.84,9.74,1.46,0.3,13.97,0.0,17.08,151.85,10.41,22.09,9.37,0.0,37.65,-0.48,-0.21,0.02,1.22,60.57
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,41.0,43.94,256.7,49.23,8.94,18.16,17.35,50.23,4.93,3.69,8.34,0.88,10.07,66.76,2.4,7.88,2.85,4.73,3.62,0.0,0.0,4.2,0.0,58.16
Aluwind Infra,,ALUWIND,INE0STM01017,Industrial Products,"Aluminium, Copper & Zinc Products",47.55,47.8,118.15,138.56,16.46,11.88,11.88,11.23,1.68,0.2,7.68,0.59,16.2,48.59,1.54,39.05,40.07,57.56,10.27,0.0,0.0,2.54,0.0,50.37
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,87.0,38.83,240.7,193.64,65.68,33.92,32.78,4.94,1.98,,,0.9,30.13,202.55,1.73,112.62,22.68,13.05,19.49,0.07,0.0,1.68,0.0,55.38
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,259.1,47.77,522.35,688.95,92.55,13.43,13.43,9.25,3.23,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,15.94,0.01,0.0,0.52,0.04,52.37
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,299.95,47.5,104.42,101.71,27.74,27.27,27.94,12.6,1.78,1.17,9.15,0.57,16.72,5.58,1.33,19.08,5.34,0.0,10.76,0.0,0.0,2.32,0.06,70.91
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,57.55,41.94,143.76,420.75,77.19,18.35,18.35,3.4,0.81,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,21.27,0.08,0.0,2.76,0.0,69.62
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,253.55,36.42,1814.45,1583.7,585.53,36.97,36.81,21.38,3.26,0.4,2.62,2.72,14.01,-312.77,98.25,137.73,307.7,0.72,8.46,-1.01,0.57,5.45,0.0,60.35
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,88.0,43.37,209.24,170.47,18.99,11.14,11.14,20.47,2.31,1.09,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.43,-0.66,0.0,2.29,0.0,52.36
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,186.45,41.37,471.06,417.09,78.58,18.84,20.89,9.78,1.43,0.43,12.55,0.32,19.05,193.8,9.41,138.2,23.6,0.0,14.71,0.02,-0.03,1.46,0.0,63.43
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1254.0,39.77,2084.29,1202.6,176.72,14.69,16.03,14.99,1.66,2.76,11.25,0.0,13.34,924.04,35.7,385.41,96.76,330.56,9.05,-0.14,-0.13,0.01,0.03,58.62
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,967.1,42.89,5295.93,492.21,169.95,34.53,35.6,38.42,5.84,21.58,10.36,0.01,11.99,205.04,58.38,176.41,62.46,19.73,3.71,-1.57,-1.63,0.04,0.36,51.65
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,720.15,29.96,1507.83,661.89,154.26,23.31,22.1,11.25,2.21,0.18,17.82,0.08,24.76,536.19,28.11,149.59,155.53,0.82,13.37,0.05,-0.2,0.33,0.47,61.48
CIAN Agro,519477.0,,INE052V01019,Agricultural Food & other Products,Edible Oil,1375.25,42.2,3848.81,2310.18,565.13,24.46,21.3,11.99,1.78,0.02,5.28,0.56,10.81,-88.45,52.21,441.57,253.83,414.28,9.99,0.0,-0.02,2.38,0.0,62.15
Crizac,544439.0,CRIZAC,INE0S4R01014,Retailing,Internet & Catalogue Retail,173.75,39.29,3040.32,1033.83,285.68,27.63,27.41,13.81,5.17,0.54,25.0,0.0,40.29,301.25,28.51,238.51,233.59,0.0,9.96,-0.26,-0.69,0.01,4.63,55.21
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,71.7,41.65,159.81,220.82,31.12,14.09,14.09,10.97,1.38,0.17,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,14.54,-4.31,-5.2,2.12,0.0,65.53
Earkart,544549.0,,INE1A8F01035,Healthcare Equipment & Supplies,Medical Equipment & Supplies,122.0,39.78,167.79,54.04,8.35,15.45,15.45,34.03,2.61,0.61,9.88,0.0,11.7,56.81,0.11,21.07,1.8,10.92,5.29,9.34,-5.14,0.0,0.0,54.13
