Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Danlaw Tech.,532329,,Industrial Manufacturing,923.85,449.98,218.38,31.82,14.57,14.57,23.78,5.86,0.20,13.10,0.46,28.11,59.46,0.96,49.07,26.00,36.86,5.98,0.00,0.00,1.28,59.10
DCG Cables,,DCG,Industrial Products,72.50,131.58,127.56,16.04,12.57,12.57,16.24,1.66,0.09,7.92,0.44,15.69,40.39,1.12,13.28,0.86,36.48,8.83,0.00,0.00,2.42,52.46
Delaplex,,DELAPLEX,IT - Software,140.00,127.54,55.76,10.87,19.49,19.49,12.33,1.76,0.65,14.82,0.00,15.10,32.54,3.31,26.56,0.20,0.00,11.12,0.00,0.00,0.00,52.46
Delta Auto.,,DELTIC,Automobiles,73.85,112.91,83.19,10.99,13.21,13.21,13.44,1.55,,14.25,0.05,18.49,71.46,0.82,16.61,3.86,18.26,13.71,,,0.34,59.81
Dolat Algotech,505526,DOLATALGO,Capital Markets,85.94,1512.54,529.90,347.71,65.62,65.62,7.02,1.51,0.80,20.82,0.07,24.00,532.94,0.02,0.00,0.00,0.00,22.04,0.01,-0.01,0.19,53.92
DRC Systems,543268,DRCSYSTEMS,IT - Software,16.98,227.01,65.38,20.74,31.72,31.72,15.05,3.51,0.08,16.94,0.00,26.83,-2.60,0.47,9.74,2.09,0.00,7.51,0.00,0.01,0.01,51.62
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,140.90,193.68,274.74,36.48,13.28,13.28,11.41,1.04,0.12,7.63,0.64,12.54,91.91,2.10,89.52,13.71,27.97,12.53,0.00,0.00,3.15,65.15
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,9.34,3310.17,587.32,145.29,24.74,24.74,30.84,4.60,68.53,10.66,0.05,16.21,485.31,15.93,296.19,130.95,2.07,4.64,-0.43,-1.15,0.25,57.93
Ecos (India),544239,ECOSMOBLTY,Transport Services,289.85,1739.10,626.43,89.38,14.27,14.27,30.09,8.00,0.33,18.58,0.07,29.45,159.80,9.84,78.84,68.62,0.00,4.52,0.10,0.11,0.18,51.18
Edvenswa Enter,517170,,IT - Software,44.56,130.19,119.47,15.89,13.30,13.30,11.10,1.02,0.18,11.24,0.00,12.99,63.30,-0.03,9.97,3.04,0.00,14.21,0.00,0.00,0.00,55.36
Electrost.Cast.,500128,ELECTCAST,Industrial Products,108.31,6695.56,6865.75,852.43,12.42,14.34,11.69,1.16,0.42,7.62,0.37,13.15,1780.49,127.00,1482.74,556.53,2463.97,9.62,-0.42,0.21,2.57,54.23
Emerald Finance,538882,,Finance,74.97,258.95,23.88,16.98,71.11,69.59,24.95,3.06,0.47,10.42,0.18,13.53,100.89,0.10,2.11,0.00,0.00,6.61,0.00,-3.40,0.92,55.28
Energy-Mission,,EMMIL,Industrial Manufacturing,210.75,238.71,150.49,21.27,14.13,14.13,18.99,2.81,0.34,10.50,0.29,21.05,52.26,0.46,17.01,14.18,69.52,7.31,2.34,-0.06,1.30,63.76
Frog Cellsat,,FROG,Telecom -  Equipment & Accessories,226.80,352.20,219.35,35.42,16.15,16.15,14.95,2.22,0.77,12.24,0.13,16.24,77.59,2.81,79.08,29.89,39.13,9.28,0.00,0.28,0.59,50.48
G M Polyplast,543239,,Industrial Products,88.62,119.28,96.16,11.70,12.17,12.17,16.03,3.04,0.76,16.52,0.02,20.97,31.99,0.08,21.12,4.31,13.75,8.83,0.00,0.00,0.08,53.36
Gem Enviro,544199,,Other Utilities,72.80,164.17,59.20,7.35,12.42,12.42,26.96,3.35,-4.15,12.12,0.00,14.67,46.59,0.83,29.21,9.09,6.58,5.26,-0.94,-0.01,0.00,70.50
Gensol Engineer.,542851,GENSOL,Electrical Equipment,43.96,167.06,1451.84,329.58,22.70,23.86,1.93,0.28,0.01,3.16,2.33,20.10,224.48,3.86,308.51,167.81,3.88,22.94,0.14,4.25,4.66,95.81
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,72.17,2014.42,720.00,256.35,35.60,38.09,13.37,1.74,3.70,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,19.88,0.67,0.11,0.69,54.72
GRP,509152,GRPLTD,Industrial Products,2270.00,1210.67,548.00,65.22,11.90,12.51,43.10,6.32,0.61,8.28,0.77,17.44,27.97,1.82,100.63,28.32,53.44,3.73,0.00,-0.02,2.90,53.10
Hariom Pipe,543517,HARIOMPIPE,Industrial Products,425.20,1316.73,1357.05,175.43,12.93,12.93,21.33,2.30,0.79,5.94,0.70,11.91,233.72,2.89,202.49,186.39,426.70,7.68,-0.01,0.10,3.14,52.16
HP Adhesives,543433,HPAL,Chemicals & Petrochemicals,48.14,442.28,251.25,25.56,10.17,10.17,24.79,2.41,0.57,8.39,0.04,10.11,104.00,4.48,41.78,22.95,56.15,5.69,-1.48,-0.12,0.30,53.19
IIRM Holdings,526530,,Commercial Services & Supplies,78.90,537.66,221.69,46.03,20.76,20.76,25.95,4.07,,13.13,0.22,18.59,78.31,0.37,72.38,3.61,0.00,5.94,0.00,0.00,0.89,54.11
Indian Emuls,,IEML,Chemicals & Petrochemicals,145.00,177.22,101.23,19.62,19.38,19.38,13.32,2.16,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.28,-1.13,-1.27,1.36,64.29
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,1595.60,1694.53,611.78,84.62,13.83,13.83,26.53,6.04,0.36,15.50,0.03,25.66,215.14,16.45,122.56,62.30,137.26,6.00,-0.25,-0.08,0.08,57.93
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,179.35,359.63,103.84,18.94,18.24,18.24,22.10,4.58,0.48,17.85,0.19,23.03,70.39,0.18,15.00,1.16,70.68,4.82,0.00,0.00,0.82,53.82
Insolation Ener,543620,,Power,221.65,4883.90,1269.56,159.92,12.60,12.60,40.03,11.15,0.25,42.22,0.06,49.87,333.37,2.77,32.12,14.66,22.46,3.37,0.27,-0.42,0.16,53.34
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,107.73,9828.10,6350.80,866.78,13.65,13.65,17.62,4.63,0.14,15.40,0.26,30.75,414.24,67.66,430.28,713.59,1248.21,8.19,0.00,0.07,0.66,55.11
Kamdhenu,532741,KAMDHENU,Industrial Products,29.53,830.92,747.49,75.42,10.09,10.09,13.65,2.59,0.43,18.66,0.00,21.99,238.29,10.46,44.67,27.26,17.15,10.22,0.32,-1.32,0.02,56.12
Kaycee Inds.,504084,,Electrical Equipment,1197.00,379.87,54.49,8.48,15.56,16.29,65.84,13.09,1.41,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,2.16,0.00,0.00,0.07,75.56
Kody Technolab,,KODYTECH,IT - Software,751.80,958.36,71.77,24.93,34.74,34.74,54.39,12.11,0.27,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.56,0.06,0.03,0.53,63.68
Lakshya Powertec,,LAKSHYA,Construction,140.50,141.68,160.10,22.64,14.14,14.14,8.96,1.49,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,14.07,-3.83,-4.27,1.09,62.73
Lorenzini Appar.,540952,LAL,Textiles & Apparels,10.73,185.35,63.42,7.78,12.27,12.27,31.74,3.89,0.12,8.66,0.20,15.88,45.26,3.42,11.45,7.42,40.48,4.57,0.00,-0.07,1.08,70.11
Macfos,543787,,Retailing,744.30,700.89,257.43,26.13,10.15,9.59,36.95,9.97,0.82,22.69,0.28,36.72,48.26,2.78,5.72,10.20,55.60,3.86,0.30,0.00,0.72,51.30
Magadh Sugar,540650,MAGADSUGAR,Agricultural Food & other Products,500.40,705.15,1295.94,194.65,15.02,15.95,7.18,0.85,0.22,6.61,0.85,13.80,117.63,3.37,22.34,62.97,700.22,12.03,0.00,0.00,4.17,50.46
Maruti Interior,543464,,Consumer Durables,97.80,147.68,43.68,8.31,19.02,19.02,30.64,4.12,1.78,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.59,0.00,0.00,1.09,57.39
Maxposure,,MAXPOSURE,Entertainment,61.20,139.17,53.90,10.88,20.19,20.19,16.61,2.15,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,8.46,-0.32,-2.70,0.68,55.97
Mishtann Foods,539594,,Food Products,6.16,663.81,1375.30,338.92,24.64,24.64,1.99,0.69,,36.46,0.05,44.10,962.93,0.13,1158.45,128.02,2.92,47.64,0.00,-1.37,0.14,63.70
Multibase India,526169,,Chemicals & Petrochemicals,263.10,332.03,70.75,14.78,20.89,20.89,22.66,4.23,0.70,12.57,0.00,13.75,67.35,6.06,10.10,4.79,13.91,7.01,0.00,0.00,0.00,57.69
Nirman Agri,,NIRMAN,Agricultural Food & other Products,149.00,119.34,236.52,26.55,11.23,11.23,4.72,1.09,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,27.78,0.00,0.01,0.02,69.24
Nutricircle,530219,,Food Products,110.15,110.15,4.90,0.53,10.82,4.07,207.83,18.99,6.13,2.93,0.14,16.33,6.58,0.00,0.18,0.10,0.01,0.48,0.00,0.00,1.51,60.66
Owais Metal,,OWAIS,Ferrous Metals,470.55,855.57,213.41,65.90,30.88,30.88,17.18,7.66,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,7.42,-0.21,-0.12,0.39,69.99
Paisalo Digital,532900,PAISALO,Finance,30.69,2768.60,803.26,621.59,77.38,77.99,13.49,1.80,0.37,4.26,2.32,13.93,52.13,0.78,21.21,34.27,0.00,9.88,-0.43,-2.30,5.79,55.45
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,98.73,121.48,100.97,19.50,19.31,19.31,9.09,1.23,0.69,12.09,0.00,14.47,38.29,2.15,16.71,10.89,6.11,19.17,0.00,0.00,0.00,71.67
PMC Fincorp,534060,,Finance,2.18,155.23,21.53,19.78,91.87,91.87,10.82,0.92,0.11,8.05,0.27,10.10,45.36,0.00,0.00,0.00,0.39,12.78,0.00,0.00,2.35,58.48
Power & Instrum.,543912,PIGL,Electrical Equipment,133.15,232.78,168.84,17.15,10.16,10.16,19.81,2.11,0.33,8.37,0.17,14.53,81.82,2.43,60.45,30.48,47.80,7.71,0.08,0.00,0.95,68.07
Pratham EPC,,PRATHAM,Construction,141.40,257.52,118.90,17.41,14.64,14.64,18.80,3.37,0.41,14.79,0.16,20.23,62.12,3.88,30.71,3.87,37.00,7.60,-0.02,-1.13,0.60,52.39
Quest Flow,543982,,Industrial Products,352.85,358.50,67.21,12.47,18.55,18.55,52.72,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,2.61,0.05,4.23,2.01,68.35
Rajasthan Gases,526873,,Petroleum Products,35.37,271.90,8.23,8.04,97.69,97.69,38.73,7.57,0.24,21.27,0.00,21.67,5.40,0.00,0.00,0.00,0.00,2.96,0.00,0.00,0.00,53.59
Rajeshwari Cans,543285,,Industrial Products,134.75,141.38,40.24,4.70,11.68,11.68,73.64,11.78,1.03,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.26,0.00,0.00,2.82,61.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,107.04,1912.54,287.86,58.03,20.16,18.37,40.13,10.76,1.09,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.27,4.45,3.72,0.00,67.85
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,467.00,471.81,321.75,42.95,13.35,13.35,16.01,3.35,0.11,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,8.70,0.00,0.01,0.28,55.48
Refractory Shap.,,REFRACTORY,Industrial Products,52.80,115.10,58.77,10.30,17.53,17.53,19.02,2.56,0.67,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,6.94,-0.15,0.37,1.92,74.71
Resgen,543805,,Petroleum Products,81.15,170.21,65.16,15.38,23.60,23.60,21.33,2.96,0.18,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.82,0.00,0.00,0.39,55.62
Revathi Equip,544246,RVTH,Industrial Manufacturing,890.60,273.14,178.53,29.13,16.32,16.32,13.54,2.16,0.63,8.47,0.29,17.56,86.89,10.31,25.15,29.51,68.46,12.38,0.00,-0.04,0.98,75.73
RKEC Projects,,RKEC,Construction,64.98,155.89,399.02,51.46,12.90,12.90,7.78,0.83,0.16,4.01,1.04,11.22,109.17,6.85,168.60,120.01,196.58,16.25,0.00,-0.13,3.95,56.24
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,177.75,100.59,55.44,10.50,18.94,18.94,18.49,2.48,0.08,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,7.50,-0.18,-0.03,0.93,74.15
Rolex Rings,543325,ROLEXRINGS,Auto Components,1377.90,3752.48,1154.80,240.63,20.84,20.84,19.81,3.50,1.55,15.76,0.01,19.22,611.56,9.86,192.69,90.13,243.95,6.18,-0.09,-0.12,0.06,50.68
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,71.18,268.32,195.11,26.70,13.68,14.35,13.13,1.41,-2.29,7.50,0.45,10.85,-46.29,5.18,0.18,4.82,9.13,7.70,0.00,0.00,3.16,61.27
Route Mobile,543228,ROUTE,Telecom - Services,878.25,5532.76,4523.03,480.84,10.63,11.53,18.09,2.27,0.70,9.55,0.19,14.50,1441.50,45.81,932.77,684.43,0.00,9.77,-0.26,-0.85,1.03,50.31
Sar Televenture,,SARTELE,Telecom - Services,204.75,964.53,349.93,55.40,15.83,15.83,20.57,1.13,0.02,7.73,0.01,10.13,92.15,6.26,75.27,44.92,10.66,5.45,4.37,-0.96,0.16,50.51
Shanti Educat.,539921,,Other Consumer Services,103.05,1659.11,58.99,7.25,12.29,12.29,235.00,23.45,,8.78,0.11,10.50,7.24,4.26,9.48,4.78,6.94,0.61,0.00,0.00,0.78,50.40
Share India Sec.,540725,SHAREINDIA,Capital Markets,170.70,3735.35,1375.81,508.31,36.95,35.68,12.09,1.60,0.70,9.87,0.22,16.06,1935.41,17.40,33.66,413.29,0.00,28.37,-0.66,-0.90,1.01,50.49
Shivalic Power,,SPCL,Electrical Equipment,105.40,254.18,132.36,18.82,14.22,14.22,20.47,2.25,0.22,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,7.82,-0.34,-1.34,0.28,65.53
Shree Tirupati,,TIRUPATI,Industrial Products,490.00,496.37,208.30,24.67,11.84,11.84,34.54,5.39,1.28,8.05,0.97,16.94,65.54,3.85,48.60,9.80,66.22,4.41,0.00,0.00,3.46,50.99
Sonam,,SONAMLTD,Consumer Durables,46.29,185.31,119.36,12.07,10.11,11.60,28.60,2.94,1.24,6.89,0.29,10.58,15.35,1.45,10.05,8.43,27.94,5.32,0.00,-0.41,1.70,52.13
Spright Agro,531205,,Commercial Services & Supplies,1.96,210.02,174.03,25.80,14.83,12.23,9.34,1.61,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,12.43,0.00,0.00,0.02,95.61
Srivari Spices &,,SSFL,Food Products,165.50,141.84,111.92,18.36,16.40,16.40,14.59,2.42,0.11,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,10.44,0.26,0.00,1.00,55.14
Star Delta Trans,539255,,Electrical Equipment,625.30,187.60,137.46,14.21,10.34,10.34,18.16,2.22,0.42,11.82,0.03,13.45,79.12,1.59,43.86,3.95,23.72,8.36,0.00,0.00,0.15,51.74
Starlineps Enter,540492,,Metals & Minerals Trading,6.64,172.23,73.35,7.37,10.05,10.05,26.17,5.25,0.15,15.89,0.00,22.26,24.94,1.44,5.20,18.78,23.91,5.57,0.00,0.00,0.00,78.56
Std. Capital Mkt,511700,,Finance,0.69,169.37,140.86,122.72,87.12,84.54,4.08,0.34,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.05,0.00,0.00,8.02,59.88
Sterling Tools,530759,STERTOOLS,Auto Components,317.30,1148.13,1026.30,109.57,10.68,10.68,19.70,2.30,0.60,7.77,0.31,12.31,231.84,11.65,65.45,62.31,174.06,7.48,-2.15,-0.42,1.79,57.37
Suraj Estate,544054,SURAJEST,Realty,288.45,1378.02,547.89,188.93,34.48,36.91,15.08,1.53,0.27,6.60,0.51,14.12,1209.53,3.88,56.54,42.86,904.06,10.47,-0.54,-0.14,2.45,65.94
Suraj Products,518075,,Industrial Products,283.45,323.13,314.44,33.57,10.68,11.40,16.73,2.16,-5.33,11.62,0.14,15.31,74.65,0.57,14.11,3.88,42.81,8.10,0.00,0.00,0.80,55.64
Suratwwala Busi.,543218,SBGLP,Realty,40.76,706.85,32.24,13.29,41.22,41.22,65.88,10.32,1.52,7.76,0.88,16.98,74.54,1.91,1.84,12.17,103.46,1.94,0.00,-0.05,4.07,71.51
Suyog Gurbaxani,543391,,Construction,120.00,298.35,53.01,17.50,33.01,33.01,34.33,12.19,0.71,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,2.84,0.00,0.00,7.90,56.28
Suyog Telematics,537259,SUYOG,Telecom - Services,787.10,880.73,192.57,110.13,57.19,57.19,21.72,2.19,-32.42,6.90,0.53,11.61,60.85,8.95,63.02,17.10,7.98,6.86,-0.01,-0.02,2.93,60.03
Systematix Corp.,526506,,Capital Markets,127.00,1734.03,147.74,46.63,31.56,25.08,31.83,5.78,0.84,12.42,0.07,20.24,243.61,29.49,35.00,88.13,0.00,4.89,0.00,0.11,0.28,62.19
Taylormade Renew,541228,,Industrial Manufacturing,229.15,277.84,71.07,20.22,28.45,28.45,22.72,2.95,0.07,10.60,0.09,15.52,76.16,0.05,60.21,20.32,22.57,6.54,0.00,0.00,0.45,57.64
TBI Corn,,TBI,Agricultural Food & other Products,90.25,163.88,211.60,23.75,11.22,11.22,12.02,1.62,,9.68,0.64,18.90,83.03,2.11,45.53,12.02,70.33,10.36,-1.91,-1.27,2.74,69.80
Techknowgreen,543991,,Commercial Services & Supplies,163.40,120.63,32.99,10.13,30.71,30.71,15.75,3.41,0.17,21.89,0.07,24.26,17.72,0.24,10.68,1.23,2.31,7.82,0.00,0.00,0.27,53.18
Teerth Gopicon,,TGL,Construction,115.05,138.06,118.27,24.61,20.81,20.81,10.75,1.82,0.03,8.32,0.44,26.96,61.27,0.29,27.43,6.82,62.79,12.05,0.00,-0.21,1.64,85.14
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,569.95,10070.51,7562.42,892.13,11.80,14.10,57.49,2.61,0.53,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,4.18,-0.13,-0.94,6.20,60.96
Tinna Rubber,530475,TINNARUBR,Industrial Products,912.80,1644.48,499.61,72.28,14.47,15.07,36.85,8.78,0.86,15.10,0.76,32.22,17.86,6.97,41.23,46.91,63.17,3.95,4.84,0.02,1.92,50.58
Titan Biotech,524717,,Chemicals & Petrochemicals,472.30,390.29,156.45,25.43,16.25,16.25,18.13,2.54,-78.83,13.00,0.02,15.01,61.30,3.91,18.82,5.22,50.72,6.49,0.02,0.00,0.11,53.60
Touchwood Enter.,,TOUCHWOOD,Other Consumer Services,97.64,108.20,68.85,7.68,11.15,11.15,20.07,2.63,0.51,11.58,0.03,13.92,32.14,0.39,7.55,1.45,0.00,8.39,1.04,0.00,0.18,51.68
Trident Techlabs,,TECHLABS,IT - Software,446.95,772.38,76.57,18.70,24.42,24.42,67.16,13.30,0.41,12.10,0.22,21.98,55.20,0.73,63.36,11.60,2.32,2.33,-3.25,0.02,0.70,73.24
Trust Fintech,,TRUST,IT - Software,59.45,141.64,31.26,9.79,31.32,31.32,15.74,1.28,0.18,10.55,0.00,11.57,73.70,4.37,15.18,1.47,2.06,8.91,-0.67,-0.44,0.00,80.22
Twamev Constr.,532738,TICL,Construction,29.40,455.70,84.86,28.12,33.14,33.14,4.64,1.50,0.02,14.28,1.12,35.61,-185.01,34.70,44.78,15.05,25.00,13.38,0.15,0.00,3.22,50.36
Unicommerce,544227,UNIECOM,IT - Software,115.76,1195.38,134.79,26.48,19.65,19.65,67.84,17.04,,10.45,0.11,25.34,-83.81,5.41,13.64,20.23,0.00,2.06,-1.39,-0.27,0.31,56.15
Upsurge Invest.,531390,,Finance,100.35,201.42,113.16,19.89,17.58,17.58,12.63,1.92,0.65,19.96,0.00,20.91,47.43,0.51,0.01,0.12,21.41,11.52,0.00,0.00,0.01,50.01
Urban Enviro,,URBAN,Other Utilities,160.50,138.99,141.05,25.05,17.76,17.76,13.55,4.36,0.16,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,10.79,0.00,-0.04,1.55,53.82
Vedant Fashions,543463,MANYAVAR,Retailing,734.25,17838.56,1427.86,650.51,45.56,46.35,45.02,9.99,5.25,14.80,0.27,22.96,1205.99,89.52,618.61,102.34,201.97,3.19,0.51,-0.26,0.83,51.44
Vertoz,,VERTOZ,Media,87.69,747.38,255.20,36.44,14.28,14.28,29.13,3.92,0.47,11.36,0.11,14.71,99.99,6.98,61.09,31.81,0.00,3.98,0.00,-0.28,0.70,77.22
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,175.30,431.41,270.63,48.79,18.03,18.03,14.73,2.73,0.25,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,9.18,0.00,-0.01,1.27,57.66
Vuenow Infratech,531997,,Industrial Manufacturing,79.66,184.82,41.75,10.06,24.10,19.48,27.59,16.82,0.08,18.49,0.45,123.67,7.99,0.00,20.45,28.24,5.65,5.23,0.00,0.00,0.53,59.55
Waaree Renewab.,534618,WAAREERTL,Electrical Equipment,1034.00,10779.10,1964.29,387.30,19.72,19.47,37.08,23.60,0.30,25.59,0.06,64.95,202.61,13.20,496.98,234.30,6.45,3.75,-0.10,0.18,0.07,50.17
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,67.35,115.50,133.32,13.58,10.19,10.19,15.59,1.66,0.48,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,8.07,0.00,-0.36,3.67,56.38
