Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,106.15,45.35,168.88,75.39,19.62,26.02,30.64,19.37,2.05,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.29,0.32,-1.46,0.00,55.76
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),4.99,32.97,212.95,135.78,104.55,77.00,77.01,5.67,0.53,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,19.67,0.00,-0.17,3.71,51.60
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,179.95,37.76,363.39,138.34,30.32,21.92,21.99,11.97,2.34,0.26,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,18.09,0.00,-0.90,0.01,62.16
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,42.97,33.93,269.04,52.43,8.54,16.29,9.09,53.38,5.42,1.12,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.64,0.00,0.00,0.50,65.91
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),418.35,57.45,156.16,22.93,11.21,48.89,42.33,22.57,2.19,-1.33,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.12,0.00,0.00,1.70,52.33
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,129.23,57.82,357.57,61.20,15.64,25.56,11.49,27.91,5.23,0.16,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,4.78,-0.01,0.00,0.00,65.79
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,490.70,33.43,170.80,93.09,25.73,27.64,28.79,20.14,3.20,0.51,10.00,0.34,19.99,3.26,0.87,18.24,4.98,0.00,7.60,0.00,0.00,1.29,52.41
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,91.61,54.09,400.65,98.56,21.94,22.26,20.29,27.20,5.33,0.93,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,5.26,0.00,0.00,0.74,51.32
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,103.15,47.53,134.85,170.36,21.49,12.61,15.24,10.91,0.94,0.37,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,10.81,0.00,0.00,3.00,56.98
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,442.15,44.83,7669.77,1179.07,439.93,37.31,36.67,21.77,6.11,1.20,24.16,0.02,30.24,748.98,57.99,311.83,40.65,196.79,6.36,1.02,-0.69,0.04,57.00
