Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Ceinsys Tech,538734,,IT - Software,Computers - Software & Consulting,997.50,1779.65,574.23,113.89,19.83,19.19,18.34,3.81,0.20,13.91,0.16,19.46,336.03,27.68,172.91,132.63,0.84,7.66,0.03,-0.11,0.58,52.61
Cenlub Industrie,522251,,Industrial Manufacturing,Industrial Products,240.80,112.28,72.49,10.06,13.88,15.85,13.93,1.65,1.67,10.56,0.06,14.72,5.10,2.71,12.05,8.87,8.72,10.48,0.00,0.00,0.36,59.39
Chavda Infra Ltd,,CHAVDA,Construction,Civil Construction,86.25,212.66,250.28,59.78,23.89,21.59,10.78,1.77,0.18,6.77,1.40,20.27,121.45,2.00,103.28,74.94,92.19,11.58,-0.50,-0.16,3.92,53.63
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,93.10,166.99,35.27,6.43,18.23,19.83,22.21,1.68,0.15,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,10.65,0.05,0.00,0.00,63.84
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,574.70,21978.39,2252.45,579.88,25.74,31.34,63.98,5.80,-3.95,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.12,9.41,-0.72,0.95,57.74
Concord Enviro,544315,CEWATER,Other Utilities,Waste Management,408.65,847.69,557.05,67.94,12.20,15.66,16.21,1.54,0.35,6.98,0.30,12.03,371.38,17.72,179.31,145.70,201.33,8.44,-0.90,-0.01,2.14,52.48
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,100.16,654.94,592.40,167.91,28.34,29.29,11.43,1.57,0.43,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,11.72,-1.29,-0.04,2.36,53.16
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,227.15,1606.12,278.28,165.75,59.56,58.51,14.32,5.18,0.21,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,11.27,0.05,-0.06,0.03,50.28
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,804.20,391.70,237.35,34.83,14.67,14.74,19.68,4.57,0.16,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.26,0.00,0.00,1.09,55.49
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,157.70,135.73,142.50,28.16,19.76,19.30,7.69,1.66,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.24,1.51,-0.77,2.23,57.92
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,73.36,251.71,91.57,18.14,19.81,21.84,33.47,3.41,1.13,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,4.47,-0.03,-0.16,1.36,65.41
Dolat Algotech,505526,DOLATALGO,Capital Markets,Stockbroking & Allied,69.81,1230.76,402.14,218.33,54.29,65.62,10.22,1.17,1.17,20.82,0.19,24.00,295.55,0.70,0.00,0.00,0.00,15.21,0.00,0.16,0.90,50.82
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,131.05,180.15,347.25,49.12,14.15,13.61,7.88,0.92,0.08,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,16.48,0.00,-0.05,2.98,67.59
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.14,2596.72,522.18,64.87,12.42,24.74,48.03,3.00,106.73,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.80,0.01,-2.09,0.51,62.44
Eco Recyc.,530643,,Other Utilities,Waste Management,505.65,975.74,43.35,25.83,59.58,70.66,47.60,9.64,0.34,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,2.93,-0.04,-0.02,0.24,51.53
Edvenswa Enter,517170,,IT - Software,Computers - Software & Consulting,34.80,101.67,140.55,15.54,11.06,13.30,7.62,0.75,0.12,11.24,0.00,12.99,68.33,0.05,9.98,2.53,0.00,16.56,0.00,0.00,0.00,53.41
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,74.46,4599.34,6433.74,677.61,10.53,14.34,9.28,0.78,0.33,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.61,0.04,-1.01,3.08,56.52
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),81.42,281.22,25.78,18.89,73.27,70.34,23.59,3.10,0.44,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,6.48,0.00,-4.22,0.79,51.43
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,441.20,2450.84,926.49,226.20,24.41,26.31,15.02,2.35,0.46,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.23,-0.05,-0.02,0.72,56.61
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,263.55,393.28,132.43,21.88,16.52,18.80,131.09,10.04,0.35,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,2.91,0.00,0.00,8.47,57.49
Forbes Precision,544186,,Industrial Manufacturing,Industrial Products,160.45,827.83,239.03,52.92,22.14,22.01,28.87,5.43,,12.65,0.13,18.84,48.07,3.78,29.79,30.51,37.76,5.01,-0.02,0.01,0.46,50.48
Frog Cellsat,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,164.75,256.25,219.39,35.57,16.21,16.21,14.88,1.61,0.87,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,12.94,0.12,-0.09,0.37,64.03
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,170.18,889.23,503.95,88.45,17.55,17.55,21.69,1.95,1.11,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,8.29,,,1.74,51.32
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,429.55,1793.83,331.07,151.83,45.86,46.00,30.54,2.62,-9.23,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.28,-0.04,-0.15,1.51,59.28
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,28.78,110.08,1451.84,329.58,22.70,23.86,1.07,0.19,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.01,0.14,4.25,4.66,96.54
GLEN Industries,544444,,Industrial Products,Packaging,78.00,187.68,182.08,41.87,23.00,24.24,10.41,1.36,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.72,,,3.33,52.68
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,525.15,2841.93,866.54,267.57,30.88,31.95,32.20,3.83,0.84,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.16,0.43,-1.08,3.25,54.41
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,153.20,382.84,129.70,22.71,17.51,20.00,36.29,4.19,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.54,-0.01,-0.29,3.64,55.06
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,105.20,192.86,126.71,24.47,19.31,19.38,11.63,2.09,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,10.28,-0.88,-0.02,1.43,58.05
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1708.90,1818.33,730.19,99.87,13.68,13.83,21.60,5.59,0.29,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,6.56,0.19,0.01,0.10,54.94
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,147.09,295.35,118.56,19.75,16.66,18.24,17.50,3.40,0.38,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,5.83,0.00,0.00,1.47,62.13
Insolation Ener,543620,,Power,Power Generation,140.45,3095.44,1498.48,182.38,12.17,12.09,21.35,4.50,0.13,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,5.93,0.13,-0.15,1.36,66.56
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,349.85,5122.31,2842.20,292.24,10.28,10.86,24.38,3.97,2.87,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.85,0.20,-0.42,1.40,52.99
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,166.72,10656.78,18636.17,2796.81,15.01,16.58,7.76,0.88,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.77,-0.42,0.23,2.25,51.37
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,292.35,12405.95,3120.18,424.54,13.61,14.16,44.19,4.44,0.46,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.43,-0.36,-0.03,1.37,50.28
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,26.20,738.25,759.70,89.21,11.74,10.09,10.60,2.03,0.34,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.09,-0.32,-1.91,0.01,50.47
Kay Cee,,KCEIL,Construction,Civil Construction,177.85,217.40,198.15,34.55,17.44,17.78,10.23,2.33,0.13,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,13.71,-9.48,-0.81,1.56,57.53
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,960.35,304.77,56.06,8.55,15.25,16.29,53.10,9.74,1.14,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.65,0.00,0.00,0.42,57.84
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,30.71,145.30,125.92,18.23,14.48,17.03,17.76,12.55,0.27,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.86,0.00,0.00,2.26,64.64
KNR Construct.,532942,KNRCON,Construction,Civil Construction,162.24,4567.48,3082.53,852.58,27.66,33.86,6.62,0.96,0.15,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,14.29,-3.59,0.46,2.43,54.79
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,173.45,208.55,493.81,72.86,14.75,14.49,4.31,1.60,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,30.73,-0.14,0.00,0.10,73.16
Krishca Strapp.,,KRISHCA,Industrial Products,Iron & Steel Products,186.85,269.81,178.17,28.12,15.78,15.17,21.62,2.43,0.22,9.81,0.76,16.55,-0.06,1.85,38.69,16.38,32.82,6.27,0.02,-0.01,3.75,51.34
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,125.95,127.00,182.10,23.29,12.79,14.15,8.32,1.26,0.06,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.17,-1.44,-0.19,2.43,66.19
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,280.05,1538.39,260.21,42.08,16.17,17.84,59.72,6.71,0.85,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.16,-2.45,-1.20,0.27,52.05
Le Lavoir,539814,,Commercial Services & Supplies,Trading & Distributors,214.65,103.49,1.90,0.78,41.05,57.74,72.37,8.24,1.15,12.91,0.00,19.84,0.66,1.51,0.92,0.30,0.00,1.87,0.00,0.00,0.00,50.37
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,192.61,760.04,486.44,83.04,17.07,18.49,12.59,1.90,0.83,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,11.98,0.00,0.00,0.01,52.36
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,33.26,1957.12,636.17,211.53,33.25,34.26,18.25,3.36,0.35,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,7.90,0.00,0.04,1.57,68.45
Man Infra,533169,MANINFRA,Construction,Civil Construction,129.90,5287.71,867.78,244.55,28.18,27.13,19.48,2.40,2.05,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.14,-0.09,0.93,0.08,50.57
Manoj Ceramic,544073,,Consumer Durables,Ceramics,103.20,141.46,179.73,24.48,13.62,13.76,11.58,1.00,0.10,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.51,0.00,2.82,2.39,54.83
Maruti Interior,543464,,Consumer Durables,Houseware,99.80,150.70,57.62,9.90,17.18,19.02,25.67,3.92,1.49,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,5.52,0.00,0.00,0.81,56.51
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,48.30,109.84,77.69,11.01,14.17,16.94,12.82,1.54,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.33,-0.65,-0.91,0.81,53.08
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.98,146.73,147.63,17.41,11.79,11.09,15.93,1.04,0.08,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,8.99,0.00,0.00,2.97,89.72
Mishtann Foods,539594,,Food Products,Packaged Foods,4.80,517.26,1426.65,339.17,23.77,24.64,1.55,0.44,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,60.28,0.00,0.00,0.14,69.77
Multibase India,526169,,Chemicals & Petrochemicals,Specialty Chemicals,217.30,274.24,68.39,13.00,19.01,20.98,23.62,3.28,0.73,12.60,0.00,13.78,71.70,3.75,13.01,6.11,12.11,7.19,0.00,0.00,0.00,50.85
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,880.35,12538.08,1532.45,392.92,25.64,25.30,38.13,7.83,1.61,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.47,0.12,-1.52,0.12,51.06
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,352.10,640.20,230.90,66.74,28.90,30.93,12.69,4.68,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,9.87,-0.05,-0.02,0.43,72.12
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.69,110.36,98.42,13.48,13.70,19.31,11.39,1.04,1.04,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,17.24,0.00,0.00,0.00,74.26
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.78,126.75,20.28,17.16,84.62,93.31,11.86,0.72,0.12,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,13.51,0.00,0.00,2.72,56.37
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,253.35,608.35,759.86,85.02,11.19,15.56,11.46,1.32,0.54,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,20.28,0.00,-0.46,0.16,55.87
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,102.05,971.15,787.35,111.25,14.13,15.43,10.60,1.53,0.38,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.01,0.00,-0.17,0.09,56.05
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",67.38,334.32,176.16,43.93,24.94,25.31,42.37,4.04,0.23,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,4.91,0.00,0.00,12.99,51.58
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,77.06,1377.06,323.30,67.20,20.79,18.37,25.54,4.21,0.70,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,5.63,2.10,2.22,0.25,74.45
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",495.50,3302.90,565.18,61.03,10.80,10.80,45.69,2.46,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.67,-1.84,-4.33,9.25,53.04
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,776.30,238.53,151.89,17.93,11.80,16.82,22.83,1.87,1.27,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,9.47,0.00,0.00,1.94,64.63
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,521.05,548.50,406.48,65.97,16.23,16.67,13.50,4.34,0.05,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,10.46,0.21,-0.22,1.16,57.08
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,207.15,175.84,83.60,13.72,16.41,19.01,23.92,3.86,0.10,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.71,0.00,0.00,0.91,63.50
Rolex Rings,543325,ROLEXRINGS,Auto Components,Auto Components & Equipments,104.58,2835.21,1106.73,219.90,19.87,20.84,15.79,2.44,1.27,15.62,0.00,19.05,717.57,25.10,186.72,93.67,262.36,8.19,-1.01,-0.18,0.00,52.12
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,663.60,4178.31,4529.04,481.56,10.63,11.56,14.24,1.65,0.55,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,14.30,-0.67,-0.62,0.05,55.91
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,969.30,856.58,228.97,74.35,32.47,33.58,13.57,4.24,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,9.14,0.04,-0.04,0.18,54.60
Sanjiv.Parant.,531569,,Pharmaceuticals & Biotechnology,Pharmaceuticals,185.75,228.18,68.92,10.05,14.58,14.78,30.59,5.09,1.64,14.95,0.15,24.58,25.18,0.94,13.03,2.19,5.99,4.41,-0.13,0.00,0.65,53.21
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",678.40,8369.50,2602.94,597.88,22.97,23.98,20.83,5.15,0.25,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,6.88,0.29,-0.12,1.04,51.47
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,83.25,200.76,133.07,17.08,12.84,14.22,18.05,1.70,0.20,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,8.84,-2.07,-0.21,0.27,70.16
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",44.48,360.27,110.26,31.41,28.49,26.77,18.26,2.25,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,7.68,0.00,0.00,4.83,50.08
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,140.85,160.84,108.68,42.58,39.18,44.34,15.30,1.54,2.13,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,11.21,0.00,0.00,0.30,50.29
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,177.85,1410.80,452.75,62.93,13.90,12.64,31.46,4.44,2.06,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,4.79,-4.68,0.33,0.02,58.07
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,283.95,1027.64,860.63,91.00,10.57,10.72,24.60,1.94,0.76,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.19,-0.70,0.10,2.52,61.85
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",268.75,1279.43,583.36,190.23,32.61,36.91,13.81,1.34,0.25,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.58,-0.52,-0.48,2.89,63.22
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",30.48,533.40,66.58,26.29,39.49,39.83,26.39,6.44,0.61,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.58,0.00,0.00,2.39,78.21
Suyog Gurbaxani,543391,,Construction,Civil Construction,107.00,266.03,57.39,23.70,41.30,33.05,18.68,8.63,0.39,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.84,0.00,0.00,9.45,61.02
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,657.80,734.44,202.71,121.27,59.82,57.19,19.85,1.69,-29.63,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.53,-0.09,-1.80,3.24,66.59
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,82.34,165.49,115.91,24.91,21.49,25.21,12.79,1.27,0.50,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-47.20,0.00,0.00,0.97,61.25
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,283.35,8497.90,2225.20,355.78,15.99,16.24,34.32,6.32,0.23,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.37,-0.09,0.27,0.97,56.42
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,88.30,160.34,254.32,28.91,11.37,11.26,9.79,1.44,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.04,-0.61,-0.02,3.13,60.31
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,362.45,626.35,119.00,29.45,24.75,24.53,32.25,9.25,0.20,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,4.62,-2.34,-0.18,0.61,78.30
Trust Fintech,,TRUST,IT - Software,Software Products,50.45,120.20,34.86,9.86,28.28,31.32,14.77,1.05,0.17,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.82,-0.71,-0.01,0.00,73.99
Twamev Constr.,532738,TICL,Construction,Civil Construction,29.11,445.25,88.91,30.16,33.92,33.14,4.41,1.47,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,13.73,-0.01,0.00,3.24,50.85
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),80.51,161.60,99.66,12.70,12.74,17.58,15.12,1.44,0.81,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,9.40,0.00,0.00,1.75,59.90
Urban Enviro,,URBAN,Other Utilities,Waste Management,156.70,135.70,155.77,25.69,16.49,17.76,11.58,3.31,0.13,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,11.48,0.00,-0.02,1.55,54.92
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,614.70,14918.09,1423.06,639.31,44.93,46.35,38.71,8.68,5.17,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.70,-0.15,-0.12,0.81,59.35
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,73.55,626.87,274.13,41.09,14.99,15.00,22.89,2.73,0.39,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.23,0.00,-0.62,0.55,57.34
Wendt India,505412,WENDT,Industrial Products,Abrasives & Bearings,8190.00,1637.92,237.75,43.33,18.23,22.73,59.37,6.59,5.97,12.37,0.00,15.11,134.84,7.03,51.93,24.28,45.31,2.33,0.46,-0.54,0.01,54.58
