Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,223.75,8.37,491.42,279.41,38.05,13.62,10.04,37.26,3.33,2.72,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.67,0.0,0.0,4.67,55.95
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,129.0,53.03,290.26,77.23,21.92,28.38,26.49,16.47,3.05,0.18,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.53,-0.43,0.19,0.03,54.26
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,77.0,48.8,132.6,78.14,12.86,16.46,13.15,15.7,2.78,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,8.78,0.0,0.0,1.22,50.51
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,170.0,52.15,343.3,138.05,29.53,21.39,21.99,11.35,2.2,0.24,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,20.09,-0.48,-0.21,0.01,64.25
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,55.5,56.8,347.49,52.43,8.54,16.29,9.09,68.95,7.0,1.45,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.82,0.0,0.0,0.5,55.97
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,110.45,46.69,305.64,108.21,33.32,30.79,11.49,12.06,7.0,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.76,0.0,0.0,0.0,70.76
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,417.45,52.3,145.31,96.93,27.5,28.37,28.79,14.94,2.71,0.38,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,10.26,0.0,0.0,1.16,59.51
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,98.75,49.79,246.68,369.67,74.84,20.25,20.28,5.68,1.56,0.06,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,19.34,0.08,0.0,2.46,54.7
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,351.42,61.51,2514.1,1423.03,513.97,36.12,33.7,42.89,5.04,1.04,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.26,-0.04,-0.99,5.97,51.12
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,237.0,55.7,598.75,417.47,84.91,20.34,21.3,11.03,1.95,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.18,-0.75,0.11,0.84,53.51
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,90.1,61.14,394.03,98.56,21.94,22.26,20.29,26.71,5.22,0.91,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.35,0.0,0.0,0.74,52.13
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,84.8,48.57,110.86,170.36,21.49,12.61,15.24,8.98,0.75,0.31,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.24,0.0,0.0,3.0,59.86
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1384.7,42.47,2301.53,1240.35,189.2,15.25,14.95,16.22,1.99,-1.23,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,8.3,-0.38,0.11,0.47,54.3
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,441.0,66.75,7649.81,1053.1,362.8,34.45,36.67,25.99,6.09,1.44,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.27,-0.14,-0.25,0.05,57.11
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,924.4,47.67,5062.15,472.61,160.3,33.92,37.99,38.36,6.02,1.49,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.79,0.36,-0.75,0.05,57.34
Cenlub Industrie,522251.0,,INE627F01011,Industrial Manufacturing,Industrial Products,219.25,54.99,102.24,71.71,8.99,12.54,15.85,14.19,1.51,1.71,10.56,0.06,14.72,5.1,2.66,12.05,8.87,8.72,10.32,0.0,0.0,0.4,53.15
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,482.95,72.04,18475.96,2489.85,557.53,22.39,31.34,61.48,4.83,-3.8,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.28,0.22,-0.42,1.09,59.07
Concord Enviro,544315.0,CEWATER,INE037Z01029,Other Utilities,Waste Management,308.0,57.94,637.43,558.81,67.98,12.17,15.66,11.46,1.15,0.25,6.98,0.3,12.03,371.38,18.69,179.31,145.7,201.33,10.73,-3.42,1.02,2.05,53.66
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,77.77,49.39,508.4,583.01,153.78,26.38,29.29,10.79,1.21,0.41,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.25,1.03,0.0,2.71,58.85
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,173.5,65.11,149.33,142.5,28.16,19.76,19.3,8.46,1.84,0.16,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,13.11,0.17,0.0,2.23,53.71
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,86.01,69.83,400.61,542.35,76.68,14.14,19.2,11.01,0.93,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,13.68,6.85,-0.07,2.02,53.66
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,97.31,60.84,1450.04,3012.75,337.2,11.19,14.53,44.59,1.72,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,8.79,-0.39,0.06,2.67,65.21
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,137.5,52.14,825.0,753.68,95.12,12.62,14.5,13.9,3.6,0.16,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,9.81,-0.1,-0.58,0.1,61.64
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,266.5,60.52,3755.96,336.62,113.65,33.76,35.15,37.66,4.12,1.58,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,3.69,-2.4,0.48,0.86,58.21
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,116.2,43.71,150.59,120.45,19.38,16.09,14.33,11.19,1.77,0.04,11.22,0.36,33.95,58.99,0.85,45.92,48.37,63.39,10.74,0.23,0.0,1.61,56.63
Escorp Asset Mgt,540455.0,,INE953W01016,Finance,Other Financial Services,105.4,46.97,117.17,4.76,4.3,90.34,97.55,25.2,1.66,0.62,26.65,0.0,28.07,21.66,1.29,0.02,0.04,0.0,5.79,0.0,0.0,0.0,50.5
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,219.35,41.98,327.35,132.21,28.13,21.28,18.8,38.96,8.36,0.1,6.59,3.26,35.33,51.26,0.98,2.82,13.28,0.31,4.68,0.0,0.0,5.89,64.62
Galaxy Bearings,526073.0,,INE020S01012,Industrial Products,Abrasives & Bearings,461.5,47.83,146.75,76.64,8.63,11.26,18.52,23.05,1.38,23.76,9.88,0.25,13.63,66.43,4.21,39.33,7.02,23.5,6.3,0.0,-0.1,2.4,58.05
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,84.85,50.43,362.52,764.6,90.0,11.77,9.73,5.73,1.69,,21.63,0.35,36.18,188.22,4.59,188.81,66.32,49.46,20.56,0.35,-0.16,0.82,69.67
Gem Aromatics,544491.0,GEMAROMA,INE06XZ01023,Chemicals & Petrochemicals,Specialty Chemicals,163.0,47.95,851.46,458.28,69.56,15.18,17.55,28.84,1.88,1.48,11.81,0.32,20.73,221.06,2.91,92.98,47.72,226.44,5.82,0.22,0.27,2.52,53.38
Genesys Intl.,506109.0,GENESYS,INE727B01026,IT - Services,IT Enabled Services,269.0,54.99,1124.16,317.76,125.01,39.34,46.0,26.03,1.64,-7.86,7.94,0.21,10.76,390.92,11.25,209.38,33.94,0.0,6.59,0.66,-2.99,1.88,64.49
GLEN Industries,544444.0,,INE0UMC01019,Industrial Products,Packaging,76.0,52.66,182.87,182.08,41.87,23.0,24.24,10.14,1.32,0.14,9.62,0.84,36.35,63.7,0.8,31.97,3.25,64.84,13.85,-2.41,-0.22,3.33,53.9
Go Fashion (I),543401.0,GOCOLORS,INE0BJS01011,Retailing,Speciality Retail,286.3,56.85,1546.27,846.7,249.88,29.51,31.95,21.75,2.1,0.56,7.65,0.72,14.32,441.59,24.21,126.23,38.2,241.67,7.18,-4.4,-3.1,3.74,69.66
Grand Continent,,GCHOTELS,INE12E301017,Leisure Services,Hotels & Resorts,95.45,50.28,237.84,96.49,13.52,14.01,26.45,35.39,2.19,0.24,9.98,0.24,15.56,22.66,2.07,9.56,6.18,1.56,5.0,-0.91,-0.12,1.95,62.57
H.G. Infra Engg.,541019.0,HGINFRA,INE926X01010,Construction,Civil Construction,595.0,60.91,3877.67,5168.75,1013.24,19.6,20.93,10.11,1.27,1.12,7.01,1.84,18.28,1301.98,39.01,444.24,1177.16,419.98,9.36,-0.49,-0.53,6.45,53.33
