Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,124.15,45.10,279.35,77.23,21.92,28.38,26.49,15.84,2.94,0.18,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,9.90,-1.57,-0.84,0.03,55.98
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,99.50,40.20,158.30,75.39,19.62,26.02,30.64,18.15,1.92,0.10,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.79,0.32,-1.46,0.00,52.39
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,167.10,34.98,337.44,138.05,29.53,21.39,21.99,11.15,2.17,0.24,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,20.42,0.00,-0.90,0.01,64.86
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,41.07,36.04,257.14,52.43,8.54,16.29,9.09,51.02,5.18,1.07,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.80,0.00,0.00,0.50,67.42
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,520.75,43.61,643.79,202.86,38.80,19.13,32.27,23.62,5.68,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.87,0.00,0.00,0.00,54.64
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),377.30,43.14,140.83,22.93,11.21,48.89,42.33,20.35,1.97,-1.20,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.79,0.00,0.00,1.70,57.01
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,128.75,52.09,356.25,108.21,33.32,30.79,11.49,14.06,8.20,0.08,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,9.56,-0.01,0.00,0.00,65.92
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,440.70,31.35,153.40,96.93,27.50,28.37,28.79,15.77,2.86,0.40,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,9.34,0.00,0.00,1.16,57.26
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,102.65,43.38,256.41,369.67,74.84,20.25,20.28,5.89,1.61,0.06,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,18.92,0.10,-0.03,2.46,52.91
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,318.05,30.10,2275.35,1423.03,513.97,36.12,33.70,38.79,4.56,0.94,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.66,-1.62,2.30,5.97,55.76
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,348.20,38.29,1099.73,612.44,93.91,15.33,15.28,21.02,2.26,-1.19,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.36,-0.03,0.06,2.83,53.26
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,424.20,43.60,882.34,560.92,78.83,14.05,15.90,16.76,2.13,0.81,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,8.94,0.00,-0.02,0.66,51.24
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,224.60,27.00,567.45,417.47,84.91,20.34,21.30,10.45,1.83,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,15.22,-0.59,-0.03,0.84,55.94
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,83.46,40.37,365.00,98.56,21.94,22.26,20.29,24.78,4.86,0.85,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,5.76,0.00,0.00,0.74,55.65
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,99.70,43.76,130.34,170.36,21.49,12.61,15.24,10.55,0.90,0.36,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.06,0.00,0.00,3.00,58.42
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,19.98,40.87,167.73,152.66,20.46,13.40,20.63,5.86,0.41,0.16,6.47,1.05,53.67,278.70,85.34,0.19,3.72,0.00,31.97,0.00,0.00,9.80,51.10
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,391.40,41.48,6789.44,1053.10,362.80,34.45,36.67,23.13,5.41,1.28,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,6.03,1.02,-0.69,0.05,61.93
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,366.15,39.47,621.30,137.99,57.18,41.44,36.01,14.53,2.75,0.10,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,8.76,-1.86,-0.06,0.82,58.77
CapitalNumbers,544343,,INE0WXM01011,IT - Software,Computers - Software & Consulting,87.45,26.33,213.61,102.21,26.33,25.76,29.80,7.94,1.24,0.62,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,28.77,-0.87,-1.50,0.00,60.01
Cenlub Industrie,522251,,INE627F01011,Industrial Manufacturing,Industrial Products,220.05,47.76,102.61,71.71,8.99,12.54,15.85,14.27,1.51,1.72,10.56,0.06,14.72,5.10,2.66,12.05,8.87,8.72,10.35,0.00,0.00,0.40,52.98
Chemkart India,544442,,INE0VWL01017,Food Products,Other Food Products,116.75,54.38,141.26,193.38,26.80,13.86,16.12,7.42,1.17,0.12,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,27.78,,,0.05,55.44
Chemtech Indust.,537326,,INE212P01011,Industrial Manufacturing,Industrial Products,63.00,26.32,113.01,32.47,5.12,15.77,19.83,18.20,1.13,0.13,9.04,0.00,10.74,74.60,5.36,4.40,2.78,3.10,20.43,0.00,0.00,0.00,57.97
Clean Science,543318,CLEAN,INE227W01023,Chemicals & Petrochemicals,Specialty Chemicals,728.55,31.33,7742.77,863.60,368.98,42.73,43.31,28.50,4.98,3.34,19.65,0.00,21.88,468.31,38.94,145.65,69.96,104.64,4.70,0.79,-1.13,0.00,54.47
CLN Energy,544347,,INE0WDX01010,Auto Components,Auto Components & Equipments,320.00,36.22,337.70,296.35,30.83,10.40,11.56,20.03,3.28,0.39,8.08,0.97,23.42,67.56,1.09,123.13,46.68,66.20,6.13,-0.34,0.00,3.92,51.45
Cohance Life,543064,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,314.10,29.59,12016.43,2489.85,557.53,22.39,31.34,39.96,3.17,-2.47,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,3.36,0.76,-0.50,1.09,74.87
Concord Enviro,544315,CEWATER,INE037Z01029,Other Utilities,Waste Management,320.70,26.67,663.73,558.81,67.98,12.17,15.66,11.93,1.21,0.26,6.98,0.30,12.03,371.38,18.69,179.31,145.70,201.33,11.05,-0.63,-0.68,2.05,51.75
Credo Brands,544058,MUFTI,INE220Q01020,Retailing,Speciality Retail,86.13,37.96,563.03,583.01,153.78,26.38,29.29,11.97,1.35,0.45,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,11.38,-0.02,-0.07,2.71,54.43
Danlaw Tech.,532329,,INE310B01013,Industrial Manufacturing,Industrial Products,585.65,24.61,285.25,244.23,34.96,14.31,14.74,14.28,3.33,0.12,13.19,0.37,28.31,68.49,1.01,49.89,28.61,36.47,9.89,0.00,0.00,1.09,51.20
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,160.00,55.62,137.70,142.50,28.16,19.76,19.30,7.80,1.69,0.15,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.10,1.51,-0.77,2.23,57.31
Deepak Builders,544276,DBEIL,INE0OPA01019,Construction,Civil Construction,83.90,30.74,390.81,542.35,76.68,14.14,19.20,10.75,0.91,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.40,387.34,14.01,0.00,-0.33,2.02,54.80
Digitide Solutio,544413,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,103.35,35.20,1540.04,1898.94,201.18,10.59,14.07,21.18,1.73,,,0.33,14.95,170.01,-33.68,308.13,31.14,0.00,6.54,0.12,-0.41,2.47,63.05
Ecos (India),544239,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,159.57,31.21,957.42,753.68,95.12,12.62,14.50,16.18,4.16,0.19,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.00,8.47,0.74,-3.06,0.10,55.48
Ellen.Indl.Gas,544421,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,240.90,38.02,3395.14,336.62,113.65,33.76,35.15,34.03,3.68,1.43,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,4.09,1.05,-0.37,0.86,62.22
EMS,543983,EMSLIMITED,INE0OV601013,Other Utilities,Waste Management,310.55,36.26,1724.51,882.57,186.86,21.17,26.31,13.11,1.66,0.40,17.21,0.16,20.69,705.51,11.47,398.78,27.78,102.46,10.74,-0.31,0.06,0.88,55.34
Enser,,ENSER,INE0R9I01021,IT - Services,IT Enabled Services,11.50,36.58,100.23,66.96,15.22,22.73,18.73,13.54,2.63,0.11,15.88,0.75,27.47,22.53,0.17,28.01,6.11,0.30,10.79,-0.46,0.00,2.25,53.82
Epigral,543332,EPIGRAL,INE071N01016,Chemicals & Petrochemicals,Specialty Chemicals,964.00,37.63,4158.82,2418.65,571.87,23.64,27.87,12.32,1.98,1.06,11.84,0.26,22.30,158.49,18.95,226.67,165.40,344.18,9.19,0.20,-0.35,1.25,54.41
Espire Hospi,532016,,INE176O01011,Leisure Services,Hotels & Resorts,302.95,51.45,452.08,132.21,28.13,21.28,18.80,53.82,11.54,0.14,6.59,3.26,35.33,51.26,0.98,2.82,13.28,0.31,3.76,0.00,0.00,5.89,51.14
Fluidomat,522017,,INE459C01016,Industrial Manufacturing,Industrial Products,581.45,32.04,286.65,64.17,19.17,29.87,38.69,17.71,3.37,0.29,27.08,0.00,31.44,44.82,3.93,18.07,2.91,4.56,7.77,0.00,0.00,0.00,59.02
Frog Innovations,,FROG,INE385O01018,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,150.40,56.70,233.94,219.39,35.57,16.21,16.21,13.59,1.47,0.79,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,14.13,0.12,-0.09,0.37,54.69
Galaxy Bearings,526073,,INE020S01012,Industrial Products,Abrasives & Bearings,488.55,41.29,155.36,76.64,8.63,11.26,18.52,24.39,1.45,25.14,9.88,0.25,13.63,66.43,4.21,39.33,7.02,23.50,6.09,0.00,-0.05,2.40,55.59
Ganesh Green,,GGBL,INE0R8C01018,Construction,Civil Construction,263.60,40.25,653.75,521.28,74.95,14.38,15.07,13.07,2.75,0.16,12.44,0.15,23.03,162.30,3.58,62.58,84.55,156.12,11.08,-0.48,-0.04,0.49,52.50
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,86.75,32.64,370.61,764.60,90.00,11.77,9.73,5.85,1.75,,21.63,0.35,36.18,188.22,4.59,188.81,66.32,49.46,20.59,-0.10,-0.30,0.82,69.00
Genesys Intl.,506109,GENESYS,INE727B01026,IT - Services,IT Enabled Services,313.85,44.46,1311.59,317.76,125.01,39.34,46.00,30.37,1.92,-9.18,7.94,0.21,10.76,390.92,11.25,209.38,33.94,0.00,5.78,0.50,0.64,1.88,60.72
GLEN Industries,544444,,INE0UMC01019,Industrial Products,Packaging,77.50,47.34,186.48,182.08,41.87,23.00,24.24,10.34,1.35,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.78,,,3.33,52.99
Go Fashion (I),543401,GOCOLORS,INE0BJS01011,Retailing,Speciality Retail,328.15,28.09,1772.30,846.70,249.88,29.51,31.95,24.92,2.39,0.65,7.65,0.72,14.32,441.59,24.21,126.23,38.20,241.67,6.75,-2.17,-1.09,3.74,65.23
Grand Continent,,GCHOTELS,INE12E301017,Leisure Services,Hotels & Resorts,118.00,34.96,294.05,96.49,13.52,14.01,26.45,43.76,2.70,0.29,9.98,0.24,15.56,22.66,2.07,9.56,6.18,1.56,4.23,0.69,-3.99,1.95,53.73
H.G. Infra Engg.,541019,HGINFRA,INE926X01010,Construction,Civil Construction,582.35,31.33,3795.24,5168.75,1013.24,19.60,20.93,9.94,1.23,1.10,7.01,1.84,18.28,1301.98,39.01,444.24,1177.16,419.98,9.52,-0.47,-0.40,6.45,54.33
HLE Glascoat,522215,HLEGLAS,INE461D01028,Industrial Manufacturing,Industrial Products,318.85,26.80,2214.56,1295.01,148.94,11.50,13.28,41.57,4.37,-4.27,4.96,0.75,10.67,108.97,3.66,265.52,137.43,392.19,4.90,0.44,-1.56,3.07,51.84
Indef Manufactur,544364,BAJAJINDEF,INE0O9T01021,Industrial Manufacturing,Industrial Products,252.00,27.52,806.40,192.64,24.77,12.86,17.12,29.63,3.13,,,0.02,13.51,15.41,16.48,15.86,27.40,30.16,4.48,0.00,0.00,0.11,56.62
Indian Emuls,,IEML,INE0RRU01016,Chemicals & Petrochemicals,Specialty Chemicals,81.10,47.91,148.68,126.71,24.47,19.31,19.38,8.96,1.61,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,12.85,1.81,-0.06,1.43,53.34
Inox Wind,539083,INOXWIND,INE066P01011,Electrical Equipment,Heavy Electrical Equipment,96.13,29.23,16613.55,4427.70,947.32,21.40,21.29,33.10,2.49,0.76,5.77,0.17,11.69,3486.52,146.40,3271.08,924.71,1455.26,5.13,0.50,0.79,1.28,51.48
Insolation Ener,543620,,INE0LGX01024,Power,Power Generation,116.75,48.51,2573.11,1498.48,182.38,12.17,12.09,14.52,3.74,0.09,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,7.09,0.13,-0.15,1.36,60.42
Jaro Institute,544534,JARO,INE00YJ01010,Other Consumer Services,E-Learning,443.00,36.83,981.52,275.21,78.85,28.65,32.08,19.72,2.70,0.20,21.60,0.13,35.76,352.83,2.64,20.15,17.35,0.00,12.02,-3.40,-0.95,0.67,50.22
Jindal Drilling,511034,JINDRILL,INE742C01031,Oil,Offshore Support Solution Drilling,462.60,38.94,1340.61,978.71,358.06,36.58,29.05,5.66,0.75,0.12,8.82,0.07,14.41,249.65,98.75,123.32,72.12,56.95,22.90,-0.20,-1.19,0.37,52.91
