Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,106.90,32.88,240.54,77.23,21.92,28.38,26.49,13.64,2.53,0.15,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,11.77,-1.57,-0.84,0.03,62.09
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,67.95,22.85,117.01,78.14,12.86,16.46,13.15,13.86,2.44,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,9.61,-1.15,-0.03,1.22,56.33
AGI Greenpac,500187,AGI,INE415A01038,Industrial Products,Packaging,488.95,20.56,3163.38,2627.76,596.34,22.69,24.28,9.35,1.43,0.51,9.27,0.21,16.24,352.10,73.95,490.66,194.64,494.83,13.98,0.02,-0.25,0.91,51.54
Ahm. Steelcraft,522273,,INE868C01018,Industrial Products,Iron & Steel Products,148.45,36.29,224.04,234.56,26.13,11.14,7.03,11.84,1.81,0.07,14.03,0.00,18.35,119.92,0.01,184.33,62.84,0.00,11.68,0.00,0.00,0.00,51.01
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,144.40,27.17,291.60,138.05,29.53,21.39,21.99,9.63,1.88,0.21,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,26.53,0.00,-0.90,0.01,69.63
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,704.30,36.99,1798.99,1878.71,284.30,15.13,16.18,9.71,3.80,0.01,23.71,0.37,47.72,338.75,4.86,235.67,123.77,189.17,14.85,0.06,0.43,0.64,51.42
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,36.53,29.17,228.72,52.43,8.54,16.29,9.09,45.38,4.61,0.95,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.27,0.00,0.00,0.50,71.02
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,491.65,41.81,607.81,202.86,38.80,19.13,32.27,22.30,5.36,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.16,0.00,0.00,0.00,57.17
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),361.75,42.70,135.03,22.93,11.21,48.89,42.33,19.51,1.89,-1.15,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,8.08,0.00,0.00,1.70,58.78
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,369.95,27.71,558.18,216.02,70.25,32.52,36.42,10.86,2.64,0.10,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,14.07,0.10,0.02,0.04,54.77
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,102.95,36.43,284.86,108.21,33.32,30.79,11.49,11.24,6.56,0.06,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,11.97,-0.01,0.00,0.00,72.75
ASM Technologies,526433,,INE867C01010,IT - Software,Computers - Software & Consulting,2240.35,32.58,3267.92,507.91,100.96,19.88,16.39,53.54,11.09,2.46,9.39,0.18,16.85,200.50,2.88,126.51,27.95,38.79,2.87,0.28,-0.03,0.57,51.25
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,294.40,36.64,593.51,570.41,78.67,13.79,12.90,10.95,4.44,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.50,0.45,-0.79,0.42,54.98
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,397.10,31.94,138.22,96.93,27.50,28.37,28.79,14.21,2.57,0.36,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,10.28,0.00,0.00,1.16,61.48
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,92.75,39.45,231.68,369.67,74.84,20.25,20.28,5.32,1.45,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.20,0.10,-0.03,2.46,57.45
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,254.00,19.66,1817.13,1423.03,513.97,36.12,33.70,30.98,3.64,0.75,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.62,-1.62,2.30,5.97,64.67
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,313.40,26.21,989.82,612.44,93.91,15.33,15.28,18.92,2.04,-1.07,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.94,-0.03,0.06,2.83,57.93
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,389.75,30.44,810.68,560.92,78.83,14.05,15.90,15.40,1.96,0.74,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.78,0.00,-0.02,0.66,55.20
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,219.15,36.29,553.68,417.47,84.91,20.34,21.30,10.19,1.79,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,15.63,-0.59,-0.03,0.84,57.01
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,79.46,42.61,347.51,98.56,21.94,22.26,20.29,23.59,4.63,0.81,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,6.04,0.00,0.00,0.74,57.78
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,93.75,39.11,122.56,170.36,21.49,12.61,15.24,9.92,0.85,0.34,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.54,0.00,0.00,3.00,60.90
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,62.50,42.25,116.25,111.27,16.03,14.41,15.52,11.44,1.54,0.05,28.92,0.13,69.41,69.40,0.66,32.02,5.89,16.00,15.36,0.03,-1.09,0.62,51.49
Bharat Rasayan,590021,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1343.00,21.81,2232.21,1240.35,189.20,15.25,14.95,15.73,1.90,-1.19,8.99,0.08,11.09,894.53,18.46,483.40,120.28,298.62,8.54,-0.23,-0.04,0.47,55.68
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,17.80,25.76,149.43,152.66,20.46,13.40,20.63,5.22,0.36,0.14,6.47,1.05,53.67,278.70,85.34,0.19,3.72,0.00,36.83,0.00,0.00,9.80,51.85
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,375.60,39.90,6515.36,1053.10,362.80,34.45,36.67,22.19,5.19,1.23,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,6.29,1.02,-0.69,0.05,63.47
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",663.00,27.87,16216.55,5700.01,1477.73,25.93,28.00,21.38,2.50,0.46,3.39,0.83,14.92,2662.87,199.08,625.85,1003.99,10443.57,7.22,0.27,-0.53,3.87,50.24
C.E. Info System,543425,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,983.60,15.95,5382.42,472.61,160.30,33.92,37.99,40.79,6.46,1.58,14.74,0.01,17.62,432.31,57.89,174.44,62.90,10.71,3.58,0.88,-0.73,0.05,54.60
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,315.35,28.48,535.10,137.99,57.18,41.44,36.01,12.51,2.37,0.09,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,10.06,-1.86,-0.06,0.82,64.49
CapitalNumbers,544343,,INE0WXM01011,IT - Software,Computers - Software & Consulting,86.88,38.74,212.22,102.21,26.33,25.76,29.80,7.89,1.24,0.61,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,29.09,-0.87,-1.50,0.00,55.25
Ceinsys Tech,538734,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,859.85,33.14,1534.07,632.38,132.56,20.96,19.19,12.87,3.29,0.14,13.91,0.16,19.46,336.03,27.20,172.91,132.63,0.84,10.26,-0.75,-0.23,0.50,55.95
Chemkart India,544442,,INE0VWL01017,Food Products,Other Food Products,100.60,40.77,121.72,193.38,26.80,13.86,16.12,6.39,1.00,0.10,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,34.62,,,0.05,61.60
Chemtech Indust.,537326,,INE212P01011,Industrial Manufacturing,Industrial Products,62.17,34.97,111.52,32.47,5.12,15.77,19.83,17.96,1.12,0.12,9.04,0.00,10.74,74.60,5.36,4.40,2.78,3.10,21.11,0.00,0.00,0.00,58.53
Clean Science,543318,CLEAN,INE227W01023,Chemicals & Petrochemicals,Specialty Chemicals,737.50,40.66,7837.89,863.60,368.98,42.73,43.31,28.85,5.04,3.38,19.65,0.00,21.88,468.31,38.94,145.65,69.96,104.64,4.64,0.79,-1.13,0.00,53.91
CLN Energy,544347,,INE0WDX01010,Auto Components,Auto Components & Equipments,311.00,38.40,328.21,296.35,30.83,10.40,11.56,19.47,3.18,0.38,8.08,0.97,23.42,67.56,1.09,123.13,46.68,66.20,6.27,-0.34,0.00,3.92,52.81
Cohance Life,543064,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,282.55,24.13,10809.43,2489.85,557.53,22.39,31.34,35.95,2.85,-2.22,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,3.72,0.76,-0.50,1.09,77.40
Concord Enviro,544315,CEWATER,INE037Z01029,Other Utilities,Waste Management,249.55,16.17,516.47,558.81,67.98,12.17,15.66,9.28,0.94,0.20,6.98,0.30,12.03,371.38,18.69,179.31,145.70,201.33,13.83,-0.63,-0.68,2.05,62.45
Credo Brands,544058,MUFTI,INE220Q01020,Retailing,Speciality Retail,81.91,35.09,535.45,583.01,153.78,26.38,29.29,11.39,1.29,0.43,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,11.80,-0.02,-0.07,2.71,56.66
Dam Capital Advi,544316,DAMCAPITAL,INE284H01025,Capital Markets,Stockbroking & Allied,130.81,20.85,924.64,244.24,127.65,52.26,58.51,11.45,2.98,0.17,33.97,0.01,49.22,210.57,0.03,94.72,45.72,0.00,16.52,-0.56,0.05,0.03,56.92
Danlaw Tech.,532329,,INE310B01013,Industrial Manufacturing,Industrial Products,545.15,24.52,265.52,244.23,34.96,14.31,14.74,13.30,3.10,0.11,13.19,0.37,28.31,68.49,1.01,49.89,28.61,36.47,10.60,0.00,0.00,1.09,54.57
De Neers Tools,,DENEERS,INE0JWV01011,Industrial Products,Iron & Steel Products,141.00,41.44,121.35,142.50,28.16,19.76,19.30,6.88,1.49,0.13,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,15.35,1.51,-0.77,2.23,62.38
Deepak Builders,544276,DBEIL,INE0OPA01019,Construction,Civil Construction,70.56,19.36,328.67,542.35,76.68,14.14,19.20,9.04,0.77,0.19,8.16,0.35,19.81,404.62,5.37,100.81,100.40,387.34,15.85,0.00,-0.33,2.02,61.98
Denta Water,544345,DENTA,INE0R4L01018,Other Utilities,Water Supply & Management,224.45,25.23,599.28,249.22,80.13,32.15,33.54,9.15,1.37,0.81,16.27,0.03,18.43,334.49,10.30,63.56,6.48,106.60,17.02,-1.27,-0.25,0.15,53.20
Dhanuka Agritech,507717,DHANUKA,INE435G01025,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,962.60,26.83,4339.24,1978.48,388.33,19.63,20.47,16.38,2.81,1.31,17.27,0.02,21.95,997.61,33.64,621.93,152.60,478.21,8.17,0.70,-0.16,0.09,51.26
Digitide Solutio,544413,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,84.60,25.85,1260.64,1898.94,201.18,10.59,14.07,17.34,1.41,,,0.33,14.95,170.01,-33.68,308.13,31.14,0.00,7.72,0.12,-0.41,2.47,69.75
DRC Systems,543268,DRCSYSTEMS,INE03RS01027,IT - Software,Computers - Software & Consulting,13.23,29.39,190.62,85.23,26.03,30.54,31.95,9.86,2.52,0.06,16.93,0.04,26.81,10.19,0.28,10.09,8.73,0.00,11.04,-0.02,-0.01,0.14,57.32
Eco Recyc.,530643,,INE316A01038,Other Utilities,Waste Management,319.90,25.91,617.30,39.34,22.73,57.78,70.66,35.11,6.10,0.25,23.12,0.07,84.05,43.87,5.31,12.82,2.05,10.66,4.39,0.00,-0.19,0.25,55.81
Ecos (India),544239,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,136.07,27.75,816.42,753.68,95.12,12.62,14.50,13.79,3.55,0.16,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.00,9.97,0.74,-3.06,0.10,62.03
Ellen.Indl.Gas,544421,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,206.99,24.91,2917.23,336.62,113.65,33.76,35.15,29.24,3.16,1.22,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,4.76,1.05,-0.37,0.86,67.54
Emerald Finance,538882,,INE030Q01015,Finance,Non Banking Financial Company (NBFC),54.58,27.11,188.52,27.86,20.86,74.87,70.34,14.03,2.08,0.26,10.60,0.17,13.76,106.31,0.07,4.20,0.00,0.00,10.48,0.00,0.00,0.72,51.27
EMS,543983,EMSLIMITED,INE0OV601013,Other Utilities,Waste Management,257.75,25.45,1431.31,882.57,186.86,21.17,26.31,10.88,1.37,0.33,17.21,0.16,20.69,705.51,11.47,398.78,27.78,102.46,12.90,-0.31,0.06,0.88,62.94
eMudhra,543533,EMUDHRA,INE01QM01018,IT - Services,IT Enabled Services,415.10,29.18,3437.51,655.07,151.80,23.17,23.86,33.46,4.23,1.24,10.78,0.02,12.08,245.83,10.83,172.38,46.13,4.34,3.87,0.01,0.01,0.13,54.28
