Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,11.11,48.22,709.68,271.89,39.08,14.37,14.86,36.42,4.21,0.76,6.34,0.52,13.84,119.77,3.8,104.21,44.66,110.54,4.84,0.0,-0.69,2.35,0.05,52.84
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,211.05,52.97,463.53,332.95,41.83,12.56,13.34,32.75,3.02,0.36,4.41,0.96,10.05,84.17,3.79,72.23,5.87,67.91,5.01,0.0,0.0,4.84,0.0,58.45
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,82.0,44.41,184.51,90.8,25.52,28.11,28.9,8.93,1.73,0.24,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,16.46,-0.43,0.19,0.1,0.0,70.92
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,70.0,38.45,120.54,118.21,12.04,10.19,10.19,16.9,2.41,0.2,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,8.1,0.0,0.0,2.18,0.0,55.01
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,133.25,46.55,269.09,140.98,22.71,16.11,17.84,10.6,1.6,0.33,13.97,0.0,17.08,151.85,10.41,22.09,9.37,0.0,30.99,-0.48,-0.21,0.02,1.12,57.0
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,39.95,41.25,250.13,49.23,8.94,18.16,17.35,48.94,4.79,3.59,8.34,0.88,10.07,66.76,2.4,7.88,2.85,4.73,3.69,0.0,0.0,4.2,0.0,59.23
Arihant Super.,506194.0,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",233.0,41.83,1007.73,561.08,116.67,20.79,22.97,25.24,2.76,9.86,2.74,2.41,13.69,1067.86,5.2,100.45,89.14,897.96,6.18,0.0,0.01,7.35,0.1,50.23
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,83.84,38.13,231.98,193.64,65.68,33.92,32.78,4.73,1.92,,,0.9,30.13,202.55,1.73,112.62,22.68,13.05,19.73,0.07,0.0,1.68,0.0,57.01
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,245.0,43.62,493.91,688.95,92.55,13.43,13.43,8.7,3.04,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,16.41,0.01,0.0,0.52,0.04,54.96
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,305.0,43.09,106.16,101.71,27.74,27.27,27.94,12.8,1.82,1.19,9.15,0.57,16.72,5.58,1.33,19.08,5.34,0.0,11.06,0.0,0.0,2.32,0.06,70.42
