Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,130.60,52.44,293.87,72.73,19.67,27.05,26.49,18.67,3.09,0.21,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.34,-1.57,-0.84,0.04,53.69
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,109.10,37.45,173.58,75.39,19.62,26.02,30.64,19.91,2.11,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.08,0.32,-1.46,0.00,67.70
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,202.05,36.72,408.02,138.34,30.32,21.92,21.99,13.44,2.63,0.29,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,15.10,0.00,-0.90,0.01,59.97
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,55.03,32.45,344.55,63.57,7.83,12.32,9.09,70.17,6.94,1.48,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.67,0.00,0.00,0.53,57.32
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,492.40,16.22,608.74,202.86,38.80,19.13,32.27,22.33,5.37,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.15,0.00,0.00,0.00,57.11
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),375.00,35.64,139.98,26.12,10.73,41.08,42.33,21.54,1.96,-1.27,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.47,0.00,0.08,1.79,57.27
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,108.00,24.33,183.23,61.20,15.64,25.56,11.49,14.30,4.37,0.08,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,9.38,-0.01,0.00,0.00,71.41
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,123.95,32.21,306.59,272.00,39.93,14.68,15.37,17.86,2.19,0.21,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.86,-0.36,0.00,2.38,58.75
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,319.00,24.12,643.10,570.41,78.67,13.79,12.90,11.87,4.81,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,11.55,0.45,-0.79,0.42,51.22
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,95.55,19.57,238.68,369.67,74.84,20.25,20.28,5.49,1.50,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,19.82,0.10,-0.03,2.46,58.20
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,365.25,27.88,1153.58,612.44,93.91,15.33,15.28,22.05,2.37,-1.25,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.11,-0.03,0.06,2.83,50.97
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,429.20,22.64,892.74,573.70,90.30,15.74,15.90,14.77,2.16,0.71,11.01,0.12,17.87,192.54,11.09,36.31,69.31,161.51,10.02,0.00,-0.02,0.59,50.67
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,85.74,32.98,374.98,95.04,21.23,22.34,20.29,26.71,4.99,0.91,9.71,0.21,19.89,20.50,1.19,26.86,16.54,29.84,5.40,0.00,0.00,0.77,54.44
